crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	33.186142	2748	0.000000
281474976710655.000000	35.265469	2749	0.000000
281474976710655.000000	28.262672	2750	0.000000
281474976710655.000000	33.792042	2751	0.000000
281474976710655.000000	29.162712	2752	0.000000
281474976710655.000000	29.584097	2753	0.000000
281474976710655.000000	27.406643	2754	0.000000
281474976710655.000000	39.270023	2755	0.000000
281474976710655.000000	35.002800	2756	0.000000
281474976710655.000000	31.939808	2757	0.000000
281474976710655.000000	34.487122	2758	0.000000
281474976710655.000000	37.107986	2759	0.000000
281474976710655.000000	34.618351	2760	0.000000
281474976710655.000000	30.583765	2761	0.000000
281474976710655.000000	35.498726	2762	0.000000
281474976710655.000000	28.905363	2763	0.000000
281474976710655.000000	33.979813	2764	0.000000
281474976710655.000000	33.025307	2765	0.000000
281474976710655.000000	27.822666	2766	0.000000
281474976710655.000000	35.010300	2767	0.000000
281474976710655.000000	30.645189	2768	0.000000
281474976710655.000000	25.396151	2769	0.000000
281474976710655.000000	31.756220	2770	0.000000
281474976710655.000000	34.912643	2771	0.000000
281474976710655.000000	27.953051	2772	0.000000
281474976710655.000000	29.826799	2773	0.000000
281474976710655.000000	28.491966	2774	0.000000
281474976710655.000000	25.494514	2775	0.000000
281474976710655.000000	31.028353	2776	0.000000
281474976710655.000000	31.376648	2777	0.000000
281474976710655.000000	25.579266	2778	0.000000
281474976710655.000000	28.526295	2779	0.000000
281474976710655.000000	27.286226	2780	0.000000
281474976710655.000000	26.368147	2781	0.000000
281474976710655.000000	32.165462	2782	0.000000
281474976710655.000000	28.992519	2783	0.000000
281474976710655.000000	31.787264	2784	0.000000
281474976710655.000000	33.548340	2785	0.000000
281474976710655.000000	27.340094	2786	0.000000
281474976710655.000000	31.632998	2787	0.000000
281474976710655.000000	30.677612	2788	0.000000
281474976710655.000000	31.079664	2789	0.000000
281474976710655.000000	32.117752	2790	0.000000
281474976710655.000000	36.636898	2791	0.000000
281474976710655.000000	32.044804	2792	0.000000
281474976710655.000000	29.030310	2793	0.000000
281474976710655.000000	27.147047	2794	0.000000
281474976710655.000000	29.074610	2795	0.000000
281474976710655.000000	25.536283	2796	0.000000
281474976710655.000000	34.425789	2797	0.000000
281474976710655.000000	30.547600	2798	0.000000
281474976710655.000000	27.764460	2799	0.000000
281474976710655.000000	28.254936	2800	0.000000
281474976710655.000000	26.644884	2801	0.000000
281474976710655.000000	32.648987	2802	0.000000
281474976710655.000000	25.121592	2803	0.000000
281474976710655.000000	24.224421	2804	0.000000
281474976710655.000000	26.393730	2805	0.000000
281474976710655.000000	24.030682	2806	0.000000
281474976710655.000000	30.527803	2807	0.000000
281474976710655.000000	34.357574	2808	0.000000
281474976710655.000000	26.179344	2809	0.000000
281474976710655.000000	30.146992	2810	0.000000
281474976710655.000000	28.682369	2811	0.000000
281474976710655.000000	30.419561	2812	0.000000
281474976710655.000000	24.780249	2813	0.000000
281474976710655.000000	28.972631	2814	0.000000
281474976710655.000000	28.861689	2815	0.000000
281474976710655.000000	29.195868	2816	0.000000
281474976710655.000000	24.566927	2817	0.000000
281474976710655.000000	28.049633	2818	0.000000
281474976710655.000000	28.714550	2819	0.000000
281474976710655.000000	22.599228	2820	0.000000
281474976710655.000000	23.755333	2821	0.000000
281474976710655.000000	24.399090	2822	0.000000
281474976710655.000000	27.121883	2823	0.000000
281474976710655.000000	27.820484	2824	0.000000
281474976710655.000000	23.869122	2825	0.000000
281474976710655.000000	25.734921	2826	0.000000
281474976710655.000000	27.654259	2827	0.000000
281474976710655.000000	28.916891	2828	0.000000
281474976710655.000000	23.947601	2829	0.000000
281474976710655.000000	28.957703	2830	0.000000
281474976710655.000000	22.939482	2831	0.000000
281474976710655.000000	25.074055	2832	0.000000
281474976710655.000000	23.928873	2833	0.000000
281474976710655.000000	24.758528	2834	0.000000
281474976710655.000000	29.207613	2835	0.000000
281474976710655.000000	27.113909	2836	0.000000
281474976710655.000000	23.146645	2837	0.000000
281474976710655.000000	26.751741	2838	0.000000
281474976710655.000000	27.908909	2839	0.000000
281474976710655.000000	25.965513	2840	0.000000
281474976710655.000000	26.909651	2841	0.000000
281474976710655.000000	22.307722	2842	0.000000
281474976710655.000000	26.748104	2843	0.000000
281474976710655.000000	23.767162	2844	0.000000
281474976710655.000000	23.737051	2845	0.000000
281474976710655.000000	23.636726	2846	0.000000
281474976710655.000000	26.519510	2847	0.000000
281474976710655.000000	26.143705	2848	0.000000
281474976710655.000000	30.155508	2849	0.000000
281474976710655.000000	26.326281	2850	0.000000
281474976710655.000000	27.824579	2851	0.000000
281474976710655.000000	26.417795	2852	0.000000
281474976710655.000000	26.631353	2853	0.000000
281474976710655.000000	26.391272	2854	0.000000
281474976710655.000000	26.662493	2855	0.000000
281474976710655.000000	21.660955	2856	0.000000
281474976710655.000000	25.454178	2857	0.000000
281474976710655.000000	22.579683	2858	0.000000
281474976710655.000000	24.932829	2859	0.000000
281474976710655.000000	23.816086	2860	0.000000
281474976710655.000000	23.437414	2861	0.000000
281474976710655.000000	23.513857	2862	0.000000
281474976710655.000000	23.688097	2863	0.000000
281474976710655.000000	20.685526	2864	0.000000
281474976710655.000000	22.241581	2865	0.000000
281474976710655.000000	21.344063	2866	0.000000
281474976710655.000000	25.465206	2867	0.000000
281474976710655.000000	20.830713	2868	0.000000
281474976710655.000000	24.717253	2869	0.000000
281474976710655.000000	21.059404	2870	0.000000
281474976710655.000000	20.830063	2871	0.000000
281474976710655.000000	23.481018	2872	0.000000
281474976710655.000000	21.732546	2873	0.000000
281474976710655.000000	20.866838	2874	0.000000
281474976710655.000000	24.198330	2875	0.000000
281474976710655.000000	25.002657	2876	0.000000
281474976710655.000000	24.416044	2877	0.000000
281474976710655.000000	22.185068	2878	0.000000
281474976710655.000000	23.682184	2879	0.000000
281474976710655.000000	20.924034	2880	0.000000
281474976710655.000000	23.935659	2881	0.000000
281474976710655.000000	22.445215	2882	0.000000
281474976710655.000000	21.677889	2883	0.000000
281474976710655.000000	23.616682	2884	0.000000
281474976710655.000000	22.899437	2885	0.000000
281474976710655.000000	23.162645	2886	0.000000
281474976710655.000000	21.851456	2887	0.000000
281474976710655.000000	22.861515	2888	0.000000
281474976710655.000000	21.281046	2889	0.000000
281474976710655.000000	19.712587	2890	0.000000
281474976710655.000000	22.201284	2891	0.000000
281474976710655.000000	21.357853	2892	0.000000
281474976710655.000000	22.498245	2893	0.000000
281474976710655.000000	21.506804	2894	0.000000
281474976710655.000000	22.461172	2895	0.000000
281474976710655.000000	20.859035	2896	0.000000
281474976710655.000000	22.510715	2897	0.000000
281474976710655.000000	19.886965	2898	0.000000
281474976710655.000000	21.131147	2899	0.000000
281474976710655.000000	21.401699	2900	0.000000
281474976710655.000000	22.141117	2901	0.000000
281474976710655.000000	19.373142	2902	0.000000
281474976710655.000000	21.258490	2903	0.000000
281474976710655.000000	20.236712	2904	0.000000
281474976710655.000000	21.756594	2905	0.000000
281474976710655.000000	21.824757	2906	0.000000
281474976710655.000000	22.097897	2907	0.000000
281474976710655.000000	21.587887	2908	0.000000
281474976710655.000000	22.094711	2909	0.000000
281474976710655.000000	21.186096	2910	0.000000
281474976710655.000000	20.753590	2911	0.000000
281474976710655.000000	19.571724	2912	0.000000
281474976710655.000000	21.033068	2913	0.000000
281474976710655.000000	20.603870	2914	0.000000
281474976710655.000000	22.059513	2915	0.000000
281474976710655.000000	21.583401	2916	0.000000
281474976710655.000000	20.657480	2917	0.000000
281474976710655.000000	19.905884	2918	0.000000
281474976710655.000000	21.227381	2919	0.000000
281474976710655.000000	20.651728	2920	0.000000
281474976710655.000000	19.975100	2921	0.000000
281474976710655.000000	20.562172	2922	0.000000
281474976710655.000000	20.152628	2923	0.000000
281474976710655.000000	20.572481	2924	0.000000
281474976710655.000000	20.320990	2925	0.000000
281474976710655.000000	20.297607	2926	0.000000
281474976710655.000000	19.868914	2927	0.000000
281474976710655.000000	21.015999	2928	0.000000
281474976710655.000000	21.697870	2929	0.000000
281474976710655.000000	20.209394	2930	0.000000
281474976710655.000000	19.412739	2931	0.000000
281474976710655.000000	19.814957	2932	0.000000
