crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	72.564186	2623	0.000000
281474976710655.000000	77.611694	2624	0.000000
281474976710655.000000	72.609558	2625	0.000000
281474976710655.000000	73.968163	2626	0.000000
281474976710655.000000	74.194321	2627	0.000000
281474976710655.000000	71.051331	2628	0.000000
281474976710655.000000	66.804939	2629	0.000000
281474976710655.000000	44.425312	2630	0.000000
281474976710655.000000	66.725143	2631	0.000000
281474976710655.000000	47.788383	2632	0.000000
281474976710655.000000	66.188057	2633	0.000000
281474976710655.000000	62.196529	2634	0.000000
281474976710655.000000	64.566437	2635	0.000000
281474976710655.000000	41.336884	2636	0.000000
281474976710655.000000	48.963726	2637	0.000000
281474976710655.000000	41.427689	2638	0.000000
281474976710655.000000	49.646843	2639	0.000000
281474976710655.000000	58.154995	2640	0.000000
281474976710655.000000	44.666626	2641	0.000000
281474976710655.000000	42.410191	2642	0.000000
281474976710655.000000	52.860016	2643	0.000000
281474976710655.000000	62.026459	2644	0.000000
281474976710655.000000	40.573280	2645	0.000000
281474976710655.000000	49.951183	2646	0.000000
281474976710655.000000	71.849464	2647	0.000000
281474976710655.000000	42.020084	2648	0.000000
281474976710655.000000	37.248734	2649	0.000000
281474976710655.000000	39.459846	2650	0.000000
281474976710655.000000	47.329498	2651	0.000000
281474976710655.000000	47.978916	2652	0.000000
281474976710655.000000	48.181580	2653	0.000000
281474976710655.000000	39.355701	2654	0.000000
281474976710655.000000	45.220745	2655	0.000000
281474976710655.000000	44.164875	2656	0.000000
281474976710655.000000	41.659225	2657	0.000000
281474976710655.000000	40.879562	2658	0.000000
281474976710655.000000	37.188332	2659	0.000000
281474976710655.000000	35.312180	2660	0.000000
281474976710655.000000	51.776436	2661	0.000000
281474976710655.000000	41.247726	2662	0.000000
281474976710655.000000	35.212734	2663	0.000000
281474976710655.000000	37.317226	2664	0.000000
281474976710655.000000	42.984692	2665	0.000000
281474976710655.000000	35.844185	2666	0.000000
281474976710655.000000	32.214184	2667	0.000000
281474976710655.000000	34.656010	2668	0.000000
281474976710655.000000	31.070934	2669	0.000000
281474976710655.000000	29.672354	2670	0.000000
281474976710655.000000	29.400307	2671	0.000000
281474976710655.000000	27.251017	2672	0.000000
281474976710655.000000	33.779148	2673	0.000000
281474976710655.000000	31.528015	2674	0.000000
281474976710655.000000	26.516817	2675	0.000000
281474976710655.000000	33.037083	2676	0.000000
281474976710655.000000	25.519745	2677	0.000000
281474976710655.000000	36.472363	2678	0.000000
281474976710655.000000	32.591614	2679	0.000000
281474976710655.000000	24.655867	2680	0.000000
281474976710655.000000	23.318735	2681	0.000000
281474976710655.000000	24.872810	2682	0.000000
281474976710655.000000	26.737944	2683	0.000000
