crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	11.849094	3872	0.000000
281474976710655.000000	11.373838	3873	0.000000
281474976710655.000000	11.677707	3874	0.000000
281474976710655.000000	11.736599	3875	0.000000
281474976710655.000000	11.236526	3876	0.000000
281474976710655.000000	10.791954	3877	0.000000
281474976710655.000000	11.012264	3878	0.000000
281474976710655.000000	10.959976	3879	0.000000
281474976710655.000000	11.115112	3880	0.000000
281474976710655.000000	10.931332	3881	0.000000
281474976710655.000000	10.766024	3882	0.000000
281474976710655.000000	10.528576	3883	0.000000
281474976710655.000000	10.891734	3884	0.000000
281474976710655.000000	10.368424	3885	0.000000
281474976710655.000000	10.252024	3886	0.000000
281474976710655.000000	10.071393	3887	0.000000
281474976710655.000000	10.392222	3888	0.000000
281474976710655.000000	10.296133	3889	0.000000
281474976710655.000000	9.770262	3890	0.000000
281474976710655.000000	9.894545	3891	0.000000
281474976710655.000000	9.345494	3892	0.000000
281474976710655.000000	9.725487	3893	0.000000
281474976710655.000000	9.532391	3894	0.000000
281474976710655.000000	9.256661	3895	0.000000
281474976710655.000000	9.303515	3896	0.000000
281474976710655.000000	8.960050	3897	0.000000
281474976710655.000000	9.007866	3898	0.000000
281474976710655.000000	9.065809	3899	0.000000
281474976710655.000000	9.125613	3900	0.000000
281474976710655.000000	8.721133	3901	0.000000
281474976710655.000000	8.811599	3902	0.000000
281474976710655.000000	8.438912	3903	0.000000
281474976710655.000000	8.794617	3904	0.000000
281474976710655.000000	8.567924	3905	0.000000
281474976710655.000000	8.584214	3906	0.000000
281474976710655.000000	8.238728	3907	0.000000
281474976710655.000000	8.383148	3908	0.000000
