crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	23.323505	611	0.000000
281474976710655.000000	22.016113	612	0.000000
281474976710655.000000	20.063961	613	0.000000
281474976710655.000000	26.630032	614	0.000000
281474976710655.000000	25.196028	615	0.000000
281474976710655.000000	27.057287	616	0.000000
281474976710655.000000	26.099003	617	0.000000
281474976710655.000000	22.777021	618	0.000000
281474976710655.000000	21.100454	619	0.000000
281474976710655.000000	25.320974	620	0.000000
281474976710655.000000	23.982700	621	0.000000
281474976710655.000000	24.116180	622	0.000000
281474976710655.000000	22.901756	623	0.000000
281474976710655.000000	22.268227	624	0.000000
281474976710655.000000	22.732370	625	0.000000
281474976710655.000000	24.514130	626	0.000000
281474976710655.000000	24.608850	627	0.000000
281474976710655.000000	24.814169	628	0.000000
281474976710655.000000	25.714140	629	0.000000
281474976710655.000000	22.166946	630	0.000000
281474976710655.000000	20.094271	631	0.000000
281474976710655.000000	23.015900	632	0.000000
281474976710655.000000	23.879366	633	0.000000
281474976710655.000000	21.312695	634	0.000000
281474976710655.000000	21.303722	635	0.000000
281474976710655.000000	22.526594	636	0.000000
281474976710655.000000	22.471649	637	0.000000
281474976710655.000000	22.751831	638	0.000000
281474976710655.000000	23.126593	639	0.000000
281474976710655.000000	25.908916	640	0.000000
281474976710655.000000	25.358973	641	0.000000
281474976710655.000000	21.338833	642	0.000000
281474976710655.000000	23.044121	643	0.000000
281474976710655.000000	22.350748	644	0.000000
281474976710655.000000	22.840582	645	0.000000
281474976710655.000000	19.386660	646	0.000000
281474976710655.000000	22.035299	647	0.000000
281474976710655.000000	20.874468	648	0.000000
281474976710655.000000	22.206940	649	0.000000
281474976710655.000000	18.267935	650	0.000000
281474976710655.000000	20.127747	651	0.000000
281474976710655.000000	21.561155	652	0.000000
281474976710655.000000	20.535505	653	0.000000
281474976710655.000000	22.053181	654	0.000000
281474976710655.000000	21.502357	655	0.000000
281474976710655.000000	20.736725	656	0.000000
281474976710655.000000	20.601168	657	0.000000
281474976710655.000000	22.191822	658	0.000000
281474976710655.000000	21.213573	659	0.000000
281474976710655.000000	21.024330	660	0.000000
281474976710655.000000	21.206524	661	0.000000
281474976710655.000000	20.616577	662	0.000000
281474976710655.000000	20.087772	663	0.000000
281474976710655.000000	21.160023	664	0.000000
281474976710655.000000	20.458187	665	0.000000
281474976710655.000000	19.740484	666	0.000000
281474976710655.000000	20.824047	667	0.000000
281474976710655.000000	21.018965	668	0.000000
281474976710655.000000	20.192371	669	0.000000
281474976710655.000000	18.806232	670	0.000000
281474976710655.000000	19.480009	671	0.000000
281474976710655.000000	20.372963	672	0.000000
281474976710655.000000	20.075106	673	0.000000
281474976710655.000000	18.492498	674	0.000000
281474976710655.000000	19.601912	675	0.000000
281474976710655.000000	19.794189	676	0.000000
281474976710655.000000	18.904999	677	0.000000
281474976710655.000000	18.975958	678	0.000000
281474976710655.000000	18.234217	679	0.000000
281474976710655.000000	18.773113	680	0.000000
281474976710655.000000	18.999165	681	0.000000
281474976710655.000000	19.429365	682	0.000000
281474976710655.000000	19.784340	683	0.000000
281474976710655.000000	18.796923	684	0.000000
281474976710655.000000	18.262390	685	0.000000
281474976710655.000000	18.644560	686	0.000000
281474976710655.000000	18.631662	687	0.000000
281474976710655.000000	18.143017	688	0.000000
281474976710655.000000	18.289808	689	0.000000
281474976710655.000000	17.788900	690	0.000000
281474976710655.000000	18.147251	691	0.000000
281474976710655.000000	17.645479	692	0.000000
281474976710655.000000	17.780716	693	0.000000
281474976710655.000000	18.547897	694	0.000000
281474976710655.000000	17.740135	695	0.000000
281474976710655.000000	17.249411	696	0.000000
281474976710655.000000	17.469591	697	0.000000
281474976710655.000000	16.795616	698	0.000000
281474976710655.000000	17.209547	699	0.000000
281474976710655.000000	18.210567	700	0.000000
281474976710655.000000	17.334869	701	0.000000
281474976710655.000000	17.380251	702	0.000000
281474976710655.000000	17.387615	703	0.000000
281474976710655.000000	17.189632	704	0.000000
281474976710655.000000	17.370222	705	0.000000
281474976710655.000000	16.729483	706	0.000000
281474976710655.000000	16.925198	707	0.000000
281474976710655.000000	17.222097	708	0.000000
