num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
613	904.541496	47.394491	-2.044846	3.779478	24.726431
615	906.601070	47.142799	-2.061651	3.778991	24.357455
617	908.661672	46.868379	-2.076402	3.777843	24.324737
619	910.720572	46.827273	-2.088093	3.777373	24.716767
621	912.780421	46.726672	-2.099815	3.777331	23.703806
623	914.839772	46.295329	-2.120706	3.776736	23.138681
625	916.899467	46.044992	-2.127186	3.776286	22.870886
627	918.958614	46.026807	-2.128621	3.775995	23.844005
629	921.018553	45.692143	-2.146323	3.775155	23.384069
631	923.078089	45.577707	-2.141642	3.774962	23.419483
633	925.138446	45.256786	-2.166087	3.773904	22.860449
637	929.255871	45.061949	-2.193321	3.773581	24.047163
639	931.316072	44.879167	-2.173056	3.772056	21.555511
641	933.379067	44.835959	-2.200643	3.771960	22.175083
643	935.436572	44.523473	-2.191157	3.771683	23.146372
645	937.496021	44.273839	-2.205060	3.770781	21.815255
647	939.555635	44.015678	-2.213627	3.770082	21.821161
649	941.616701	43.996172	-2.229786	3.769888	21.266501
651	943.676316	43.756180	-2.248867	3.768202	21.533602
653	945.735908	43.703996	-2.239480	3.768306	20.086095
655	947.796059	43.359051	-2.253258	3.767243	21.472683
657	949.855004	43.302487	-2.256156	3.767052	21.115921
659	951.915030	43.194183	-2.272866	3.765758	20.695511
661	953.975389	42.934820	-2.295738	3.764274	20.755688
663	956.036198	42.710112	-2.289104	3.764878	20.511115
665	958.094976	42.609144	-2.286705	3.764683	20.777251
667	960.155003	42.518673	-2.297297	3.764566	19.801094
669	962.214402	42.290118	-2.305359	3.763404	20.499089
671	964.273858	42.220242	-2.315175	3.763308	19.731208
673	966.333386	41.999930	-2.322870	3.761854	20.089498
675	968.392420	41.944453	-2.330764	3.761728	19.681142
677	970.452732	41.592108	-2.340070	3.760723	19.046558
679	972.512022	41.484107	-2.332605	3.760074	19.530252
681	974.571099	41.326097	-2.348681	3.759915	18.749857
683	976.629703	41.088527	-2.353837	3.758978	18.884270
685	978.688852	41.211770	-2.356716	3.758979	18.655256
687	980.749527	40.852655	-2.371095	3.757864	18.911679
689	982.809300	40.686707	-2.389232	3.756257	18.372217
691	984.869093	40.526796	-2.455544	3.756906	18.267020
693	986.929317	40.415467	-2.407532	3.756573	17.892247
695	988.987833	40.203890	-2.410675	3.756849	18.032755
697	991.049174	40.231077	-2.407251	3.756159	17.609808
699	993.108187	39.985723	-2.440762	3.754219	17.205674
701	995.167811	39.806965	-2.445456	3.753937	16.727247
703	997.227740	39.738864	-2.436944	3.752556	17.325464
705	999.287047	39.558073	-2.442778	3.753151	17.378482
