crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	70.784821	3933	0.000000
281474976710655.000000	55.843010	3934	0.000000
281474976710655.000000	60.649128	3935	0.000000
281474976710655.000000	56.561016	3936	0.000000
281474976710655.000000	47.751308	3937	0.000000
281474976710655.000000	97.083977	3938	0.000000
281474976710655.000000	45.485825	3939	0.000000
281474976710655.000000	40.633408	3940	0.000000
281474976710655.000000	54.776314	3941	0.000000
281474976710655.000000	44.149551	3942	0.000000
281474976710655.000000	42.882053	3943	0.000000
281474976710655.000000	55.973919	3944	0.000000
281474976710655.000000	57.185261	3945	0.000000
281474976710655.000000	57.359947	3946	0.000000
281474976710655.000000	50.869091	3947	0.000000
281474976710655.000000	76.759178	3948	0.000000
281474976710655.000000	45.127262	3949	0.000000
281474976710655.000000	52.457050	3950	0.000000
281474976710655.000000	50.690376	3951	0.000000
281474976710655.000000	52.235817	3952	0.000000
281474976710655.000000	71.477516	3953	0.000000
281474976710655.000000	49.452694	3954	0.000000
281474976710655.000000	49.902351	3955	0.000000
281474976710655.000000	50.029789	3956	0.000000
281474976710655.000000	41.813572	3957	0.000000
281474976710655.000000	50.542801	3958	0.000000
281474976710655.000000	54.655117	3959	0.000000
281474976710655.000000	47.144009	3960	0.000000
281474976710655.000000	47.635700	3961	0.000000
281474976710655.000000	49.513691	3962	0.000000
281474976710655.000000	47.302616	3963	0.000000
281474976710655.000000	36.388653	3964	0.000000
281474976710655.000000	38.581120	3965	0.000000
281474976710655.000000	36.838428	3966	0.000000
281474976710655.000000	37.726490	3967	0.000000
281474976710655.000000	63.510994	3968	0.000000
281474976710655.000000	48.123825	3969	0.000000
281474976710655.000000	47.751801	3970	0.000000
281474976710655.000000	52.376118	3971	0.000000
281474976710655.000000	43.996422	3972	0.000000
281474976710655.000000	44.174088	3973	0.000000
281474976710655.000000	34.143967	3974	0.000000
281474976710655.000000	37.379128	3975	0.000000
281474976710655.000000	42.473976	3976	0.000000
281474976710655.000000	31.083096	3977	0.000000
281474976710655.000000	40.562565	3978	0.000000
281474976710655.000000	43.212128	3979	0.000000
281474976710655.000000	48.522816	3980	0.000000
281474976710655.000000	42.547165	3981	0.000000
281474976710655.000000	34.421307	3982	0.000000
281474976710655.000000	52.518845	3983	0.000000
281474976710655.000000	40.307152	3984	0.000000
281474976710655.000000	33.444912	3985	0.000000
281474976710655.000000	38.517059	3986	0.000000
281474976710655.000000	33.267101	3987	0.000000
281474976710655.000000	48.191376	3988	0.000000
281474976710655.000000	30.213921	3989	0.000000
281474976710655.000000	37.747231	3990	0.000000
281474976710655.000000	40.053249	3991	0.000000
281474976710655.000000	43.971645	3992	0.000000
281474976710655.000000	45.087440	3993	0.000000
281474976710655.000000	32.021618	3994	0.000000
281474976710655.000000	38.232143	3995	0.000000
281474976710655.000000	36.137367	3996	0.000000
281474976710655.000000	32.403210	3997	0.000000
281474976710655.000000	26.969309	3998	0.000000
281474976710655.000000	46.633358	3999	0.000000
281474976710655.000000	37.067078	4000	0.000000
281474976710655.000000	26.901182	4001	0.000000
281474976710655.000000	46.240368	4002	0.000000
281474976710655.000000	36.222351	4003	0.000000
281474976710655.000000	27.775942	4004	0.000000
281474976710655.000000	32.101807	4005	0.000000
281474976710655.000000	32.781258	4006	0.000000
281474976710655.000000	37.189205	4007	0.000000
281474976710655.000000	29.025816	4008	0.000000
281474976710655.000000	35.096478	4009	0.000000
281474976710655.000000	37.190735	4010	0.000000
281474976710655.000000	30.301706	4011	0.000000
281474976710655.000000	28.115156	4012	0.000000
281474976710655.000000	35.677639	4013	0.000000
281474976710655.000000	32.928223	4014	0.000000
281474976710655.000000	35.287979	4015	0.000000
281474976710655.000000	31.386900	4016	0.000000
281474976710655.000000	38.741486	4017	0.000000
281474976710655.000000	25.026531	4018	0.000000
281474976710655.000000	26.157145	4019	0.000000
281474976710655.000000	33.036118	4020	0.000000
281474976710655.000000	24.680176	4021	0.000000
281474976710655.000000	29.519165	4022	0.000000
281474976710655.000000	25.572218	4023	0.000000
281474976710655.000000	26.826805	4024	0.000000
281474976710655.000000	25.072176	4025	0.000000
281474976710655.000000	24.994328	4026	0.000000
281474976710655.000000	29.425249	4027	0.000000
281474976710655.000000	27.093233	4028	0.000000
281474976710655.000000	25.491831	4029	0.000000
281474976710655.000000	23.544189	4030	0.000000
281474976710655.000000	23.921953	4031	0.000000
281474976710655.000000	28.119810	4032	0.000000
281474976710655.000000	24.877270	4033	0.000000
281474976710655.000000	27.421274	4034	0.000000
281474976710655.000000	22.163038	4035	0.000000
281474976710655.000000	27.474627	4036	0.000000
281474976710655.000000	27.106043	4037	0.000000
281474976710655.000000	26.051123	4038	0.000000
281474976710655.000000	26.175581	4039	0.000000
281474976710655.000000	23.981567	4040	0.000000
281474976710655.000000	24.607521	4041	0.000000
281474976710655.000000	21.761154	4042	0.000000
281474976710655.000000	21.378330	4043	0.000000
281474976710655.000000	25.080824	4044	0.000000
281474976710655.000000	25.435148	4045	0.000000
281474976710655.000000	24.153530	4046	0.000000
281474976710655.000000	25.467709	4047	0.000000
281474976710655.000000	25.328613	4048	0.000000
281474976710655.000000	22.731325	4049	0.000000
281474976710655.000000	22.441956	4050	0.000000
281474976710655.000000	24.252209	4051	0.000000
281474976710655.000000	22.114080	4052	0.000000
281474976710655.000000	22.341381	4053	0.000000
281474976710655.000000	21.563225	4054	0.000000
281474976710655.000000	23.521975	4055	0.000000
281474976710655.000000	24.158424	4056	0.000000
281474976710655.000000	22.171299	4057	0.000000
281474976710655.000000	21.981739	4058	0.000000
281474976710655.000000	21.148842	4059	0.000000
281474976710655.000000	20.260323	4060	0.000000
281474976710655.000000	21.280853	4061	0.000000
281474976710655.000000	22.321808	4062	0.000000
281474976710655.000000	20.452148	4063	0.000000
281474976710655.000000	19.793934	4064	0.000000
281474976710655.000000	19.421877	4065	0.000000
281474976710655.000000	19.775812	4066	0.000000
281474976710655.000000	20.033655	4067	0.000000
281474976710655.000000	20.542709	4068	0.000000
281474976710655.000000	19.766975	4069	0.000000
281474976710655.000000	18.635071	4070	0.000000
281474976710655.000000	19.188984	4071	0.000000
281474976710655.000000	18.404209	4072	0.000000
281474976710655.000000	18.727257	4073	0.000000
281474976710655.000000	18.863592	4074	0.000000
281474976710655.000000	19.193245	4075	0.000000
281474976710655.000000	19.124668	4076	0.000000
281474976710655.000000	18.933393	4077	0.000000
281474976710655.000000	17.376377	4078	0.000000
281474976710655.000000	17.800018	4079	0.000000
281474976710655.000000	18.019972	4080	0.000000
281474976710655.000000	18.275612	4081	0.000000
281474976710655.000000	17.825754	4082	0.000000
281474976710655.000000	17.660471	4083	0.000000
281474976710655.000000	17.103081	4084	0.000000
281474976710655.000000	16.990656	4085	0.000000
281474976710655.000000	16.681219	4086	0.000000
281474976710655.000000	17.201565	4087	0.000000
281474976710655.000000	15.842694	4088	0.000000
281474976710655.000000	16.737593	4089	0.000000
281474976710655.000000	16.125212	4090	0.000000
281474976710655.000000	16.024967	4091	0.000000
281474976710655.000000	15.848450	4092	0.000000
281474976710655.000000	16.733578	4093	0.000000
281474976710655.000000	16.198767	4094	0.000000
281474976710655.000000	16.062119	4095	0.000000
281474976710655.000000	15.354850	4096	0.000000
281474976710655.000000	15.706824	4097	0.000000
281474976710655.000000	14.678710	4098	0.000000
281474976710655.000000	14.987950	4099	0.000000
281474976710655.000000	15.046072	4100	0.000000
281474976710655.000000	14.959315	4101	0.000000
281474976710655.000000	14.298052	4102	0.000000
281474976710655.000000	14.005393	4103	0.000000
281474976710655.000000	14.523822	4104	0.000000
281474976710655.000000	14.343747	4105	0.000000
281474976710655.000000	14.724566	4106	0.000000
281474976710655.000000	14.125600	4107	0.000000
281474976710655.000000	13.964675	4108	0.000000
281474976710655.000000	13.762988	4109	0.000000
281474976710655.000000	13.189770	4110	0.000000
281474976710655.000000	14.227982	4111	0.000000
281474976710655.000000	12.913377	4112	0.000000
281474976710655.000000	13.146211	4113	0.000000
281474976710655.000000	12.949744	4114	0.000000
281474976710655.000000	12.432782	4115	0.000000
281474976710655.000000	12.996749	4116	0.000000
281474976710655.000000	12.441031	4117	0.000000
281474976710655.000000	12.407311	4118	0.000000
281474976710655.000000	12.593073	4119	0.000000
281474976710655.000000	12.929500	4120	0.000000
281474976710655.000000	12.286119	4121	0.000000
281474976710655.000000	12.670589	4122	0.000000
281474976710655.000000	12.069506	4123	0.000000
281474976710655.000000	11.697871	4124	0.000000
281474976710655.000000	11.358565	4125	0.000000
281474976710655.000000	11.192671	4126	0.000000
281474976710655.000000	11.286253	4127	0.000000
281474976710655.000000	11.721732	4128	0.000000
281474976710655.000000	11.916094	4129	0.000000
281474976710655.000000	11.222859	4130	0.000000
281474976710655.000000	11.431754	4131	0.000000
281474976710655.000000	10.898697	4132	0.000000
281474976710655.000000	10.937061	4133	0.000000
