crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	35.991268	2068	0.000000
281474976710655.000000	37.089775	2069	0.000000
281474976710655.000000	44.670898	2070	0.000000
281474976710655.000000	42.419689	2071	0.000000
281474976710655.000000	50.597801	2072	0.000000
281474976710655.000000	47.981926	2073	0.000000
281474976710655.000000	34.715160	2074	0.000000
281474976710655.000000	41.312534	2075	0.000000
281474976710655.000000	47.765358	2076	0.000000
281474976710655.000000	41.152546	2077	0.000000
281474976710655.000000	51.847630	2078	0.000000
281474976710655.000000	36.115005	2079	0.000000
281474976710655.000000	39.669041	2080	0.000000
281474976710655.000000	54.467785	2081	0.000000
281474976710655.000000	31.029428	2082	0.000000
281474976710655.000000	49.751129	2083	0.000000
281474976710655.000000	41.437283	2084	0.000000
281474976710655.000000	34.201382	2085	0.000000
281474976710655.000000	31.542027	2086	0.000000
281474976710655.000000	34.766983	2087	0.000000
281474976710655.000000	32.871143	2088	0.000000
281474976710655.000000	35.756798	2089	0.000000
281474976710655.000000	35.222157	2090	0.000000
281474976710655.000000	44.713505	2091	0.000000
281474976710655.000000	40.185345	2092	0.000000
281474976710655.000000	32.520664	2093	0.000000
281474976710655.000000	32.885311	2094	0.000000
281474976710655.000000	39.959827	2095	0.000000
281474976710655.000000	40.082462	2096	0.000000
281474976710655.000000	38.545116	2097	0.000000
281474976710655.000000	34.035622	2098	0.000000
281474976710655.000000	38.575481	2099	0.000000
281474976710655.000000	52.290039	2100	0.000000
281474976710655.000000	29.949455	2101	0.000000
281474976710655.000000	48.322086	2102	0.000000
281474976710655.000000	45.849266	2103	0.000000
281474976710655.000000	31.847523	2104	0.000000
281474976710655.000000	31.355389	2105	0.000000
281474976710655.000000	41.019878	2106	0.000000
281474976710655.000000	38.271286	2107	0.000000
281474976710655.000000	49.189472	2108	0.000000
281474976710655.000000	33.100060	2109	0.000000
281474976710655.000000	41.698120	2110	0.000000
281474976710655.000000	51.368343	2111	0.000000
281474976710655.000000	41.732800	2112	0.000000
281474976710655.000000	40.877422	2113	0.000000
281474976710655.000000	33.487667	2114	0.000000
281474976710655.000000	44.210899	2115	0.000000
281474976710655.000000	28.212782	2116	0.000000
281474976710655.000000	39.422176	2117	0.000000
281474976710655.000000	32.205154	2118	0.000000
281474976710655.000000	39.523136	2119	0.000000
281474976710655.000000	31.391211	2120	0.000000
281474976710655.000000	31.303780	2121	0.000000
281474976710655.000000	30.797836	2122	0.000000
281474976710655.000000	32.188820	2123	0.000000
281474976710655.000000	29.472786	2124	0.000000
281474976710655.000000	33.716808	2125	0.000000
281474976710655.000000	35.939362	2126	0.000000
281474976710655.000000	32.875896	2127	0.000000
281474976710655.000000	33.190243	2128	0.000000
281474976710655.000000	38.695065	2129	0.000000
281474976710655.000000	38.555187	2130	0.000000
281474976710655.000000	31.556517	2131	0.000000
281474976710655.000000	34.318478	2132	0.000000
281474976710655.000000	37.493771	2133	0.000000
281474976710655.000000	35.487217	2134	0.000000
281474976710655.000000	42.828037	2135	0.000000
281474976710655.000000	30.373196	2136	0.000000
281474976710655.000000	32.519829	2137	0.000000
281474976710655.000000	39.824654	2138	0.000000
281474976710655.000000	34.456596	2139	0.000000
281474976710655.000000	39.633442	2140	0.000000
281474976710655.000000	31.645130	2141	0.000000
281474976710655.000000	37.119503	2142	0.000000
281474976710655.000000	39.653896	2143	0.000000
281474976710655.000000	33.982056	2144	0.000000
281474976710655.000000	30.005161	2145	0.000000
281474976710655.000000	42.502193	2146	0.000000
281474976710655.000000	33.705002	2147	0.000000
281474976710655.000000	36.572487	2148	0.000000
281474976710655.000000	32.244518	2149	0.000000
