num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
187	459.895099	51.307250	-1.700085	3.768311	29.601484
189	461.956782	51.063424	-1.725106	3.768113	28.361353
191	464.016123	50.995854	-1.736744	3.767081	27.694470
193	466.076856	50.542464	-1.753166	3.766249	28.877651
195	468.137668	50.628872	-1.748390	3.766067	28.725413
197	470.197068	50.211394	-1.767276	3.766324	28.708803
199	472.257126	50.102797	-1.781547	3.764911	27.775960
201	474.317403	49.822776	-1.798843	3.764191	28.130073
203	476.376979	49.498112	-1.840447	3.763391	27.315103
205	478.436949	49.430726	-1.823300	3.762188	27.699631
207	480.495861	49.203366	-1.836799	3.762093	27.075702
209	482.555647	49.162775	-1.856685	3.761170	27.003489
211	484.615085	48.871651	-1.891670	3.760959	27.016775
213	486.674553	48.714468	-1.905908	3.760157	26.858285
215	488.734050	48.543523	-1.904232	3.759343	26.587741
217	490.794844	48.264100	-1.924523	3.759758	25.889199
219	492.853523	48.242560	-1.936291	3.758205	26.172588
221	494.913538	47.962474	-1.950547	3.757404	26.120942
223	496.973731	47.962585	-1.953220	3.758222	24.819830
225	499.034032	47.455679	-1.972448	3.756766	25.316501
227	501.094877	47.387987	-1.997579	3.757375	25.343757
229	503.155902	47.220031	-2.023488	3.756390	24.330411
231	505.216296	47.147142	-2.025253	3.757598	24.471484
233	507.275037	46.910481	-2.029498	3.756624	23.773143
235	509.336454	46.683487	-2.032280	3.756538	24.325611
237	511.398160	46.713597	-2.039247	3.755137	23.806954
239	513.458578	46.042192	-2.085943	3.753891	24.065790
241	515.519329	46.108217	-2.084030	3.754989	23.427406
243	517.579528	45.955399	-2.077364	3.755722	24.145625
245	519.639477	46.148250	-2.089449	3.754588	23.683215
247	521.698508	45.726096	-2.105672	3.755005	22.382127
249	523.758127	45.430780	-2.112386	3.754237	22.590013
251	525.817276	45.326101	-2.125833	3.754341	22.296102
253	527.876569	45.202565	-2.150733	3.753079	22.697545
255	529.935013	44.974686	-2.138494	3.754157	22.964147
257	531.994985	44.775713	-2.150625	3.753511	22.998144
259	534.053086	44.489286	-2.170543	3.753079	22.632688
261	536.112570	44.424390	-2.168405	3.752357	22.283289
263	538.171657	44.371474	-2.187703	3.752585	21.989480
265	540.231063	44.034772	-2.193527	3.752079	20.855757
267	542.291215	43.867474	-2.207774	3.751947	21.431479
269	544.350431	43.893472	-2.208138	3.750436	20.893341
271	546.410781	43.428284	-2.212234	3.750491	21.272899
273	548.471436	43.206878	-2.231041	3.748250	20.874886
275	550.530926	42.993835	-2.245386	3.746435	20.993964
277	552.592260	42.946793	-2.230787	3.746644	18.677425
279	554.650963	42.716361	-2.247046	3.744953	20.499709
281	556.711486	42.601933	-2.259258	3.744458	20.998210
283	558.771929	42.377034	-2.260225	3.743458	20.344078
285	560.832495	42.343668	-2.264956	3.744013	20.362097
287	562.892577	42.178267	-2.274234	3.742556	19.757307
289	564.954539	41.776964	-2.313516	3.741814	19.099390
291	567.013346	41.819504	-2.298559	3.742019	17.557025
293	569.072320	41.631094	-2.309151	3.741452	18.551645
295	571.131398	41.304173	-2.300180	3.741786	19.201439
297	573.192441	41.169687	-2.328331	3.740537	18.622832
299	575.250884	41.189144	-2.335093	3.739687	18.669760
301	577.309934	41.056732	-2.356734	3.737560	18.770682
303	579.368839	40.817011	-2.348138	3.737177	18.304655
305	581.428335	40.609480	-2.363796	3.735202	18.666349
307	583.489120	40.559857	-2.369548	3.735736	19.148710
309	585.548245	40.522640	-2.364443	3.734871	17.559677
311	587.608963	40.140902	-2.383354	3.734784	18.457843
313	589.668317	39.877248	-2.389360	3.732349	17.956415
315	591.728502	39.867498	-2.390229	3.732011	17.675875
317	593.789054	39.779552	-2.409857	3.733567	17.993983
319	595.850046	39.782105	-2.411021	3.733411	17.702467
321	597.910259	39.484974	-2.420452	3.734274	17.394897
323	599.971423	39.310995	-2.437030	3.733538	16.627943
325	602.031983	39.100836	-2.437190	3.733449	16.729321
327	604.091831	38.950813	-2.450462	3.732054	16.903147
329	606.152608	38.931209	-2.446682	3.732780	16.847248
331	608.212432	38.521501	-2.472740	3.730863	16.756703
333	610.273590	38.705728	-2.468126	3.730560	16.425515
335	612.332982	38.408588	-2.477084	3.730008	16.084906
337	614.391853	38.336912	-2.482004	3.729533	16.186096
339	616.450679	38.095232	-2.490334	3.729006	16.699051
341	618.509897	37.861151	-2.499562	3.729276	16.018511
343	620.568597	37.842065	-2.500385	3.730050	16.032367
345	622.628012	37.752233	-2.509397	3.729007	15.185611
347	624.687442	37.580533	-2.523110	3.727274	15.584632
349	626.745338	37.462848	-2.513476	3.727999	15.331982
351	628.804461	37.136844	-2.527587	3.728135	15.234168
353	630.863255	37.037543	-2.530096	3.726847	14.846633
355	632.922492	36.883572	-2.531784	3.727464	14.867864
357	634.983098	36.633998	-2.530370	3.727024	15.447641
359	637.041315	36.603810	-2.538376	3.722755	15.039412
361	639.100565	36.296705	-2.553092	3.725067	14.822708
363	641.161463	36.197266	-2.536485	3.724421	15.051799
365	643.222085	36.127003	-2.546399	3.724402	14.854185
367	645.282230	36.002985	-2.539792	3.722418	14.897390
369	647.341852	35.603917	-2.546979	3.718999	14.139798
371	649.402459	35.470973	-2.565985	3.717011	14.266184
373	651.461081	35.397597	-2.547112	3.719830	14.500988
375	653.520167	35.368377	-2.555890	3.716186	14.243923
377	655.582818	35.120698	-2.555830	3.714327	14.361063
379	657.640664	35.075927	-2.563009	3.715246	13.846212
381	659.701057	34.932004	-2.560387	3.715857	13.707007
383	661.760137	34.780515	-2.565393	3.715630	13.360419
385	663.820172	34.640682	-2.573134	3.714189	13.686649
387	665.879315	34.470143	-2.572024	3.713295	13.780683
389	667.938021	34.366459	-2.572959	3.712039	12.822373
391	669.997769	34.337095	-2.566278	3.709756	13.446928
393	672.057640	34.031298	-2.596473	3.705370	13.404139
395	674.115920	34.075250	-2.581780	3.711828	12.560530
397	676.177085	33.840065	-2.589363	3.712252	12.548402
399	678.235711	33.505634	-2.601837	3.710618	13.168279
401	680.295462	33.576294	-2.615417	3.704018	13.189692
403	682.354148	33.484935	-2.609957	3.710264	13.623720
405	684.417168	33.293471	-2.625135	3.706617	12.449793
407	686.476375	33.160380	-2.635979	3.702693	11.974202
409	688.537753	33.111417	-2.617982	3.707943	12.037796
411	690.596559	32.993055	-2.635445	3.706402	11.768098
413	692.656829	32.764912	-2.636279	3.704994	12.042539
415	694.717210	32.579348	-2.662692	3.703868	11.296545
417	696.775890	32.537754	-2.652768	3.703315	11.879796
419	698.835378	32.536111	-2.649419	3.703612	11.095840
421	700.894243	32.339211	-2.647535	3.704996	12.085825
423	702.956369	32.424900	-2.626757	3.704430	11.244331
425	705.015566	32.084440	-2.649000	3.704831	11.035151
427	707.074320	31.972070	-2.661841	3.701436	11.417071
429	709.134491	31.888181	-2.640993	3.702502	11.062885
