num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
4895	80400.929089	44.490316	1.895961	0.532911	29.702841
4897	80402.992557	44.317132	1.888299	0.533866	28.613032
4899	80405.055670	43.796109	1.897248	0.533616	28.859924
4901	80407.119266	43.835528	1.894475	0.534016	28.573537
4903	80409.182890	43.408829	1.898086	0.534131	28.026185
4907	80413.308163	42.621921	1.905628	0.533931	26.904514
4909	80415.371658	42.446168	1.900129	0.534407	26.461754
4911	80417.434279	42.129693	1.903742	0.534745	26.421233
4913	80419.497672	41.732629	1.904910	0.534857	26.342942
4915	80421.560105	41.599339	1.902429	0.534777	24.793323
4917	80423.623145	41.213832	1.905414	0.535474	25.831151
4919	80425.686446	40.965638	1.906842	0.536069	24.893294
4921	80427.750260	40.846804	1.908013	0.537410	24.795409
4923	80429.813374	40.220571	1.900524	0.536540	23.776517
4925	80431.876575	40.019451	1.903983	0.537581	23.782965
4927	80433.939128	39.766499	1.895284	0.537012	23.655334
4929	80436.003224	39.435092	1.900526	0.536846	23.252998
4931	80438.066880	39.185360	1.885434	0.536490	23.941673
4933	80440.130591	39.001705	1.873271	0.536966	22.814812
4935	80442.194172	38.684673	1.876984	0.536768	21.939682
4937	80444.257650	38.275948	1.907781	0.537819	22.019202
4939	80446.320400	38.240480	1.879230	0.537363	21.786798
4941	80448.384245	37.873487	1.878310	0.539964	21.833442
4943	80450.446032	37.638820	1.879504	0.538245	22.452680
4945	80452.511471	37.296897	1.869720	0.538326	21.098994
4947	80454.574171	37.008795	1.887776	0.539676	21.134522
4949	80456.637805	36.819891	1.877704	0.539484	20.236743
4951	80458.699409	36.451651	1.864135	0.539774	20.358617
4953	80460.763939	36.267941	1.871770	0.539952	20.494927
4955	80462.825966	35.787817	1.871236	0.540010	19.648109
4957	80464.890296	35.804723	1.859683	0.539577	19.422975
4959	80466.952953	35.428410	1.862305	0.540127	18.580054
4961	80469.016960	35.298006	1.853112	0.540107	18.983780
4963	80471.079744	34.985260	1.864675	0.539768	18.840951
4965	80473.144522	34.796878	1.857208	0.540544	18.301583
4967	80475.207428	34.621777	1.852300	0.539913	18.114249
4969	80477.271546	34.220476	1.854945	0.539202	18.350841
4971	80479.335492	34.142276	1.841636	0.537848	17.896098
4973	80481.399499	33.789705	1.846763	0.538393	17.005383
4975	80483.461571	33.591761	1.835391	0.539351	17.230034
4977	80485.525805	33.571836	1.834866	0.540098	16.151469
4979	80487.588720	33.122103	1.830217	0.538175	16.610515
4981	80489.651433	32.934250	1.832629	0.539542	16.511510
4983	80491.715069	32.706440	1.820960	0.538867	15.937391
4985	80493.777665	32.349581	1.824898	0.539028	16.055066
4987	80495.839957	32.186939	1.817125	0.539415	15.340742
4991	80499.966906	31.759400	1.827871	0.539071	15.251246
4993	80502.031078	31.554001	1.795447	0.539777	15.226234
4995	80504.091881	31.370812	1.809055	0.540357	13.848809
4997	80506.151251	31.004026	1.798849	0.540708	13.993993
4999	80508.214680	30.733519	1.791735	0.539791	13.652202
5001	80510.277404	30.464303	1.795651	0.540450	13.591561
5003	80512.340403	30.227475	1.777601	0.543256	13.690307
5005	80514.404119	30.032106	1.775625	0.541957	13.489920
5007	80516.467870	29.969891	1.772691	0.540362	13.367128
5009	80518.530161	29.560378	1.767046	0.540913	13.196117
5011	80520.596032	29.366860	1.723952	0.542695	13.283202
5013	80522.661493	29.277529	1.752669	0.541229	11.908357
5015	80524.723183	28.864325	1.747873	0.541418	12.866246
5017	80526.785638	28.655627	1.741054	0.543141	12.401349
5019	80528.849209	28.629584	1.731372	0.542863	12.650845
5021	80530.912101	28.412915	1.725168	0.540498	11.843136
5023	80532.975375	28.259417	1.729201	0.542317	12.633154
5025	80535.037084	27.811093	1.717174	0.541427	11.450489
5027	80537.101332	27.769507	1.714526	0.541858	11.540431
5029	80539.163177	27.425721	1.720465	0.542604	11.323695
5031	80541.227301	27.335734	1.715840	0.542056	11.397701
5033	80543.290131	27.169602	1.691193	0.541298	10.751359
5035	80545.352394	26.691296	1.695655	0.545976	10.392985
5037	80547.416440	26.693685	1.705175	0.542837	11.109011
5039	80549.478806	26.471185	1.689469	0.541775	10.871610
5041	80551.542143	26.337100	1.675620	0.542671	10.105098
5043	80553.606789	26.047538	1.668673	0.542583	9.720477
5045	80555.667894	25.869918	1.677311	0.543546	10.396297
5047	80557.730532	25.740454	1.664777	0.542519	10.002283
5049	80559.796040	25.576929	1.654991	0.541563	9.812726
5051	80561.860978	25.409142	1.642540	0.541881	9.859008
5053	80563.923017	25.206856	1.637942	0.540790	9.646670
5055	80565.985048	24.845034	1.636748	0.540616	8.839153
5057	80568.048981	24.785746	1.627058	0.540487	9.209316
5059	80570.113508	24.687948	1.610011	0.540194	9.167534
5061	80572.175954	24.521149	1.602891	0.540654	9.468105
5063	80574.238571	24.125154	1.606687	0.540812	8.962570
5065	80576.301886	24.050018	1.598758	0.540376	8.375612
5067	80578.358384	23.913742	1.605606	0.539846	7.993270
