crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	48.319126	5731	0.000000
281474976710655.000000	38.307133	5732	0.000000
281474976710655.000000	51.963356	5733	0.000000
281474976710655.000000	51.104652	5734	0.000000
281474976710655.000000	46.196579	5735	0.000000
281474976710655.000000	35.875877	5736	0.000000
281474976710655.000000	39.579517	5737	0.000000
281474976710655.000000	56.128273	5738	0.000000
281474976710655.000000	67.566628	5739	0.000000
281474976710655.000000	44.114082	5740	0.000000
281474976710655.000000	44.639057	5741	0.000000
281474976710655.000000	45.085533	5742	0.000000
281474976710655.000000	33.624046	5743	0.000000
281474976710655.000000	35.288212	5744	0.000000
281474976710655.000000	43.283440	5745	0.000000
281474976710655.000000	68.012924	5746	0.000000
281474976710655.000000	46.537609	5747	0.000000
281474976710655.000000	29.761831	5748	0.000000
281474976710655.000000	43.859730	5749	0.000000
281474976710655.000000	46.773144	5750	0.000000
281474976710655.000000	45.901695	5751	0.000000
281474976710655.000000	40.403019	5752	0.000000
281474976710655.000000	36.537617	5753	0.000000
281474976710655.000000	46.115486	5754	0.000000
281474976710655.000000	37.033474	5755	0.000000
281474976710655.000000	37.176449	5756	0.000000
281474976710655.000000	44.341297	5757	0.000000
281474976710655.000000	49.324810	5758	0.000000
281474976710655.000000	43.792183	5759	0.000000
281474976710655.000000	54.106964	5760	0.000000
281474976710655.000000	37.322899	5761	0.000000
281474976710655.000000	42.667824	5762	0.000000
281474976710655.000000	32.628567	5763	0.000000
281474976710655.000000	34.338108	5764	0.000000
281474976710655.000000	47.247982	5765	0.000000
281474976710655.000000	44.733982	5766	0.000000
281474976710655.000000	34.014294	5767	0.000000
281474976710655.000000	39.768021	5768	0.000000
281474976710655.000000	40.513489	5769	0.000000
281474976710655.000000	43.082684	5770	0.000000
281474976710655.000000	35.238136	5771	0.000000
281474976710655.000000	33.093925	5772	0.000000
281474976710655.000000	33.344387	5773	0.000000
281474976710655.000000	38.334538	5774	0.000000
281474976710655.000000	37.130981	5775	0.000000
281474976710655.000000	37.367249	5776	0.000000
281474976710655.000000	55.856461	5777	0.000000
281474976710655.000000	37.411068	5778	0.000000
281474976710655.000000	36.292511	5779	0.000000
281474976710655.000000	42.149670	5780	0.000000
281474976710655.000000	32.916706	5781	0.000000
281474976710655.000000	31.820040	5782	0.000000
281474976710655.000000	46.321804	5783	0.000000
281474976710655.000000	31.791468	5784	0.000000
281474976710655.000000	31.622318	5785	0.000000
281474976710655.000000	31.658789	5786	0.000000
281474976710655.000000	30.936937	5787	0.000000
281474976710655.000000	44.475060	5788	0.000000
281474976710655.000000	40.302502	5789	0.000000
281474976710655.000000	29.762293	5790	0.000000
281474976710655.000000	30.815435	5791	0.000000
281474976710655.000000	41.929642	5792	0.000000
281474976710655.000000	41.518387	5793	0.000000
281474976710655.000000	33.817051	5794	0.000000
281474976710655.000000	39.026886	5795	0.000000
281474976710655.000000	33.380981	5796	0.000000
281474976710655.000000	41.478439	5797	0.000000
281474976710655.000000	39.226372	5798	0.000000
281474976710655.000000	31.551504	5799	0.000000
281474976710655.000000	29.873377	5800	0.000000
281474976710655.000000	39.882526	5801	0.000000
281474976710655.000000	28.354862	5802	0.000000
281474976710655.000000	41.814434	5803	0.000000
281474976710655.000000	54.963364	5804	0.000000
281474976710655.000000	27.778814	5805	0.000000
281474976710655.000000	36.280895	5806	0.000000
281474976710655.000000	28.100388	5807	0.000000
281474976710655.000000	34.281380	5808	0.000000
281474976710655.000000	34.736717	5809	0.000000
281474976710655.000000	29.190304	5810	0.000000
281474976710655.000000	34.799534	5811	0.000000
281474976710655.000000	31.043732	5812	0.000000
281474976710655.000000	26.684862	5813	0.000000
281474976710655.000000	35.014954	5814	0.000000
281474976710655.000000	25.926424	5815	0.000000
281474976710655.000000	25.816078	5816	0.000000
281474976710655.000000	32.707790	5817	0.000000
281474976710655.000000	33.126728	5818	0.000000
281474976710655.000000	31.452871	5819	0.000000
281474976710655.000000	26.641281	5820	0.000000
281474976710655.000000	26.056149	5821	0.000000
281474976710655.000000	30.162273	5822	0.000000
281474976710655.000000	28.248951	5823	0.000000
281474976710655.000000	32.190559	5824	0.000000
281474976710655.000000	28.529772	5825	0.000000
281474976710655.000000	29.302454	5826	0.000000
281474976710655.000000	25.678596	5827	0.000000
281474976710655.000000	33.342003	5828	0.000000
281474976710655.000000	30.412157	5829	0.000000
281474976710655.000000	28.814558	5830	0.000000
281474976710655.000000	24.701387	5831	0.000000
281474976710655.000000	30.818251	5832	0.000000
281474976710655.000000	24.446346	5833	0.000000
281474976710655.000000	26.980927	5834	0.000000
281474976710655.000000	23.949152	5835	0.000000
281474976710655.000000	25.979502	5836	0.000000
281474976710655.000000	22.391920	5837	0.000000
281474976710655.000000	28.436836	5838	0.000000
281474976710655.000000	23.604069	5839	0.000000
281474976710655.000000	25.292166	5840	0.000000
281474976710655.000000	29.534964	5841	0.000000
281474976710655.000000	29.149088	5842	0.000000
281474976710655.000000	24.292103	5843	0.000000
281474976710655.000000	29.901014	5844	0.000000
281474976710655.000000	26.652742	5845	0.000000
281474976710655.000000	22.634737	5846	0.000000
281474976710655.000000	22.593651	5847	0.000000
281474976710655.000000	27.892168	5848	0.000000
281474976710655.000000	29.231464	5849	0.000000
281474976710655.000000	24.715324	5850	0.000000
281474976710655.000000	22.829153	5851	0.000000
281474976710655.000000	22.631927	5852	0.000000
281474976710655.000000	21.385445	5853	0.000000
281474976710655.000000	24.228285	5854	0.000000
281474976710655.000000	21.462667	5855	0.000000
281474976710655.000000	23.318289	5856	0.000000
281474976710655.000000	23.023346	5857	0.000000
281474976710655.000000	22.555868	5858	0.000000
281474976710655.000000	26.745476	5859	0.000000
281474976710655.000000	25.533102	5860	0.000000
281474976710655.000000	22.012941	5861	0.000000
281474976710655.000000	24.336937	5862	0.000000
281474976710655.000000	24.212177	5863	0.000000
281474976710655.000000	23.178129	5864	0.000000
281474976710655.000000	23.327534	5865	0.000000
281474976710655.000000	23.764708	5866	0.000000
281474976710655.000000	22.780008	5867	0.000000
281474976710655.000000	23.248878	5868	0.000000
281474976710655.000000	21.947515	5869	0.000000
281474976710655.000000	19.278694	5870	0.000000
281474976710655.000000	22.603788	5871	0.000000
281474976710655.000000	21.627766	5872	0.000000
281474976710655.000000	20.896450	5873	0.000000
281474976710655.000000	20.463657	5874	0.000000
281474976710655.000000	21.532125	5875	0.000000
281474976710655.000000	21.541655	5876	0.000000
281474976710655.000000	22.800138	5877	0.000000
281474976710655.000000	22.264101	5878	0.000000
281474976710655.000000	20.966110	5879	0.000000
281474976710655.000000	21.362259	5880	0.000000
281474976710655.000000	22.282341	5881	0.000000
281474976710655.000000	21.596210	5882	0.000000
281474976710655.000000	20.583719	5883	0.000000
281474976710655.000000	20.985771	5884	0.000000
281474976710655.000000	19.435719	5885	0.000000
281474976710655.000000	19.396597	5886	0.000000
281474976710655.000000	20.664845	5887	0.000000
281474976710655.000000	19.090717	5888	0.000000
281474976710655.000000	17.908150	5889	0.000000
281474976710655.000000	19.099733	5890	0.000000
281474976710655.000000	18.319870	5891	0.000000
281474976710655.000000	19.105911	5892	0.000000
281474976710655.000000	19.965551	5893	0.000000
281474976710655.000000	19.324434	5894	0.000000
281474976710655.000000	18.444721	5895	0.000000
281474976710655.000000	19.710136	5896	0.000000
281474976710655.000000	18.608644	5897	0.000000
281474976710655.000000	19.533367	5898	0.000000
281474976710655.000000	19.651783	5899	0.000000
281474976710655.000000	19.041552	5900	0.000000
281474976710655.000000	18.555679	5901	0.000000
281474976710655.000000	18.562267	5902	0.000000
281474976710655.000000	19.772821	5903	0.000000
281474976710655.000000	17.337496	5904	0.000000
281474976710655.000000	17.878803	5905	0.000000
281474976710655.000000	18.471096	5906	0.000000
281474976710655.000000	17.938581	5907	0.000000
281474976710655.000000	17.310801	5908	0.000000
281474976710655.000000	18.235794	5909	0.000000
281474976710655.000000	17.257044	5910	0.000000
281474976710655.000000	17.303846	5911	0.000000
281474976710655.000000	17.813583	5912	0.000000
281474976710655.000000	17.100346	5913	0.000000
281474976710655.000000	17.215931	5914	0.000000
281474976710655.000000	16.708284	5915	0.000000
281474976710655.000000	16.490873	5916	0.000000
281474976710655.000000	17.033480	5917	0.000000
281474976710655.000000	16.948038	5918	0.000000
281474976710655.000000	17.055033	5919	0.000000
281474976710655.000000	16.399454	5920	0.000000
281474976710655.000000	16.243425	5921	0.000000
281474976710655.000000	17.466192	5922	0.000000
281474976710655.000000	16.087967	5923	0.000000
281474976710655.000000	16.277500	5924	0.000000
281474976710655.000000	16.340614	5925	0.000000
281474976710655.000000	16.289185	5926	0.000000
281474976710655.000000	16.422371	5927	0.000000
281474976710655.000000	16.623121	5928	0.000000
281474976710655.000000	16.421068	5929	0.000000
281474976710655.000000	16.266338	5930	0.000000
281474976710655.000000	15.347224	5931	0.000000
281474976710655.000000	15.531289	5932	0.000000
281474976710655.000000	15.691692	5933	0.000000
281474976710655.000000	15.473989	5934	0.000000
281474976710655.000000	14.471948	5935	0.000000
281474976710655.000000	14.940313	5936	0.000000
281474976710655.000000	15.417923	5937	0.000000
281474976710655.000000	15.352798	5938	0.000000
281474976710655.000000	14.964313	5939	0.000000
281474976710655.000000	14.263892	5940	0.000000
281474976710655.000000	14.113199	5941	0.000000
281474976710655.000000	14.505833	5942	0.000000
281474976710655.000000	14.794794	5943	0.000000
281474976710655.000000	13.824451	5944	0.000000
281474976710655.000000	13.932216	5945	0.000000
281474976710655.000000	13.755579	5946	0.000000
281474976710655.000000	15.040800	5947	0.000000
281474976710655.000000	13.559548	5948	0.000000
281474976710655.000000	14.332977	5949	0.000000
281474976710655.000000	13.591691	5950	0.000000
281474976710655.000000	13.898662	5951	0.000000
281474976710655.000000	14.316740	5952	0.000000
281474976710655.000000	14.667089	5953	0.000000
281474976710655.000000	13.242625	5954	0.000000
281474976710655.000000	13.153177	5955	0.000000
281474976710655.000000	13.335157	5956	0.000000
281474976710655.000000	13.181013	5957	0.000000
