num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
5729	81406.994926	60.650336	0.940758	0.569659	50.576438
5731	81409.062236	60.178201	0.964306	0.570857	50.894964
5733	81411.124362	59.988422	1.017543	0.570650	45.361337
5735	81413.193758	59.764087	0.891703	0.572428	48.853070
5737	81415.253631	59.568618	1.005577	0.571679	47.460335
5739	81417.320918	58.938018	0.844305	0.571658	47.517027
5741	81419.381826	58.760998	0.933617	0.573449	45.050885
5743	81421.447156	58.682858	0.908336	0.572458	46.429679
5745	81423.507387	58.147367	1.007125	0.573065	45.094449
5747	81425.569525	58.084570	1.035174	0.574824	44.811323
5749	81427.629181	57.639200	1.000408	0.575832	44.432181
5751	81429.690843	57.453535	1.007664	0.574808	41.624454
5753	81431.750260	56.961477	1.056816	0.577656	42.635853
5755	81433.810221	56.886889	1.055654	0.578997	40.440526
5757	81435.870691	56.072201	1.056317	0.580563	42.820292
5759	81437.930223	56.144310	1.091794	0.580543	41.880461
5761	81439.991684	55.646139	1.094752	0.581243	40.661160
5763	81442.054157	55.153092	1.069480	0.581487	42.059760
5765	81444.116334	55.011611	1.109987	0.579139	38.479892
5767	81446.181085	54.738730	1.117540	0.579152	39.994856
5769	81448.245170	54.310629	1.105682	0.577039	38.425387
5771	81450.309854	53.968575	1.118378	0.576128	39.725437
5773	81452.374403	53.809096	1.096979	0.574372	38.894815
5775	81454.438043	53.516257	1.113822	0.573805	38.504714
5777	81456.502431	53.082823	1.132546	0.574107	37.074999
5779	81458.564721	52.919394	1.129525	0.572419	38.579002
5781	81460.627885	52.814838	1.114525	0.572390	37.700066
5783	81462.688840	52.527049	1.105506	0.572067	36.771297
5785	81464.750407	52.096315	1.088768	0.571341	36.663007
5787	81466.810710	51.587794	1.098032	0.571199	36.421616
5789	81468.871066	51.843618	1.093513	0.569022	35.001681
5791	81470.931960	51.360442	1.094294	0.569246	34.193879
5793	81472.992761	50.885658	1.116337	0.569246	34.893749
5795	81475.054576	50.732814	1.080378	0.568592	34.070980
5797	81477.116704	50.278058	1.088679	0.569057	33.850595
5799	81479.180610	49.570899	1.080187	0.570910	32.919544
5801	81481.244317	49.365460	1.113503	0.571206	33.093792
5803	81483.309702	49.060688	1.086333	0.571531	32.129671
5805	81485.375517	48.715930	1.138950	0.572541	32.907155
5807	81487.440216	48.388408	1.118429	0.573990	32.608928
5809	81489.504673	48.400404	1.110406	0.573181	32.041577
5811	81491.568629	48.198812	1.083705	0.574721	31.980006
5813	81493.633278	47.886362	1.049463	0.574945	31.465446
5815	81495.696715	47.652627	1.071335	0.575919	30.317887
5817	81497.759454	47.498630	1.089513	0.575422	30.510913
5819	81499.821056	47.379205	1.061164	0.575716	30.418505
5821	81501.881556	46.914437	1.095608	0.576471	30.479767
5823	81503.942840	46.739436	1.121987	0.576435	29.495252
5825	81506.002632	46.521830	1.138694	0.577955	29.852736
5829	81510.122192	45.870535	1.136037	0.580207	28.527443
5831	81512.181927	45.770890	1.159433	0.581659	28.372665
5833	81514.242920	45.400135	1.153803	0.581482	27.738079
5835	81516.304037	44.878602	1.164222	0.582981	26.703217
5837	81518.366631	44.775654	1.173728	0.583203	26.701384
5839	81520.428876	44.682034	1.178178	0.582335	27.267973
5841	81522.492620	44.407842	1.176711	0.580712	26.169687
5843	81524.556928	44.055002	1.153611	0.580091	27.090297
5845	81526.621060	43.755474	1.169855	0.578932	26.314400
5847	81528.684232	43.546667	1.179718	0.577655	26.376067
5849	81530.748897	43.346020	1.186272	0.576811	25.431755
5851	81532.811939	43.209685	1.176777	0.575290	24.788631
5853	81534.874280	42.997326	1.169817	0.574871	25.349883
5855	81536.935619	42.648268	1.184493	0.574850	24.370541
5857	81538.997503	42.656347	1.174554	0.573679	24.124930
5859	81541.058854	42.533076	1.166914	0.572108	24.048484
5861	81543.118309	42.118686	1.170849	0.571550	24.009559
5863	81545.179829	41.767836	1.166523	0.570281	23.360541
5865	81547.239095	41.312466	1.147465	0.570408	23.396720
5867	81549.301191	41.083920	1.161930	0.569805	23.346849
5869	81551.363372	40.709248	1.146115	0.569363	22.336151
5871	81553.425714	40.315628	1.140456	0.569469	22.617231
5873	81555.490340	40.387438	1.164003	0.570835	22.349718
5875	81557.554211	39.998778	1.192642	0.570783	21.750088
5877	81559.619896	39.822429	1.171174	0.571690	21.953485
5879	81561.685078	39.493097	1.154178	0.572285	22.051103
5881	81563.749118	39.120330	1.187066	0.573888	20.715770
5883	81565.813454	38.963055	1.167321	0.574083	21.403793
5885	81567.877022	38.839145	1.147735	0.574958	21.017495
5887	81569.940047	38.674938	1.165358	0.576206	19.911635
5889	81572.002201	38.320954	1.180293	0.576377	20.621458
5891	81574.064229	38.168625	1.188696	0.576114	19.828598
