crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	37.094975	3162	0.000000
281474976710655.000000	36.194962	3163	0.000000
281474976710655.000000	59.850536	3164	0.000000
281474976710655.000000	45.993279	3165	0.000000
281474976710655.000000	45.269798	3166	0.000000
281474976710655.000000	53.950947	3167	0.000000
281474976710655.000000	56.815598	3168	0.000000
281474976710655.000000	60.030972	3169	0.000000
281474976710655.000000	53.014366	3170	0.000000
281474976710655.000000	50.648891	3171	0.000000
281474976710655.000000	57.397133	3172	0.000000
281474976710655.000000	70.399651	3173	0.000000
281474976710655.000000	49.449741	3174	0.000000
281474976710655.000000	47.554264	3175	0.000000
281474976710655.000000	71.685890	3176	0.000000
281474976710655.000000	47.364311	3177	0.000000
281474976710655.000000	46.558266	3178	0.000000
281474976710655.000000	38.559643	3179	0.000000
281474976710655.000000	35.989494	3180	0.000000
281474976710655.000000	33.832096	3181	0.000000
281474976710655.000000	45.586346	3182	0.000000
281474976710655.000000	42.261421	3183	0.000000
281474976710655.000000	41.260998	3184	0.000000
281474976710655.000000	33.170731	3185	0.000000
281474976710655.000000	39.379215	3186	0.000000
281474976710655.000000	40.699100	3187	0.000000
281474976710655.000000	39.148273	3188	0.000000
281474976710655.000000	41.418552	3189	0.000000
281474976710655.000000	33.295013	3190	0.000000
281474976710655.000000	38.199409	3191	0.000000
281474976710655.000000	29.428789	3192	0.000000
281474976710655.000000	35.026924	3193	0.000000
281474976710655.000000	32.518894	3194	0.000000
281474976710655.000000	31.258665	3195	0.000000
281474976710655.000000	32.328857	3196	0.000000
281474976710655.000000	30.917660	3197	0.000000
281474976710655.000000	34.694405	3198	0.000000
281474976710655.000000	33.488647	3199	0.000000
281474976710655.000000	31.219507	3200	0.000000
281474976710655.000000	32.032089	3201	0.000000
281474976710655.000000	29.093338	3202	0.000000
281474976710655.000000	29.602274	3203	0.000000
281474976710655.000000	29.062202	3204	0.000000
281474976710655.000000	34.302383	3205	0.000000
281474976710655.000000	27.789894	3206	0.000000
281474976710655.000000	38.950783	3207	0.000000
281474976710655.000000	37.067516	3208	0.000000
281474976710655.000000	29.257004	3209	0.000000
281474976710655.000000	31.286060	3210	0.000000
281474976710655.000000	25.445974	3211	0.000000
281474976710655.000000	26.532391	3212	0.000000
281474976710655.000000	31.371399	3213	0.000000
281474976710655.000000	25.593248	3214	0.000000
281474976710655.000000	25.310350	3215	0.000000
281474976710655.000000	27.532682	3216	0.000000
281474976710655.000000	32.166592	3217	0.000000
281474976710655.000000	23.844231	3218	0.000000
281474976710655.000000	27.759733	3219	0.000000
281474976710655.000000	26.166422	3220	0.000000
281474976710655.000000	27.282276	3221	0.000000
281474976710655.000000	25.118248	3222	0.000000
281474976710655.000000	25.087069	3223	0.000000
281474976710655.000000	28.013399	3224	0.000000
281474976710655.000000	25.779341	3225	0.000000
281474976710655.000000	21.411701	3226	0.000000
281474976710655.000000	26.011885	3227	0.000000
281474976710655.000000	23.539131	3228	0.000000
281474976710655.000000	20.461964	3229	0.000000
281474976710655.000000	23.093906	3230	0.000000
281474976710655.000000	24.876129	3231	0.000000
281474976710655.000000	20.909758	3232	0.000000
281474976710655.000000	22.696980	3233	0.000000
281474976710655.000000	21.831537	3234	0.000000
281474976710655.000000	20.333576	3235	0.000000
281474976710655.000000	22.773785	3236	0.000000
281474976710655.000000	20.257589	3237	0.000000
281474976710655.000000	21.035704	3238	0.000000
281474976710655.000000	20.624508	3239	0.000000
281474976710655.000000	20.897223	3240	0.000000
281474976710655.000000	20.216623	3241	0.000000
281474976710655.000000	18.793739	3242	0.000000
281474976710655.000000	18.620996	3243	0.000000
281474976710655.000000	18.296419	3244	0.000000
281474976710655.000000	18.807924	3245	0.000000
281474976710655.000000	19.643831	3246	0.000000
281474976710655.000000	18.903282	3247	0.000000
281474976710655.000000	18.358395	3248	0.000000
281474976710655.000000	16.757950	3249	0.000000
281474976710655.000000	17.577534	3250	0.000000
281474976710655.000000	16.445913	3251	0.000000
281474976710655.000000	17.624863	3252	0.000000
281474976710655.000000	16.451439	3253	0.000000
281474976710655.000000	16.373346	3254	0.000000
281474976710655.000000	16.343222	3255	0.000000
281474976710655.000000	16.669540	3256	0.000000
281474976710655.000000	15.256127	3257	0.000000
281474976710655.000000	16.801607	3258	0.000000
281474976710655.000000	15.827036	3259	0.000000
281474976710655.000000	16.367315	3260	0.000000
281474976710655.000000	14.619387	3261	0.000000
281474976710655.000000	15.245951	3262	0.000000
281474976710655.000000	14.741607	3263	0.000000
281474976710655.000000	15.070760	3264	0.000000
281474976710655.000000	13.660206	3265	0.000000
281474976710655.000000	14.494718	3266	0.000000
281474976710655.000000	13.631147	3267	0.000000
281474976710655.000000	14.066861	3268	0.000000
281474976710655.000000	13.575109	3269	0.000000
281474976710655.000000	13.268617	3270	0.000000
281474976710655.000000	13.087935	3271	0.000000
281474976710655.000000	12.631684	3272	0.000000
281474976710655.000000	11.990469	3273	0.000000
281474976710655.000000	12.688882	3274	0.000000
281474976710655.000000	12.261907	3275	0.000000
281474976710655.000000	12.121560	3276	0.000000
281474976710655.000000	11.405169	3277	0.000000
281474976710655.000000	12.529474	3278	0.000000
281474976710655.000000	11.588437	3279	0.000000
281474976710655.000000	11.615680	3280	0.000000
281474976710655.000000	11.077024	3281	0.000000
281474976710655.000000	11.256375	3282	0.000000
281474976710655.000000	11.007079	3283	0.000000
281474976710655.000000	11.214958	3284	0.000000
281474976710655.000000	10.659972	3285	0.000000
281474976710655.000000	10.588829	3286	0.000000
281474976710655.000000	10.383803	3287	0.000000
281474976710655.000000	10.268671	3288	0.000000
281474976710655.000000	9.874518	3289	0.000000
281474976710655.000000	10.074728	3290	0.000000
281474976710655.000000	9.467341	3291	0.000000
281474976710655.000000	9.817746	3292	0.000000
281474976710655.000000	9.634356	3293	0.000000
281474976710655.000000	9.484030	3294	0.000000
281474976710655.000000	9.410099	3295	0.000000
281474976710655.000000	9.137435	3296	0.000000
281474976710655.000000	8.716344	3297	0.000000
281474976710655.000000	8.906774	3298	0.000000
281474976710655.000000	8.522647	3299	0.000000
281474976710655.000000	8.562807	3300	0.000000
281474976710655.000000	8.257504	3301	0.000000
281474976710655.000000	8.165406	3302	0.000000
281474976710655.000000	8.152218	3303	0.000000
281474976710655.000000	8.072674	3304	0.000000
281474976710655.000000	7.874264	3305	0.000000
281474976710655.000000	7.735120	3306	0.000000
281474976710655.000000	7.520772	3307	0.000000
281474976710655.000000	7.734480	3308	0.000000
281474976710655.000000	7.504014	3309	0.000000
281474976710655.000000	7.253798	3310	0.000000
281474976710655.000000	7.065949	3311	0.000000
281474976710655.000000	7.008614	3312	0.000000
281474976710655.000000	6.945896	3313	0.000000
281474976710655.000000	6.862179	3314	0.000000
281474976710655.000000	6.678361	3315	0.000000
281474976710655.000000	6.828948	3316	0.000000
281474976710655.000000	6.637733	3317	0.000000
281474976710655.000000	6.620428	3318	0.000000
281474976710655.000000	6.478317	3319	0.000000
281474976710655.000000	6.327938	3320	0.000000
281474976710655.000000	6.289562	3321	0.000000
281474976710655.000000	6.166688	3322	0.000000
281474976710655.000000	5.981019	3323	0.000000
281474976710655.000000	5.999502	3324	0.000000
281474976710655.000000	5.880312	3325	0.000000
281474976710655.000000	5.810532	3326	0.000000
281474976710655.000000	5.686341	3327	0.000000
281474976710655.000000	5.602672	3328	0.000000
281474976710655.000000	5.484985	3329	0.000000
281474976710655.000000	5.454361	3330	0.000000
281474976710655.000000	5.371748	3331	0.000000
281474976710655.000000	5.302794	3332	0.000000
281474976710655.000000	5.129010	3333	0.000000
281474976710655.000000	5.114539	3334	0.000000
281474976710655.000000	5.415389	3335	0.000000
281474976710655.000000	5.148481	3336	0.000000
281474976710655.000000	5.040009	3337	0.000000
281474976710655.000000	4.767432	3338	0.000000
281474976710655.000000	4.520672	3339	0.000000
281474976710655.000000	5.039863	3340	0.000000
