crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	40.148277	7137	0.000000
281474976710655.000000	56.949474	7138	0.000000
281474976710655.000000	77.220230	7139	0.000000
281474976710655.000000	49.284225	7140	0.000000
281474976710655.000000	41.365551	7141	0.000000
281474976710655.000000	60.121555	7142	0.000000
281474976710655.000000	53.626156	7143	0.000000
281474976710655.000000	52.474728	7144	0.000000
281474976710655.000000	46.122082	7145	0.000000
281474976710655.000000	55.380661	7146	0.000000
281474976710655.000000	53.076073	7147	0.000000
281474976710655.000000	34.458080	7148	0.000000
281474976710655.000000	52.662590	7149	0.000000
281474976710655.000000	54.043266	7150	0.000000
281474976710655.000000	38.459431	7151	0.000000
281474976710655.000000	88.872108	7152	0.000000
281474976710655.000000	43.459213	7153	0.000000
281474976710655.000000	43.187469	7154	0.000000
281474976710655.000000	57.556652	7155	0.000000
281474976710655.000000	44.097687	7156	0.000000
281474976710655.000000	43.663597	7157	0.000000
281474976710655.000000	68.614777	7158	0.000000
281474976710655.000000	55.320641	7159	0.000000
281474976710655.000000	88.871872	7160	0.000000
281474976710655.000000	40.861790	7161	0.000000
281474976710655.000000	47.677917	7162	0.000000
281474976710655.000000	36.522442	7163	0.000000
281474976710655.000000	50.554825	7164	0.000000
281474976710655.000000	51.901329	7165	0.000000
281474976710655.000000	50.106625	7166	0.000000
281474976710655.000000	38.656731	7167	0.000000
281474976710655.000000	48.604897	7168	0.000000
281474976710655.000000	35.654682	7169	0.000000
281474976710655.000000	49.324551	7170	0.000000
281474976710655.000000	47.214504	7171	0.000000
281474976710655.000000	45.780506	7172	0.000000
281474976710655.000000	54.043964	7173	0.000000
281474976710655.000000	39.886349	7174	0.000000
281474976710655.000000	37.894070	7175	0.000000
281474976710655.000000	47.358841	7176	0.000000
281474976710655.000000	50.247875	7177	0.000000
281474976710655.000000	46.113361	7178	0.000000
281474976710655.000000	38.667839	7179	0.000000
281474976710655.000000	39.436897	7180	0.000000
281474976710655.000000	64.619057	7181	0.000000
281474976710655.000000	35.387287	7182	0.000000
281474976710655.000000	47.915115	7183	0.000000
281474976710655.000000	37.937538	7184	0.000000
281474976710655.000000	37.850838	7185	0.000000
281474976710655.000000	36.494778	7186	0.000000
281474976710655.000000	39.962437	7187	0.000000
281474976710655.000000	34.764118	7188	0.000000
281474976710655.000000	45.843353	7189	0.000000
281474976710655.000000	35.234215	7190	0.000000
281474976710655.000000	35.129417	7191	0.000000
281474976710655.000000	42.478020	7192	0.000000
281474976710655.000000	43.012943	7193	0.000000
281474976710655.000000	37.676628	7194	0.000000
281474976710655.000000	36.228115	7195	0.000000
281474976710655.000000	39.328197	7196	0.000000
281474976710655.000000	42.593010	7197	0.000000
281474976710655.000000	41.569962	7198	0.000000
281474976710655.000000	42.818577	7199	0.000000
281474976710655.000000	34.623749	7200	0.000000
281474976710655.000000	42.410473	7201	0.000000
281474976710655.000000	47.915230	7202	0.000000
281474976710655.000000	39.599598	7203	0.000000
281474976710655.000000	49.759270	7204	0.000000
281474976710655.000000	38.436028	7205	0.000000
281474976710655.000000	38.218418	7206	0.000000
281474976710655.000000	43.979748	7207	0.000000
281474976710655.000000	47.895176	7208	0.000000
281474976710655.000000	35.013542	7209	0.000000
281474976710655.000000	34.970848	7210	0.000000
281474976710655.000000	38.649799	7211	0.000000
281474976710655.000000	51.702927	7212	0.000000
281474976710655.000000	45.975159	7213	0.000000
281474976710655.000000	40.191624	7214	0.000000
281474976710655.000000	38.561230	7215	0.000000
281474976710655.000000	32.253304	7216	0.000000
281474976710655.000000	35.011387	7217	0.000000
281474976710655.000000	48.663235	7218	0.000000
281474976710655.000000	31.247591	7219	0.000000
281474976710655.000000	34.055382	7220	0.000000
281474976710655.000000	32.278961	7221	0.000000
281474976710655.000000	43.638504	7222	0.000000
281474976710655.000000	47.903297	7223	0.000000
281474976710655.000000	49.863056	7224	0.000000
281474976710655.000000	37.123940	7225	0.000000
281474976710655.000000	32.474743	7226	0.000000
281474976710655.000000	30.354424	7227	0.000000
281474976710655.000000	34.059040	7228	0.000000
281474976710655.000000	45.135872	7229	0.000000
281474976710655.000000	28.624634	7230	0.000000
281474976710655.000000	35.990547	7231	0.000000
281474976710655.000000	47.607750	7232	0.000000
281474976710655.000000	36.019188	7233	0.000000
281474976710655.000000	30.930029	7234	0.000000
281474976710655.000000	31.244181	7235	0.000000
281474976710655.000000	41.531895	7236	0.000000
281474976710655.000000	33.205368	7237	0.000000
281474976710655.000000	42.997265	7238	0.000000
281474976710655.000000	28.657608	7239	0.000000
281474976710655.000000	30.906199	7240	0.000000
281474976710655.000000	39.368835	7241	0.000000
281474976710655.000000	36.491905	7242	0.000000
281474976710655.000000	36.824940	7243	0.000000
281474976710655.000000	32.148598	7244	0.000000
281474976710655.000000	37.651352	7245	0.000000
281474976710655.000000	29.647854	7246	0.000000
281474976710655.000000	27.609533	7247	0.000000
281474976710655.000000	32.374832	7248	0.000000
281474976710655.000000	37.199905	7249	0.000000
281474976710655.000000	29.534124	7250	0.000000
281474976710655.000000	27.269243	7251	0.000000
281474976710655.000000	28.655165	7252	0.000000
281474976710655.000000	42.610241	7253	0.000000
281474976710655.000000	29.075909	7254	0.000000
281474976710655.000000	29.568756	7255	0.000000
281474976710655.000000	35.096954	7256	0.000000
281474976710655.000000	26.592512	7257	0.000000
281474976710655.000000	27.358587	7258	0.000000
281474976710655.000000	42.140236	7259	0.000000
281474976710655.000000	34.851982	7260	0.000000
281474976710655.000000	28.747726	7261	0.000000
281474976710655.000000	34.473614	7262	0.000000
281474976710655.000000	27.674461	7263	0.000000
281474976710655.000000	35.206818	7264	0.000000
281474976710655.000000	26.190123	7265	0.000000
281474976710655.000000	28.689098	7266	0.000000
281474976710655.000000	34.025398	7267	0.000000
281474976710655.000000	26.195667	7268	0.000000
281474976710655.000000	32.924435	7269	0.000000
281474976710655.000000	25.920681	7270	0.000000
281474976710655.000000	36.633785	7271	0.000000
281474976710655.000000	31.743437	7272	0.000000
281474976710655.000000	26.005058	7273	0.000000
281474976710655.000000	24.989958	7274	0.000000
281474976710655.000000	32.748264	7275	0.000000
281474976710655.000000	31.404654	7276	0.000000
281474976710655.000000	23.468048	7277	0.000000
281474976710655.000000	30.726179	7278	0.000000
281474976710655.000000	30.518072	7279	0.000000
281474976710655.000000	25.610474	7280	0.000000
281474976710655.000000	24.673750	7281	0.000000
281474976710655.000000	29.580875	7282	0.000000
281474976710655.000000	29.834858	7283	0.000000
281474976710655.000000	24.666021	7284	0.000000
281474976710655.000000	27.721003	7285	0.000000
281474976710655.000000	24.847738	7286	0.000000
281474976710655.000000	24.247871	7287	0.000000
281474976710655.000000	33.050739	7288	0.000000
281474976710655.000000	23.623043	7289	0.000000
281474976710655.000000	29.681242	7290	0.000000
281474976710655.000000	23.874722	7291	0.000000
281474976710655.000000	28.711342	7292	0.000000
281474976710655.000000	23.906002	7293	0.000000
281474976710655.000000	28.045551	7294	0.000000
281474976710655.000000	28.142727	7295	0.000000
281474976710655.000000	22.619886	7296	0.000000
281474976710655.000000	27.341667	7297	0.000000
281474976710655.000000	28.132444	7298	0.000000
281474976710655.000000	27.271067	7299	0.000000
281474976710655.000000	27.312048	7300	0.000000
