num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
2969	78320.977826	56.716029	1.275692	3.665681	54.093964
2971	78323.045065	55.997540	1.256592	3.665250	58.519850
2973	78325.109863	55.240464	1.265326	3.665875	56.715816
2975	78327.177374	54.777454	1.278999	3.665705	52.751291
2977	78329.243276	53.908609	1.278847	3.665455	55.993074
2979	78331.308943	53.257733	1.268266	3.664736	50.350236
2981	78333.376287	52.612341	1.283248	3.664572	47.859710
2983	78335.442603	51.800439	1.290830	3.665142	50.790206
2985	78337.508226	51.109364	1.284133	3.665251	47.740523
2987	78339.575963	50.380149	1.287850	3.665431	47.165011
2989	78341.641966	49.709095	1.299991	3.665165	46.248384
2991	78343.709248	49.294760	1.305426	3.665171	42.935964
2993	78345.776461	48.467120	1.310910	3.666193	43.421817
2995	78347.842110	47.853869	1.314550	3.665979	43.499888
2997	78349.909310	47.295298	1.319314	3.667101	40.862830
2999	78351.977129	46.664121	1.318136	3.667844	40.863950
3001	78354.043916	45.982583	1.320108	3.667729	39.340228
3003	78356.111220	45.380963	1.327559	3.667800	36.175033
3005	78358.177803	44.762561	1.313487	3.668370	38.510030
3007	78360.243927	44.309779	1.333368	3.667772	34.867618
3009	78362.310843	43.591523	1.306763	3.668275	35.068389
3011	78364.377466	43.068632	1.343447	3.669082	35.047429
3013	78366.445208	42.451934	1.341833	3.668639	32.727307
3015	78368.511585	42.019509	1.318843	3.668522	31.308896
3017	78370.578076	41.299352	1.310384	3.667759	31.932602
3019	78372.643741	40.732365	1.307117	3.667533	30.686403
3021	78374.709973	40.325131	1.329954	3.666867	30.085017
3023	78376.777087	39.719056	1.314543	3.667437	29.441514
3025	78378.842449	39.051413	1.329806	3.666171	27.742883
3027	78380.909028	38.731811	1.290166	3.666293	26.852586
3029	78382.976059	38.109018	1.288059	3.666261	27.394319
3031	78385.041700	37.587081	1.291014	3.666171	27.064744
3033	78387.109410	36.979191	1.289347	3.665572	25.924713
3035	78389.175624	36.520753	1.262490	3.665380	24.861693
3037	78391.241890	36.059529	1.261243	3.665208	24.265328
3039	78393.308191	35.543257	1.269016	3.664314	23.251600
3041	78395.375212	35.141105	1.245257	3.664146	22.620516
3043	78397.441323	34.493148	1.256419	3.664452	22.224655
3045	78399.508656	34.080725	1.234688	3.663003	21.444863
3047	78401.572692	33.592715	1.229190	3.664131	21.632771
3049	78403.640370	33.288310	1.219996	3.662440	20.459986
3051	78405.704914	32.722143	1.222150	3.664148	19.902141
3053	78407.771382	32.274729	1.206459	3.663462	18.722479
3055	78409.837664	31.946495	1.188236	3.665662	18.721545
3057	78411.903096	31.570354	1.192970	3.662621	17.981031
3059	78413.970515	30.853508	1.183106	3.663293	17.307334
3061	78416.035566	30.437447	1.175554	3.662882	17.522393
3063	78418.101452	30.087620	1.161510	3.662325	16.650348
3065	78420.168332	29.666455	1.154360	3.662946	16.355011
3067	78422.235407	29.230424	1.152590	3.663346	15.661056
3069	78424.301085	28.889428	1.141823	3.661986	15.307754
3071	78426.366886	28.493856	1.128432	3.662791	15.351630
3073	78428.433987	27.997889	1.129423	3.662616	14.514134
3075	78430.500506	27.614508	1.122054	3.662722	13.449461
3077	78432.567106	27.214704	1.111539	3.663495	14.093429
3079	78434.633108	26.920807	1.101246	3.662956	13.276434
3081	78436.701116	26.494486	1.098215	3.663123	13.488100
3083	78438.767637	26.021955	1.089926	3.664492	12.877845
3085	78440.835567	25.634105	1.085604	3.664586	12.370209
3087	78442.901999	25.295630	1.069085	3.664025	12.170718
3089	78444.968072	24.959258	1.061218	3.664076	11.803082
3091	78447.034503	24.623307	1.060771	3.665751	10.900749
3093	78449.100501	24.266899	1.040958	3.663391	10.605327
3095	78451.168111	23.942769	1.051741	3.663665	11.008934
3097	78453.233761	23.648089	1.021851	3.661700	10.335310
3099	78455.300061	23.285233	1.025965	3.662373	10.008998
3101	78457.365709	23.028552	1.024575	3.660152	9.438823
3103	78459.433409	22.612001	1.007173	3.661405	9.993228
3105	78461.500382	22.325892	0.998587	3.662833	9.737722
3107	78463.564563	21.889538	0.991531	3.660025	8.645467
3109	78465.632170	21.683104	0.980006	3.663581	8.632039
3111	78467.698128	21.313128	0.986301	3.663076	8.439137
3113	78469.764387	21.021644	0.981122	3.659849	8.324645
3115	78471.831026	20.741821	0.961547	3.664931	8.060220
3117	78473.898107	20.461990	0.952742	3.662195	7.857796
3119	78475.961686	20.164136	0.965089	3.659331	7.587999
3121	78478.029307	19.896502	0.943618	3.659686	7.558030
3123	78480.097922	19.568274	0.942547	3.660379	6.949069
3125	78482.162183	19.275397	0.924636	3.665474	6.847904
3127	78484.228080	19.140367	0.928392	3.658191	6.656392
3129	78486.294120	18.729524	0.916851	3.659064	6.435627
3131	78488.362157	18.569453	0.903636	3.659234	5.791964
3133	78490.425849	18.350984	0.892132	3.656317	6.306012
3135	78492.489016	18.068014	0.885774	3.658549	5.936683
3137	78494.555739	17.779226	0.872537	3.655081	5.765783
3139	78496.622519	17.565311	0.867357	3.656516	5.204333
3141	78498.691719	17.355333	0.859422	3.656540	5.010122
3143	78500.754082	16.943964	0.835742	3.662105	5.127806
3145	78502.820122	16.975458	0.816902	3.657187	5.067223
