crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	53.453205	2970	0.000000
281474976710655.000000	55.346371	2971	0.000000
281474976710655.000000	59.514973	2972	0.000000
281474976710655.000000	51.414513	2973	0.000000
281474976710655.000000	66.854774	2974	0.000000
281474976710655.000000	57.883350	2975	0.000000
281474976710655.000000	57.745953	2976	0.000000
281474976710655.000000	69.292496	2977	0.000000
281474976710655.000000	44.247780	2978	0.000000
281474976710655.000000	42.472080	2979	0.000000
281474976710655.000000	61.751846	2980	0.000000
281474976710655.000000	49.988190	2981	0.000000
281474976710655.000000	47.778759	2982	0.000000
281474976710655.000000	36.298687	2983	0.000000
281474976710655.000000	39.630978	2984	0.000000
281474976710655.000000	44.879223	2985	0.000000
281474976710655.000000	49.242748	2986	0.000000
281474976710655.000000	48.720886	2987	0.000000
281474976710655.000000	37.371284	2988	0.000000
281474976710655.000000	37.711876	2989	0.000000
281474976710655.000000	54.929424	2990	0.000000
281474976710655.000000	34.391422	2991	0.000000
281474976710655.000000	35.962746	2992	0.000000
281474976710655.000000	44.540745	2993	0.000000
281474976710655.000000	42.270988	2994	0.000000
281474976710655.000000	35.064960	2995	0.000000
281474976710655.000000	37.162838	2996	0.000000
281474976710655.000000	42.245193	2997	0.000000
281474976710655.000000	45.559322	2998	0.000000
281474976710655.000000	39.324146	2999	0.000000
281474976710655.000000	45.779507	3000	0.000000
281474976710655.000000	45.365814	3001	0.000000
281474976710655.000000	38.133705	3002	0.000000
281474976710655.000000	49.367039	3003	0.000000
281474976710655.000000	46.765755	3004	0.000000
281474976710655.000000	31.273376	3005	0.000000
281474976710655.000000	43.668556	3006	0.000000
281474976710655.000000	39.196228	3007	0.000000
281474976710655.000000	41.580391	3008	0.000000
281474976710655.000000	42.503605	3009	0.000000
281474976710655.000000	29.008789	3010	0.000000
281474976710655.000000	30.572325	3011	0.000000
281474976710655.000000	33.286312	3012	0.000000
281474976710655.000000	27.831661	3013	0.000000
281474976710655.000000	31.820724	3014	0.000000
281474976710655.000000	29.605106	3015	0.000000
281474976710655.000000	34.735424	3016	0.000000
281474976710655.000000	26.049114	3017	0.000000
281474976710655.000000	30.941048	3018	0.000000
281474976710655.000000	31.034697	3019	0.000000
281474976710655.000000	27.622480	3020	0.000000
281474976710655.000000	25.333529	3021	0.000000
281474976710655.000000	35.854893	3022	0.000000
281474976710655.000000	31.712290	3023	0.000000
281474976710655.000000	31.307343	3024	0.000000
281474976710655.000000	30.303318	3025	0.000000
281474976710655.000000	24.592592	3026	0.000000
281474976710655.000000	28.111012	3027	0.000000
281474976710655.000000	31.522284	3028	0.000000
281474976710655.000000	27.867825	3029	0.000000
281474976710655.000000	22.747084	3030	0.000000
281474976710655.000000	28.355839	3031	0.000000
281474976710655.000000	27.889362	3032	0.000000
281474976710655.000000	30.093283	3033	0.000000
281474976710655.000000	25.778141	3034	0.000000
281474976710655.000000	24.610456	3035	0.000000
281474976710655.000000	24.235716	3036	0.000000
281474976710655.000000	24.536089	3037	0.000000
281474976710655.000000	24.110949	3038	0.000000
281474976710655.000000	23.122990	3039	0.000000
281474976710655.000000	23.196465	3040	0.000000
281474976710655.000000	22.929373	3041	0.000000
281474976710655.000000	23.967833	3042	0.000000
281474976710655.000000	21.957113	3043	0.000000
281474976710655.000000	21.426262	3044	0.000000
281474976710655.000000	22.015282	3045	0.000000
281474976710655.000000	20.172043	3046	0.000000
281474976710655.000000	20.006056	3047	0.000000
281474976710655.000000	21.597269	3048	0.000000
281474976710655.000000	20.525082	3049	0.000000
281474976710655.000000	18.718241	3050	0.000000
281474976710655.000000	19.430174	3051	0.000000
281474976710655.000000	20.159830	3052	0.000000
281474976710655.000000	19.170086	3053	0.000000
281474976710655.000000	19.360947	3054	0.000000
281474976710655.000000	18.234894	3055	0.000000
281474976710655.000000	18.013460	3056	0.000000
281474976710655.000000	17.588324	3057	0.000000
281474976710655.000000	17.779129	3058	0.000000
281474976710655.000000	17.389128	3059	0.000000
281474976710655.000000	17.203287	3060	0.000000
281474976710655.000000	16.997364	3061	0.000000
281474976710655.000000	15.950642	3062	0.000000
281474976710655.000000	17.348204	3063	0.000000
281474976710655.000000	16.277399	3064	0.000000
281474976710655.000000	15.880133	3065	0.000000
281474976710655.000000	15.459191	3066	0.000000
281474976710655.000000	15.437988	3067	0.000000
281474976710655.000000	15.009871	3068	0.000000
281474976710655.000000	15.483068	3069	0.000000
281474976710655.000000	15.130621	3070	0.000000
281474976710655.000000	14.565421	3071	0.000000
281474976710655.000000	14.967249	3072	0.000000
281474976710655.000000	13.778547	3073	0.000000
281474976710655.000000	14.681113	3074	0.000000
281474976710655.000000	13.522533	3075	0.000000
