num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
1467	76418.950408	26.930812	-1.066693	1.018406	14.099471
1469	76421.015706	26.345311	-1.053162	1.015836	13.550309
1471	76423.082394	26.038994	-1.032968	1.015356	13.145617
1475	76427.216048	25.043182	-1.006590	1.014333	12.365453
1477	76429.278609	24.739779	-0.989350	1.014829	12.245906
1479	76431.346270	24.134765	-0.982317	1.013939	11.200294
1481	76433.412073	23.933364	-0.951533	1.016288	10.995136
1483	76435.477869	23.331797	-0.957251	1.012176	11.005710
1485	76437.542795	22.854922	-0.937124	1.012945	10.120295
1487	76439.606151	22.499824	-0.928390	1.011673	10.049772
1489	76441.672176	22.248895	-0.915354	1.011678	9.474085
1491	76443.734954	21.587583	-0.906544	1.010065	9.637090
1493	76445.803248	21.221475	-0.882472	1.010182	8.845012
1495	76447.868463	20.879444	-0.870691	1.009263	8.702639
1497	76449.934825	20.437802	-0.860479	1.009780	8.170056
1499	76452.003398	19.861834	-0.860739	1.008511	7.868937
1501	76454.070437	19.788843	-1.050085	0.999570	7.504187
1505	76458.198304	18.915324	-0.812090	1.009958	7.443072
1507	76460.263987	18.747806	-0.770636	1.013140	6.851881
1509	76462.330274	18.438008	-0.734958	1.013736	6.402682
1511	76464.393462	18.158628	-0.769979	1.016232	5.892541
1513	76466.459145	17.636772	-0.763987	1.011001	6.299296
1515	76468.529722	17.354659	-0.752952	1.012435	6.188043
1517	76470.592096	16.953189	-0.745571	1.011216	5.589535
1519	76472.656413	16.857332	-0.728470	1.014663	5.364768
1521	76474.723457	16.429388	-0.766119	1.014991	5.279998
1523	76476.787620	16.170230	-0.786556	1.018219	5.387910
1527	76480.920771	15.480627	-0.710955	1.014149	5.214329
1529	76482.981136	15.238197	-0.710656	1.017621	4.883064
1531	76485.043102	14.936519	-0.694818	1.020666	4.341944
1533	76487.113712	14.641791	-0.701202	1.022403	4.789199
1535	76489.177116	14.462024	-0.662195	1.017215	4.503161
1537	76491.245387	14.078515	-0.667424	1.015585	3.651100
1539	76493.312030	13.743233	-0.663144	1.014456	3.984704
1541	76495.376353	13.563631	-0.649781	1.015637	3.356928
1543	76497.444600	13.385123	-0.642017	1.013907	3.519765
1545	76499.507619	13.054045	-0.639708	1.013579	3.390614
1547	76501.580430	12.954480	-0.609993	1.010392	3.321469
1549	76503.645057	12.692948	-0.634018	1.005672	3.006680
1553	76507.768721	12.152720	-0.603175	1.014636	3.167306
1555	76509.832873	11.793253	-0.615822	1.011814	2.690378
1557	76511.901553	11.610273	-0.600525	1.008632	2.438515
1559	76513.962397	11.384077	-0.597342	1.013099	2.576822
1561	76516.026789	10.954085	-0.609945	1.014401	2.497242
1563	76518.097048	10.976458	-0.589862	1.012194	2.450719
1565	76520.151155	10.733512	-0.577571	1.014437	1.997249
1567	76522.222429	10.507603	-0.578402	1.013271	2.028912
1569	76524.284023	10.264918	-0.563373	1.010177	2.314556
1571	76526.344973	10.002183	-0.567365	1.013922	2.203729
1573	76528.408444	7.710094	-0.339772	0.976117	1.672399
1575	76532.526991	0.075619	-0.130594	-0.294008	1.928303
1577	76536.668670	0.139035	-0.339915	-0.320407	1.624635
1579	76540.788249	0.077261	-0.032065	-1.924506	2.608738
