crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	79.462967	1370	0.000000
281474976710655.000000	68.014687	1371	0.000000
281474976710655.000000	53.308788	1372	0.000000
281474976710655.000000	67.015465	1373	0.000000
281474976710655.000000	42.755657	1374	0.000000
281474976710655.000000	62.708473	1375	0.000000
281474976710655.000000	64.863304	1376	0.000000
281474976710655.000000	43.124348	1377	0.000000
281474976710655.000000	67.929817	1378	0.000000
281474976710655.000000	61.594524	1379	0.000000
281474976710655.000000	58.399948	1380	0.000000
281474976710655.000000	56.524040	1381	0.000000
281474976710655.000000	40.625233	1382	0.000000
281474976710655.000000	43.704937	1383	0.000000
281474976710655.000000	58.887695	1384	0.000000
281474976710655.000000	57.157574	1385	0.000000
281474976710655.000000	60.471104	1386	0.000000
281474976710655.000000	39.415047	1387	0.000000
281474976710655.000000	54.748840	1388	0.000000
281474976710655.000000	39.349903	1389	0.000000
281474976710655.000000	49.976265	1390	0.000000
281474976710655.000000	50.266212	1391	0.000000
281474976710655.000000	58.987278	1392	0.000000
281474976710655.000000	35.359913	1393	0.000000
281474976710655.000000	80.610107	1394	0.000000
281474976710655.000000	48.519089	1395	0.000000
281474976710655.000000	45.116505	1396	0.000000
281474976710655.000000	65.601013	1397	0.000000
281474976710655.000000	37.290905	1398	0.000000
281474976710655.000000	60.630989	1399	0.000000
281474976710655.000000	42.722874	1400	0.000000
281474976710655.000000	34.886143	1401	0.000000
281474976710655.000000	33.885838	1402	0.000000
281474976710655.000000	59.277687	1403	0.000000
281474976710655.000000	42.947353	1404	0.000000
281474976710655.000000	32.627953	1405	0.000000
281474976710655.000000	32.243187	1406	0.000000
281474976710655.000000	55.418411	1407	0.000000
281474976710655.000000	31.553892	1408	0.000000
281474976710655.000000	48.384613	1409	0.000000
281474976710655.000000	40.065449	1410	0.000000
281474976710655.000000	32.310585	1411	0.000000
281474976710655.000000	40.422657	1412	0.000000
281474976710655.000000	32.735107	1413	0.000000
281474976710655.000000	31.251841	1414	0.000000
281474976710655.000000	30.075020	1415	0.000000
281474976710655.000000	36.844631	1416	0.000000
281474976710655.000000	28.591223	1417	0.000000
281474976710655.000000	28.376898	1418	0.000000
281474976710655.000000	35.684818	1419	0.000000
281474976710655.000000	26.614344	1420	0.000000
281474976710655.000000	28.788218	1421	0.000000
281474976710655.000000	31.235065	1422	0.000000
281474976710655.000000	27.485437	1423	0.000000
281474976710655.000000	34.531940	1424	0.000000
281474976710655.000000	27.664095	1425	0.000000
281474976710655.000000	27.778296	1426	0.000000
281474976710655.000000	34.048447	1427	0.000000
281474976710655.000000	24.102949	1428	0.000000
281474976710655.000000	24.514175	1429	0.000000
281474976710655.000000	26.817631	1430	0.000000
281474976710655.000000	27.850019	1431	0.000000
281474976710655.000000	26.239405	1432	0.000000
281474976710655.000000	21.855541	1433	0.000000
281474976710655.000000	25.910875	1434	0.000000
281474976710655.000000	24.123997	1435	0.000000
281474976710655.000000	24.976603	1436	0.000000
281474976710655.000000	25.533375	1437	0.000000
281474976710655.000000	25.571651	1438	0.000000
281474976710655.000000	21.631327	1439	0.000000
281474976710655.000000	21.120394	1440	0.000000
281474976710655.000000	24.301636	1441	0.000000
281474976710655.000000	21.106884	1442	0.000000
281474976710655.000000	22.423172	1443	0.000000
281474976710655.000000	20.445761	1444	0.000000
281474976710655.000000	21.384109	1445	0.000000
281474976710655.000000	20.958321	1446	0.000000
281474976710655.000000	20.382784	1447	0.000000
281474976710655.000000	19.268579	1448	0.000000
281474976710655.000000	18.815102	1449	0.000000
281474976710655.000000	19.094168	1450	0.000000
281474976710655.000000	18.128450	1451	0.000000
281474976710655.000000	18.046532	1452	0.000000
281474976710655.000000	16.967960	1453	0.000000
281474976710655.000000	17.746384	1454	0.000000
281474976710655.000000	17.461267	1455	0.000000
281474976710655.000000	16.628922	1456	0.000000
281474976710655.000000	16.463181	1457	0.000000
281474976710655.000000	16.163263	1458	0.000000
281474976710655.000000	15.986628	1459	0.000000
281474976710655.000000	15.763171	1460	0.000000
281474976710655.000000	15.269705	1461	0.000000
281474976710655.000000	16.174294	1462	0.000000
281474976710655.000000	15.181655	1463	0.000000
281474976710655.000000	14.744732	1464	0.000000
281474976710655.000000	14.608430	1465	0.000000
281474976710655.000000	14.047979	1466	0.000000
281474976710655.000000	13.459531	1467	0.000000
281474976710655.000000	13.913374	1468	0.000000
281474976710655.000000	13.563076	1469	0.000000
281474976710655.000000	12.787487	1470	0.000000
281474976710655.000000	12.536675	1471	0.000000
281474976710655.000000	12.977840	1472	0.000000
281474976710655.000000	12.742076	1473	0.000000
281474976710655.000000	12.500435	1474	0.000000
281474976710655.000000	11.805994	1475	0.000000
281474976710655.000000	11.788910	1476	0.000000
281474976710655.000000	11.640821	1477	0.000000
281474976710655.000000	11.114938	1478	0.000000
281474976710655.000000	10.751446	1479	0.000000
281474976710655.000000	11.258039	1480	0.000000
281474976710655.000000	10.849249	1481	0.000000
281474976710655.000000	10.126149	1482	0.000000
281474976710655.000000	9.999790	1483	0.000000
281474976710655.000000	10.559186	1484	0.000000
281474976710655.000000	9.982761	1485	0.000000
281474976710655.000000	9.883615	1486	0.000000
281474976710655.000000	9.418580	1487	0.000000
281474976710655.000000	9.297656	1488	0.000000
281474976710655.000000	9.422878	1489	0.000000
281474976710655.000000	9.076299	1490	0.000000
281474976710655.000000	8.939569	1491	0.000000
281474976710655.000000	8.809128	1492	0.000000
281474976710655.000000	8.906979	1493	0.000000
281474976710655.000000	8.341432	1494	0.000000
281474976710655.000000	8.080147	1495	0.000000
281474976710655.000000	8.110421	1496	0.000000
281474976710655.000000	7.934264	1497	0.000000
281474976710655.000000	7.670831	1498	0.000000
281474976710655.000000	7.708239	1499	0.000000
281474976710655.000000	7.762961	1500	0.000000
281474976710655.000000	7.280921	1501	0.000000
281474976710655.000000	7.414473	1502	0.000000
281474976710655.000000	6.986609	1503	0.000000
281474976710655.000000	7.037080	1504	0.000000
281474976710655.000000	6.804835	1505	0.000000
281474976710655.000000	6.670786	1506	0.000000
281474976710655.000000	6.398020	1507	0.000000
281474976710655.000000	6.425514	1508	0.000000
281474976710655.000000	6.328470	1509	0.000000
281474976710655.000000	6.267374	1510	0.000000
281474976710655.000000	6.014912	1511	0.000000
281474976710655.000000	6.057525	1512	0.000000
281474976710655.000000	5.739264	1513	0.000000
281474976710655.000000	5.788448	1514	0.000000
281474976710655.000000	5.469465	1515	0.000000
281474976710655.000000	5.540072	1516	0.000000
281474976710655.000000	5.311764	1517	0.000000
281474976710655.000000	5.450901	1518	0.000000
281474976710655.000000	5.116452	1519	0.000000
281474976710655.000000	5.107610	1520	0.000000
281474976710655.000000	4.965970	1521	0.000000
281474976710655.000000	4.928795	1522	0.000000
281474976710655.000000	4.773669	1523	0.000000
281474976710655.000000	4.881539	1524	0.000000
281474976710655.000000	4.631366	1525	0.000000
281474976710655.000000	4.520362	1526	0.000000
281474976710655.000000	4.476024	1527	0.000000
281474976710655.000000	4.421855	1528	0.000000
281474976710655.000000	4.228367	1529	0.000000
281474976710655.000000	4.281931	1530	0.000000
281474976710655.000000	4.070332	1531	0.000000
281474976710655.000000	4.051131	1532	0.000000
281474976710655.000000	3.931884	1533	0.000000
281474976710655.000000	4.042026	1534	0.000000
281474976710655.000000	3.744564	1535	0.000000
281474976710655.000000	3.786082	1536	0.000000
281474976710655.000000	3.646219	1537	0.000000
281474976710655.000000	3.640902	1538	0.000000
281474976710655.000000	3.490743	1539	0.000000
281474976710655.000000	3.485093	1540	0.000000
281474976710655.000000	3.394533	1541	0.000000
281474976710655.000000	3.349976	1542	0.000000
281474976710655.000000	3.224798	1543	0.000000
281474976710655.000000	3.197268	1544	0.000000
281474976710655.000000	3.070140	1545	0.000000
281474976710655.000000	3.167040	1546	0.000000
281474976710655.000000	2.961485	1547	0.000000
281474976710655.000000	2.994996	1548	0.000000
281474976710655.000000	2.879572	1549	0.000000
281474976710655.000000	2.838148	1550	0.000000
281474976710655.000000	2.740191	1551	0.000000
281474976710655.000000	2.741244	1552	0.000000
281474976710655.000000	2.617267	1553	0.000000
281474976710655.000000	2.621354	1554	0.000000
281474976710655.000000	2.498889	1555	0.000000
281474976710655.000000	2.559657	1556	0.000000
281474976710655.000000	2.404189	1557	0.000000
281474976710655.000000	2.418280	1558	0.000000
281474976710655.000000	2.280713	1559	0.000000
281474976710655.000000	2.284064	1560	0.000000
281474976710655.000000	2.163865	1561	0.000000
281474976710655.000000	2.253533	1562	0.000000
281474976710655.000000	2.099964	1563	0.000000
281474976710655.000000	2.100820	1564	0.000000
281474976710655.000000	1.976851	1565	0.000000
281474976710655.000000	2.010550	1566	0.000000
281474976710655.000000	1.854238	1567	0.000000
281474976710655.000000	1.980964	1568	0.000000
281474976710655.000000	1.563468	1569	0.000000
281474976710655.000000	1.920106	1570	0.000000
281474976710655.000000	1.557044	1571	0.000000
281474976710655.000000	1.846167	1572	0.000000
281474976710655.000000	1.784890	1573	0.000000
281474976710655.000000	1.715848	1574	0.000000
281474976710655.000000	1.702056	1575	0.000000
281474976710655.000000	1.662669	1576	0.000000
281474976710655.000000	1.551581	1577	0.000000
281474976710655.000000	1.521552	1578	0.000000
281474976710655.000000	1.454192	1579	0.000000
