crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	67.907066	6724	0.000000
281474976710655.000000	59.866646	6725	0.000000
281474976710655.000000	35.691635	6726	0.000000
281474976710655.000000	46.412754	6727	0.000000
281474976710655.000000	38.046356	6728	0.000000
281474976710655.000000	56.131618	6729	0.000000
281474976710655.000000	124.329811	6730	0.000000
281474976710655.000000	81.064842	6731	0.000000
281474976710655.000000	59.837757	6732	0.000000
281474976710655.000000	44.181828	6733	0.000000
281474976710655.000000	113.098152	6734	0.000000
281474976710655.000000	55.313309	6735	0.000000
281474976710655.000000	92.671295	6736	0.000000
281474976710655.000000	48.269188	6737	0.000000
281474976710655.000000	41.722797	6738	0.000000
281474976710655.000000	89.773247	6739	0.000000
281474976710655.000000	53.953884	6740	0.000000
281474976710655.000000	77.144699	6741	0.000000
281474976710655.000000	54.344742	6742	0.000000
281474976710655.000000	76.148102	6743	0.000000
281474976710655.000000	39.745796	6744	0.000000
281474976710655.000000	52.262604	6745	0.000000
281474976710655.000000	51.103325	6746	0.000000
281474976710655.000000	53.038292	6747	0.000000
281474976710655.000000	39.911533	6748	0.000000
281474976710655.000000	49.153152	6749	0.000000
281474976710655.000000	33.706524	6750	0.000000
281474976710655.000000	57.638481	6751	0.000000
281474976710655.000000	52.151958	6752	0.000000
281474976710655.000000	52.476196	6753	0.000000
281474976710655.000000	58.608822	6754	0.000000
281474976710655.000000	68.131805	6755	0.000000
281474976710655.000000	48.836349	6756	0.000000
281474976710655.000000	47.100632	6757	0.000000
281474976710655.000000	41.177944	6758	0.000000
281474976710655.000000	52.130169	6759	0.000000
281474976710655.000000	46.845894	6760	0.000000
281474976710655.000000	46.712337	6761	0.000000
281474976710655.000000	42.982334	6762	0.000000
281474976710655.000000	32.394424	6763	0.000000
281474976710655.000000	42.438034	6764	0.000000
281474976710655.000000	47.041683	6765	0.000000
281474976710655.000000	46.335320	6766	0.000000
281474976710655.000000	48.182686	6767	0.000000
281474976710655.000000	65.105492	6768	0.000000
281474976710655.000000	43.965675	6769	0.000000
281474976710655.000000	48.211151	6770	0.000000
281474976710655.000000	45.156651	6771	0.000000
281474976710655.000000	47.254730	6772	0.000000
281474976710655.000000	48.024235	6773	0.000000
281474976710655.000000	63.398689	6774	0.000000
281474976710655.000000	35.349514	6775	0.000000
281474976710655.000000	42.797016	6776	0.000000
281474976710655.000000	36.322628	6777	0.000000
281474976710655.000000	57.290817	6778	0.000000
281474976710655.000000	44.922451	6779	0.000000
281474976710655.000000	45.986034	6780	0.000000
281474976710655.000000	36.206371	6781	0.000000
281474976710655.000000	39.756313	6782	0.000000
281474976710655.000000	48.701824	6783	0.000000
281474976710655.000000	43.067917	6784	0.000000
281474976710655.000000	43.639935	6785	0.000000
281474976710655.000000	36.335224	6786	0.000000
281474976710655.000000	35.371937	6787	0.000000
281474976710655.000000	37.352299	6788	0.000000
281474976710655.000000	46.512512	6789	0.000000
281474976710655.000000	36.752537	6790	0.000000
281474976710655.000000	50.057938	6791	0.000000
281474976710655.000000	41.265339	6792	0.000000
281474976710655.000000	37.614830	6793	0.000000
281474976710655.000000	55.742603	6794	0.000000
281474976710655.000000	40.941551	6795	0.000000
281474976710655.000000	33.486595	6796	0.000000
281474976710655.000000	54.873234	6797	0.000000
281474976710655.000000	43.035992	6798	0.000000
281474976710655.000000	35.845409	6799	0.000000
281474976710655.000000	32.720951	6800	0.000000
281474976710655.000000	40.458679	6801	0.000000
281474976710655.000000	32.751740	6802	0.000000
281474976710655.000000	36.124660	6803	0.000000
281474976710655.000000	40.787960	6804	0.000000
281474976710655.000000	40.074570	6805	0.000000
281474976710655.000000	41.397423	6806	0.000000
281474976710655.000000	35.444000	6807	0.000000
281474976710655.000000	34.364594	6808	0.000000
281474976710655.000000	39.771179	6809	0.000000
281474976710655.000000	36.776443	6810	0.000000
281474976710655.000000	31.815422	6811	0.000000
281474976710655.000000	30.450674	6812	0.000000
281474976710655.000000	32.172577	6813	0.000000
281474976710655.000000	39.478062	6814	0.000000
281474976710655.000000	35.436768	6815	0.000000
281474976710655.000000	33.593742	6816	0.000000
281474976710655.000000	33.769196	6817	0.000000
281474976710655.000000	32.708355	6818	0.000000
281474976710655.000000	40.838963	6819	0.000000
281474976710655.000000	33.482620	6820	0.000000
281474976710655.000000	31.299574	6821	0.000000
281474976710655.000000	32.370781	6822	0.000000
281474976710655.000000	38.825413	6823	0.000000
281474976710655.000000	36.094162	6824	0.000000
281474976710655.000000	29.194065	6825	0.000000
281474976710655.000000	32.516899	6826	0.000000
281474976710655.000000	41.848869	6827	0.000000
281474976710655.000000	36.143501	6828	0.000000
281474976710655.000000	29.833590	6829	0.000000
281474976710655.000000	30.536007	6830	0.000000
281474976710655.000000	32.404106	6831	0.000000
281474976710655.000000	43.592720	6832	0.000000
281474976710655.000000	30.382418	6833	0.000000
281474976710655.000000	31.744001	6834	0.000000
281474976710655.000000	33.713860	6835	0.000000
281474976710655.000000	36.323505	6836	0.000000
281474976710655.000000	39.130787	6837	0.000000
281474976710655.000000	32.381638	6838	0.000000
281474976710655.000000	34.393795	6839	0.000000
281474976710655.000000	28.659447	6840	0.000000
281474976710655.000000	25.894892	6841	0.000000
281474976710655.000000	31.641586	6842	0.000000
281474976710655.000000	35.694172	6843	0.000000
281474976710655.000000	41.774887	6844	0.000000
281474976710655.000000	29.377361	6845	0.000000
281474976710655.000000	42.302830	6846	0.000000
281474976710655.000000	34.923901	6847	0.000000
281474976710655.000000	28.819078	6848	0.000000
281474976710655.000000	39.346191	6849	0.000000
281474976710655.000000	26.764482	6850	0.000000
281474976710655.000000	34.104870	6851	0.000000
281474976710655.000000	27.868793	6852	0.000000
281474976710655.000000	28.742220	6853	0.000000
281474976710655.000000	36.953968	6854	0.000000
281474976710655.000000	28.167803	6855	0.000000
281474976710655.000000	35.609985	6856	0.000000
281474976710655.000000	31.356453	6857	0.000000
281474976710655.000000	30.992554	6858	0.000000
281474976710655.000000	29.885698	6859	0.000000
281474976710655.000000	33.216652	6860	0.000000
281474976710655.000000	35.026802	6861	0.000000
281474976710655.000000	27.415972	6862	0.000000
281474976710655.000000	38.742149	6863	0.000000
281474976710655.000000	34.231422	6864	0.000000
281474976710655.000000	33.956673	6865	0.000000
281474976710655.000000	30.830278	6866	0.000000
281474976710655.000000	33.150276	6867	0.000000
281474976710655.000000	26.440865	6868	0.000000
281474976710655.000000	29.728285	6869	0.000000
281474976710655.000000	35.516762	6870	0.000000
281474976710655.000000	36.872807	6871	0.000000
281474976710655.000000	24.777689	6872	0.000000
281474976710655.000000	29.457439	6873	0.000000
281474976710655.000000	27.582319	6874	0.000000
281474976710655.000000	25.227617	6875	0.000000
281474976710655.000000	23.684744	6876	0.000000
281474976710655.000000	26.924913	6877	0.000000
281474976710655.000000	25.256794	6878	0.000000
281474976710655.000000	24.387526	6879	0.000000
281474976710655.000000	30.454569	6880	0.000000
281474976710655.000000	31.434246	6881	0.000000
281474976710655.000000	29.358915	6882	0.000000
281474976710655.000000	25.389021	6883	0.000000
281474976710655.000000	23.763590	6884	0.000000
281474976710655.000000	33.972927	6885	0.000000
281474976710655.000000	24.829855	6886	0.000000
281474976710655.000000	26.604977	6887	0.000000
281474976710655.000000	29.433855	6888	0.000000
281474976710655.000000	28.994295	6889	0.000000
281474976710655.000000	29.480528	6890	0.000000
281474976710655.000000	26.032907	6891	0.000000
281474976710655.000000	26.898706	6892	0.000000
281474976710655.000000	29.507818	6893	0.000000
281474976710655.000000	27.854769	6894	0.000000
281474976710655.000000	22.295179	6895	0.000000
281474976710655.000000	30.882885	6896	0.000000
281474976710655.000000	26.912889	6897	0.000000
281474976710655.000000	26.023365	6898	0.000000
281474976710655.000000	27.292236	6899	0.000000
281474976710655.000000	27.137234	6900	0.000000
281474976710655.000000	23.282583	6901	0.000000
281474976710655.000000	25.221813	6902	0.000000
281474976710655.000000	22.038862	6903	0.000000
281474976710655.000000	25.887436	6904	0.000000
281474976710655.000000	22.198305	6905	0.000000
281474976710655.000000	21.300982	6906	0.000000
281474976710655.000000	21.165342	6907	0.000000
281474976710655.000000	25.504633	6908	0.000000
281474976710655.000000	24.904510	6909	0.000000
281474976710655.000000	23.415026	6910	0.000000
281474976710655.000000	23.616070	6911	0.000000
281474976710655.000000	23.682171	6912	0.000000
281474976710655.000000	22.996193	6913	0.000000
281474976710655.000000	24.546297	6914	0.000000
281474976710655.000000	22.436167	6915	0.000000
281474976710655.000000	25.427732	6916	0.000000
281474976710655.000000	25.218996	6917	0.000000
281474976710655.000000	25.664715	6918	0.000000
281474976710655.000000	24.090725	6919	0.000000
281474976710655.000000	25.601633	6920	0.000000
281474976710655.000000	24.141882	6921	0.000000
281474976710655.000000	24.928486	6922	0.000000
281474976710655.000000	22.414709	6923	0.000000
281474976710655.000000	24.777699	6924	0.000000
281474976710655.000000	23.407736	6925	0.000000
281474976710655.000000	24.976439	6926	0.000000
281474976710655.000000	24.375751	6927	0.000000
281474976710655.000000	21.427391	6928	0.000000
281474976710655.000000	22.379553	6929	0.000000
281474976710655.000000	22.569336	6930	0.000000
281474976710655.000000	23.420521	6931	0.000000
281474976710655.000000	22.114304	6932	0.000000
281474976710655.000000	21.586411	6933	0.000000
281474976710655.000000	22.824139	6934	0.000000
281474976710655.000000	22.026714	6935	0.000000
281474976710655.000000	21.750389	6936	0.000000
281474976710655.000000	20.866482	6937	0.000000
281474976710655.000000	22.379641	6938	0.000000
281474976710655.000000	21.160906	6939	0.000000
281474976710655.000000	21.276573	6940	0.000000
281474976710655.000000	20.789915	6941	0.000000
281474976710655.000000	21.307865	6942	0.000000
281474976710655.000000	18.818300	6943	0.000000
281474976710655.000000	21.640276	6944	0.000000
