crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	78.296364	1846	0.000000
281474976710655.000000	71.761490	1847	0.000000
281474976710655.000000	57.395874	1848	0.000000
281474976710655.000000	73.995354	1849	0.000000
281474976710655.000000	74.757591	1850	0.000000
281474976710655.000000	54.694981	1851	0.000000
281474976710655.000000	70.484245	1852	0.000000
281474976710655.000000	47.104485	1853	0.000000
281474976710655.000000	44.764317	1854	0.000000
281474976710655.000000	66.003227	1855	0.000000
281474976710655.000000	52.215080	1856	0.000000
281474976710655.000000	64.646385	1857	0.000000
281474976710655.000000	69.090561	1858	0.000000
281474976710655.000000	142.359207	1859	0.000000
281474976710655.000000	64.186203	1860	0.000000
281474976710655.000000	61.836758	1861	0.000000
281474976710655.000000	43.127472	1862	0.000000
281474976710655.000000	109.242027	1863	0.000000
281474976710655.000000	63.630249	1864	0.000000
281474976710655.000000	59.964771	1865	0.000000
281474976710655.000000	61.610703	1866	0.000000
281474976710655.000000	67.242401	1867	0.000000
281474976710655.000000	60.390064	1868	0.000000
281474976710655.000000	59.884285	1869	0.000000
281474976710655.000000	58.981014	1870	0.000000
281474976710655.000000	60.501133	1871	0.000000
281474976710655.000000	94.922340	1872	0.000000
281474976710655.000000	44.051075	1873	0.000000
281474976710655.000000	91.531502	1874	0.000000
281474976710655.000000	39.403156	1875	0.000000
281474976710655.000000	40.465099	1876	0.000000
281474976710655.000000	51.857662	1877	0.000000
281474976710655.000000	54.992714	1878	0.000000
281474976710655.000000	87.163162	1879	0.000000
281474976710655.000000	62.167503	1880	0.000000
281474976710655.000000	39.256405	1881	0.000000
281474976710655.000000	52.750080	1882	0.000000
281474976710655.000000	40.810284	1883	0.000000
281474976710655.000000	59.211636	1884	0.000000
281474976710655.000000	84.045280	1885	0.000000
281474976710655.000000	38.760918	1886	0.000000
281474976710655.000000	49.023823	1887	0.000000
281474976710655.000000	69.274315	1888	0.000000
281474976710655.000000	46.697006	1889	0.000000
281474976710655.000000	56.238838	1890	0.000000
281474976710655.000000	48.602840	1891	0.000000
281474976710655.000000	41.293339	1892	0.000000
281474976710655.000000	39.962044	1893	0.000000
281474976710655.000000	45.291523	1894	0.000000
281474976710655.000000	45.935318	1895	0.000000
281474976710655.000000	35.971466	1896	0.000000
281474976710655.000000	43.429279	1897	0.000000
281474976710655.000000	34.370865	1898	0.000000
281474976710655.000000	36.651768	1899	0.000000
281474976710655.000000	62.536495	1900	0.000000
281474976710655.000000	36.090378	1901	0.000000
281474976710655.000000	38.404964	1902	0.000000
281474976710655.000000	43.290466	1903	0.000000
281474976710655.000000	36.791607	1904	0.000000
281474976710655.000000	32.053570	1905	0.000000
281474976710655.000000	36.459988	1906	0.000000
281474976710655.000000	47.682182	1907	0.000000
281474976710655.000000	56.977379	1908	0.000000
281474976710655.000000	34.991264	1909	0.000000
281474976710655.000000	37.793819	1910	0.000000
281474976710655.000000	50.623367	1911	0.000000
281474976710655.000000	44.485527	1912	0.000000
281474976710655.000000	31.364344	1913	0.000000
281474976710655.000000	38.731991	1914	0.000000
281474976710655.000000	33.176971	1915	0.000000
281474976710655.000000	37.936062	1916	0.000000
281474976710655.000000	41.513523	1917	0.000000
281474976710655.000000	42.198116	1918	0.000000
281474976710655.000000	30.492901	1919	0.000000
281474976710655.000000	31.701281	1920	0.000000
281474976710655.000000	30.182814	1921	0.000000
281474976710655.000000	43.328163	1922	0.000000
281474976710655.000000	31.554192	1923	0.000000
281474976710655.000000	29.820442	1924	0.000000
281474976710655.000000	37.973629	1925	0.000000
281474976710655.000000	40.214977	1926	0.000000
281474976710655.000000	33.977413	1927	0.000000
281474976710655.000000	31.170626	1928	0.000000
281474976710655.000000	37.562386	1929	0.000000
281474976710655.000000	36.108181	1930	0.000000
281474976710655.000000	32.516769	1931	0.000000
281474976710655.000000	38.698689	1932	0.000000
281474976710655.000000	38.314236	1933	0.000000
281474976710655.000000	32.959377	1934	0.000000
281474976710655.000000	34.956718	1935	0.000000
281474976710655.000000	28.738754	1936	0.000000
281474976710655.000000	34.001102	1937	0.000000
281474976710655.000000	30.123278	1938	0.000000
281474976710655.000000	27.413641	1939	0.000000
281474976710655.000000	31.480358	1940	0.000000
281474976710655.000000	26.340155	1941	0.000000
281474976710655.000000	25.219774	1942	0.000000
281474976710655.000000	33.350376	1943	0.000000
281474976710655.000000	29.820990	1944	0.000000
281474976710655.000000	26.468740	1945	0.000000
281474976710655.000000	29.308926	1946	0.000000
281474976710655.000000	23.523651	1947	0.000000
281474976710655.000000	25.285221	1948	0.000000
281474976710655.000000	27.329638	1949	0.000000
281474976710655.000000	29.248226	1950	0.000000
281474976710655.000000	27.209967	1951	0.000000
281474976710655.000000	26.352301	1952	0.000000
281474976710655.000000	26.135057	1953	0.000000
281474976710655.000000	22.361679	1954	0.000000
281474976710655.000000	25.214100	1955	0.000000
281474976710655.000000	27.194056	1956	0.000000
281474976710655.000000	26.119463	1957	0.000000
281474976710655.000000	21.750290	1958	0.000000
281474976710655.000000	28.250931	1959	0.000000
281474976710655.000000	22.347763	1960	0.000000
281474976710655.000000	24.193613	1961	0.000000
281474976710655.000000	19.711826	1962	0.000000
281474976710655.000000	25.224138	1963	0.000000
281474976710655.000000	22.259298	1964	0.000000
281474976710655.000000	20.644257	1965	0.000000
281474976710655.000000	21.821299	1966	0.000000
281474976710655.000000	21.255053	1967	0.000000
281474976710655.000000	21.756130	1968	0.000000
281474976710655.000000	20.918440	1969	0.000000
281474976710655.000000	20.321024	1970	0.000000
281474976710655.000000	20.330967	1971	0.000000
281474976710655.000000	21.824163	1972	0.000000
281474976710655.000000	22.321672	1973	0.000000
281474976710655.000000	18.693396	1974	0.000000
281474976710655.000000	19.709330	1975	0.000000
281474976710655.000000	19.404058	1976	0.000000
281474976710655.000000	19.675831	1977	0.000000
281474976710655.000000	18.299049	1978	0.000000
281474976710655.000000	18.452309	1979	0.000000
281474976710655.000000	18.872812	1980	0.000000
281474976710655.000000	18.088409	1981	0.000000
281474976710655.000000	19.171860	1982	0.000000
281474976710655.000000	18.261675	1983	0.000000
281474976710655.000000	17.408676	1984	0.000000
281474976710655.000000	17.358801	1985	0.000000
281474976710655.000000	17.099716	1986	0.000000
281474976710655.000000	17.886438	1987	0.000000
281474976710655.000000	19.592979	1988	0.000000
281474976710655.000000	18.799185	1989	0.000000
281474976710655.000000	15.569504	1990	0.000000
281474976710655.000000	17.029608	1991	0.000000
281474976710655.000000	17.344135	1992	0.000000
281474976710655.000000	17.547108	1993	0.000000
281474976710655.000000	17.197338	1994	0.000000
281474976710655.000000	15.348207	1995	0.000000
281474976710655.000000	15.594749	1996	0.000000
281474976710655.000000	16.479975	1997	0.000000
281474976710655.000000	14.840775	1998	0.000000
281474976710655.000000	15.800228	1999	0.000000
281474976710655.000000	15.615248	2000	0.000000
281474976710655.000000	15.178055	2001	0.000000
281474976710655.000000	14.107192	2002	0.000000
281474976710655.000000	14.810696	2003	0.000000
281474976710655.000000	15.000824	2004	0.000000
281474976710655.000000	13.649504	2005	0.000000
281474976710655.000000	13.870963	2006	0.000000
281474976710655.000000	13.314039	2007	0.000000
281474976710655.000000	14.316180	2008	0.000000
281474976710655.000000	13.906618	2009	0.000000
281474976710655.000000	14.263996	2010	0.000000
281474976710655.000000	13.382384	2011	0.000000
281474976710655.000000	12.669685	2012	0.000000
281474976710655.000000	13.240225	2013	0.000000
281474976710655.000000	13.116000	2014	0.000000
281474976710655.000000	12.707901	2015	0.000000
281474976710655.000000	12.493852	2016	0.000000
281474976710655.000000	12.954921	2017	0.000000
281474976710655.000000	11.843442	2018	0.000000
281474976710655.000000	12.178164	2019	0.000000
281474976710655.000000	12.184871	2020	0.000000
281474976710655.000000	11.612303	2021	0.000000
281474976710655.000000	12.033842	2022	0.000000
281474976710655.000000	13.961874	2023	0.000000
281474976710655.000000	11.571888	2024	0.000000
281474976710655.000000	11.133592	2025	0.000000
281474976710655.000000	11.166041	2026	0.000000
281474976710655.000000	10.993754	2027	0.000000
281474976710655.000000	10.978949	2028	0.000000
281474976710655.000000	10.697760	2029	0.000000
281474976710655.000000	10.719932	2030	0.000000
281474976710655.000000	10.461864	2031	0.000000
281474976710655.000000	10.711294	2032	0.000000
281474976710655.000000	10.482039	2033	0.000000
281474976710655.000000	9.942746	2034	0.000000
281474976710655.000000	9.920110	2035	0.000000
281474976710655.000000	9.705807	2036	0.000000
281474976710655.000000	9.844394	2037	0.000000
281474976710655.000000	9.678349	2038	0.000000
281474976710655.000000	9.390057	2039	0.000000
281474976710655.000000	9.501051	2040	0.000000
281474976710655.000000	9.401918	2041	0.000000
281474976710655.000000	9.457830	2042	0.000000
281474976710655.000000	9.248688	2043	0.000000
281474976710655.000000	9.055900	2044	0.000000
281474976710655.000000	9.016528	2045	0.000000
281474976710655.000000	9.081516	2046	0.000000
281474976710655.000000	8.793814	2047	0.000000
281474976710655.000000	8.609730	2048	0.000000
281474976710655.000000	7.661061	2049	0.000000
281474976710655.000000	8.974647	2050	0.000000
281474976710655.000000	8.705228	2051	0.000000
281474976710655.000000	8.515803	2052	0.000000
281474976710655.000000	8.407880	2053	0.000000
281474976710655.000000	7.917177	2054	0.000000
281474976710655.000000	7.937557	2055	0.000000
281474976710655.000000	7.979339	2056	0.000000
281474976710655.000000	7.240294	2057	0.000000
281474976710655.000000	8.063693	2058	0.000000
281474976710655.000000	7.567284	2059	0.000000
281474976710655.000000	7.514397	2060	0.000000
281474976710655.000000	7.332933	2061	0.000000
281474976710655.000000	7.472459	2062	0.000000
281474976710655.000000	7.293059	2063	0.000000
281474976710655.000000	7.222964	2064	0.000000
281474976710655.000000	7.263964	2065	0.000000
281474976710655.000000	7.003608	2066	0.000000
281474976710655.000000	6.769536	2067	0.000000
281474976710655.000000	6.740939	2068	0.000000
281474976710655.000000	6.841077	2069	0.000000
281474976710655.000000	6.656130	2070	0.000000
281474976710655.000000	6.594906	2071	0.000000
281474976710655.000000	6.507915	2072	0.000000
281474976710655.000000	6.506957	2073	0.000000
281474976710655.000000	6.369817	2074	0.000000
281474976710655.000000	6.241498	2075	0.000000
281474976710655.000000	6.159010	2076	0.000000
281474976710655.000000	6.122070	2077	0.000000
281474976710655.000000	6.066495	2078	0.000000
281474976710655.000000	6.025280	2079	0.000000
281474976710655.000000	5.854605	2080	0.000000
281474976710655.000000	5.623825	2081	0.000000
281474976710655.000000	5.736639	2082	0.000000
281474976710655.000000	5.676442	2083	0.000000
