crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	37.930607	1679	0.000000
281474976710655.000000	48.473248	1680	0.000000
281474976710655.000000	37.431454	1681	0.000000
281474976710655.000000	46.151711	1682	0.000000
281474976710655.000000	76.241058	1683	0.000000
281474976710655.000000	49.527733	1684	0.000000
281474976710655.000000	39.790958	1685	0.000000
281474976710655.000000	37.849358	1686	0.000000
281474976710655.000000	39.457397	1687	0.000000
281474976710655.000000	41.282173	1688	0.000000
281474976710655.000000	45.574451	1689	0.000000
281474976710655.000000	66.472145	1690	0.000000
281474976710655.000000	35.585590	1691	0.000000
281474976710655.000000	38.103745	1692	0.000000
281474976710655.000000	38.056793	1693	0.000000
281474976710655.000000	37.115952	1694	0.000000
281474976710655.000000	37.171627	1695	0.000000
281474976710655.000000	32.902332	1696	0.000000
281474976710655.000000	37.670219	1697	0.000000
281474976710655.000000	46.477776	1698	0.000000
281474976710655.000000	38.603657	1699	0.000000
281474976710655.000000	54.801945	1700	0.000000
281474976710655.000000	45.916447	1701	0.000000
281474976710655.000000	35.389210	1702	0.000000
281474976710655.000000	44.112137	1703	0.000000
281474976710655.000000	38.514042	1704	0.000000
281474976710655.000000	43.123425	1705	0.000000
281474976710655.000000	34.410007	1706	0.000000
281474976710655.000000	61.812534	1707	0.000000
281474976710655.000000	41.995323	1708	0.000000
281474976710655.000000	42.682617	1709	0.000000
281474976710655.000000	40.060001	1710	0.000000
281474976710655.000000	36.558079	1711	0.000000
281474976710655.000000	42.560276	1712	0.000000
281474976710655.000000	37.900318	1713	0.000000
281474976710655.000000	38.700287	1714	0.000000
281474976710655.000000	54.927341	1715	0.000000
281474976710655.000000	36.193604	1716	0.000000
281474976710655.000000	54.444752	1717	0.000000
281474976710655.000000	32.616383	1718	0.000000
281474976710655.000000	42.423458	1719	0.000000
281474976710655.000000	43.291843	1720	0.000000
281474976710655.000000	31.026188	1721	0.000000
281474976710655.000000	41.663483	1722	0.000000
281474976710655.000000	34.351532	1723	0.000000
281474976710655.000000	55.460354	1724	0.000000
281474976710655.000000	52.916969	1725	0.000000
281474976710655.000000	34.875523	1726	0.000000
281474976710655.000000	37.174862	1727	0.000000
281474976710655.000000	42.231552	1728	0.000000
281474976710655.000000	35.170540	1729	0.000000
