num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
1815	2190.732932	54.809271	-1.119250	3.661558	32.728600
1817	2192.794535	54.482935	-1.107100	3.661164	30.759755
1819	2194.855644	54.630776	-1.132247	3.661298	30.520805
1821	2196.915382	54.396320	-1.153839	3.660205	29.868039
1823	2198.975031	54.181047	-1.158953	3.660228	29.881750
1825	2201.034212	54.032556	-1.190340	3.660598	29.446251
1827	2203.091941	54.107880	-1.195452	3.658733	29.857973
1829	2205.149971	53.891264	-1.204522	3.658582	30.113583
1831	2207.207266	53.561592	-1.208257	3.657711	28.562419
1833	2209.264986	53.664982	-1.217049	3.657171	28.597954
1835	2211.320619	53.429614	-1.236327	3.659215	28.816776
1837	2213.377482	53.452129	-1.243750	3.660673	29.358782
1839	2215.432957	53.065606	-1.279635	3.662571	28.735598
1841	2217.491836	52.556835	-1.277913	3.661730	27.806756
1843	2219.549737	52.450124	-1.318726	3.662394	28.469591
1845	2221.609171	52.118003	-1.333768	3.660787	27.470167
1847	2223.669616	51.882526	-1.357648	3.659318	27.271231
1849	2225.732258	51.793490	-1.348521	3.657259	27.394132
1851	2227.792559	51.408494	-1.363788	3.654752	28.224606
1853	2229.855360	51.528665	-1.391695	3.655041	25.935268
1855	2231.917255	50.907209	-1.445885	3.653107	27.674771
1857	2233.977863	51.210050	-1.423238	3.653092	26.357033
1859	2236.038354	50.672718	-1.469281	3.650972	27.249858
1861	2238.098461	50.802427	-1.453403	3.652604	27.719882
1863	2240.158485	50.785162	-1.495175	3.654384	25.760797
1865	2242.218113	50.478173	-1.484483	3.653714	25.615784
1867	2244.276102	50.442195	-1.479820	3.652662	25.882562
1869	2246.335673	50.140579	-1.516897	3.653478	26.989701
1871	2248.394711	49.955963	-1.523362	3.653312	26.321047
1873	2250.453022	49.855858	-1.549981	3.653630	25.414948
1875	2252.511225	49.668158	-1.547912	3.653845	25.064560
1877	2254.569531	49.527912	-1.563191	3.652931	25.256582
1879	2256.626897	49.363073	-1.572797	3.651819	24.834124
1881	2258.683631	49.225225	-1.601290	3.648928	24.914676
1883	2260.738666	49.153571	-1.603209	3.648320	25.319324
1885	2262.794810	48.968912	-1.657599	3.645810	24.347580
1887	2264.851296	48.665439	-1.648457	3.643160	23.913812
1889	2266.907325	48.589466	-1.650840	3.641100	24.041581
1891	2268.965189	48.435464	-1.656680	3.640339	24.462966
1893	2271.023471	48.238252	-1.686573	3.640213	25.242188
1895	2273.082586	48.136543	-1.712630	3.639153	23.475818
1897	2275.142589	47.630810	-1.700281	3.639439	22.543744
1899	2277.202677	47.898985	-1.734619	3.640378	23.139973
1901	2279.263013	47.708141	-1.732614	3.640734	23.113912
1903	2281.324251	47.706455	-1.746738	3.642760	22.955434
1905	2283.384332	47.114153	-1.735041	3.640989	27.731422
1907	2285.444528	47.241908	-1.757748	3.641107	22.988761
1909	2287.504513	46.805260	-1.778714	3.639861	22.425276
1911	2289.562579	46.960877	-1.780173	3.640489	22.092993
1913	2291.622801	46.802890	-1.787471	3.639622	22.887472
1915	2293.681995	46.624762	-1.793719	3.638919	22.135384
1917	2295.738751	46.685231	-1.821128	3.639880	21.537446
1919	2297.796159	46.188481	-1.816291	3.638874	22.002481
1921	2299.852568	46.262827	-1.838802	3.640699	21.497139
1923	2301.910954	46.017814	-1.855012	3.641420	20.979705
1925	2303.967094	45.888999	-1.867298	3.641986	20.725144
1927	2306.024371	45.703639	-1.896995	3.641523	20.148953
1929	2308.082283	45.503622	-1.899886	3.640537	21.200575
1931	2310.142796	44.999650	-1.924397	3.638761	20.176870
1933	2312.202258	44.961711	-1.917026	3.638171	21.848118
1935	2314.263332	44.786193	-1.938772	3.636492	20.271929
1937	2316.324470	44.573377	-1.947645	3.635509	20.546506
1939	2318.385253	44.436659	-1.939821	3.634627	19.898788
1941	2320.447672	44.192686	-1.950701	3.633988	20.746100
1943	2322.509114	44.036349	-1.967227	3.633219	20.986304
1945	2324.568616	43.924200	-1.967388	3.632109	20.224593
1947	2326.629097	43.927272	-1.952921	3.631524	19.939038
1949	2328.689859	43.745265	-1.975372	3.631795	20.014081
1951	2330.749211	43.612263	-1.978285	3.630456	19.947359
1953	2332.808079	43.443521	-2.007468	3.630522	19.185952
1955	2334.866577	43.304730	-2.050791	3.630168	18.964711
1957	2336.925957	43.160892	-2.030952	3.629886	20.460252
1959	2338.984538	43.034036	-2.022986	3.627946	19.260993
1961	2341.041690	42.826562	-2.056936	3.629155	18.878162
1963	2343.101426	42.792689	-2.052960	3.628193	17.896975
1965	2345.159691	42.545366	-2.044088	3.627051	19.009692
1967	2347.216443	42.474920	-2.048084	3.623987	18.925236
1969	2349.272571	42.130273	-2.070047	3.623479	18.618446
1971	2351.330454	42.157231	-2.078777	3.622791	18.080648
1973	2353.387512	42.265803	-2.094277	3.620294	18.330840
1975	2355.442203	41.843590	-2.111453	3.621275	18.678854
1977	2357.500781	41.655091	-2.131344	3.619682	17.686020
1979	2359.556730	41.709242	-2.116243	3.619573	18.378052
1981	2361.614173	41.568653	-2.146240	3.618072	17.138985
1983	2363.672777	41.414155	-2.141120	3.616437	17.664457
