crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	44.019585	751	0.000000
281474976710655.000000	40.874439	752	0.000000
281474976710655.000000	44.900146	753	0.000000
281474976710655.000000	65.385849	754	0.000000
281474976710655.000000	29.725130	755	0.000000
281474976710655.000000	49.740314	756	0.000000
281474976710655.000000	42.149330	757	0.000000
281474976710655.000000	43.961430	758	0.000000
281474976710655.000000	33.962788	759	0.000000
281474976710655.000000	45.413216	760	0.000000
281474976710655.000000	48.545235	761	0.000000
281474976710655.000000	33.122372	762	0.000000
281474976710655.000000	35.758289	763	0.000000
281474976710655.000000	41.163506	764	0.000000
281474976710655.000000	51.802280	765	0.000000
281474976710655.000000	37.578194	766	0.000000
281474976710655.000000	40.400478	767	0.000000
281474976710655.000000	32.140171	768	0.000000
281474976710655.000000	33.616844	769	0.000000
281474976710655.000000	29.255762	770	0.000000
281474976710655.000000	49.676121	771	0.000000
281474976710655.000000	35.459396	772	0.000000
281474976710655.000000	40.735020	773	0.000000
281474976710655.000000	36.295227	774	0.000000
281474976710655.000000	40.437920	775	0.000000
281474976710655.000000	34.797710	776	0.000000
281474976710655.000000	40.689686	777	0.000000
281474976710655.000000	40.138386	778	0.000000
281474976710655.000000	37.573856	779	0.000000
281474976710655.000000	38.855068	780	0.000000
281474976710655.000000	34.646801	781	0.000000
281474976710655.000000	38.552895	782	0.000000
281474976710655.000000	32.887352	783	0.000000
281474976710655.000000	29.824377	784	0.000000
281474976710655.000000	40.671047	785	0.000000
281474976710655.000000	37.833332	786	0.000000
281474976710655.000000	42.402111	787	0.000000
281474976710655.000000	47.205139	788	0.000000
281474976710655.000000	31.744032	789	0.000000
281474976710655.000000	30.664877	790	0.000000
281474976710655.000000	32.999928	791	0.000000
281474976710655.000000	33.032787	792	0.000000
281474976710655.000000	33.881176	793	0.000000
281474976710655.000000	31.608030	794	0.000000
281474976710655.000000	40.192162	795	0.000000
281474976710655.000000	36.114594	796	0.000000
281474976710655.000000	30.421749	797	0.000000
281474976710655.000000	31.173584	798	0.000000
281474976710655.000000	42.802212	799	0.000000
281474976710655.000000	34.277527	800	0.000000
281474976710655.000000	26.426228	801	0.000000
281474976710655.000000	37.373943	802	0.000000
281474976710655.000000	39.422646	803	0.000000
281474976710655.000000	31.524593	804	0.000000
281474976710655.000000	39.321484	805	0.000000
281474976710655.000000	32.992550	806	0.000000
281474976710655.000000	37.940540	807	0.000000
281474976710655.000000	28.260107	808	0.000000
281474976710655.000000	33.842941	809	0.000000
281474976710655.000000	30.312832	810	0.000000
281474976710655.000000	30.789864	811	0.000000
281474976710655.000000	34.772308	812	0.000000
281474976710655.000000	38.462193	813	0.000000
281474976710655.000000	37.156170	814	0.000000
281474976710655.000000	30.521978	815	0.000000
281474976710655.000000	31.443596	816	0.000000
281474976710655.000000	29.118813	817	0.000000
281474976710655.000000	29.774178	818	0.000000
281474976710655.000000	28.898287	819	0.000000
281474976710655.000000	27.108999	820	0.000000
281474976710655.000000	30.608723	821	0.000000
281474976710655.000000	28.490889	822	0.000000
281474976710655.000000	34.262451	823	0.000000
281474976710655.000000	36.396194	824	0.000000
281474976710655.000000	33.370079	825	0.000000
281474976710655.000000	27.450754	826	0.000000
281474976710655.000000	31.173279	827	0.000000
281474976710655.000000	27.790808	828	0.000000
281474976710655.000000	29.079983	829	0.000000
281474976710655.000000	27.111818	830	0.000000
281474976710655.000000	31.858561	831	0.000000
281474976710655.000000	36.104023	832	0.000000
281474976710655.000000	27.223026	833	0.000000
281474976710655.000000	36.404556	834	0.000000
281474976710655.000000	27.570635	835	0.000000
281474976710655.000000	34.475281	836	0.000000
281474976710655.000000	27.990377	837	0.000000
281474976710655.000000	30.244486	838	0.000000
281474976710655.000000	30.513304	839	0.000000
281474976710655.000000	26.260988	840	0.000000
281474976710655.000000	28.411142	841	0.000000
281474976710655.000000	36.331135	842	0.000000
281474976710655.000000	34.058563	843	0.000000
281474976710655.000000	24.927719	844	0.000000
281474976710655.000000	30.114075	845	0.000000
281474976710655.000000	33.169571	846	0.000000
281474976710655.000000	28.909660	847	0.000000
281474976710655.000000	29.344711	848	0.000000
281474976710655.000000	30.891907	849	0.000000
281474976710655.000000	33.662037	850	0.000000
281474976710655.000000	34.817680	851	0.000000
281474976710655.000000	30.999430	852	0.000000
281474976710655.000000	25.119900	853	0.000000
281474976710655.000000	30.974459	854	0.000000
281474976710655.000000	27.120434	855	0.000000
281474976710655.000000	25.603050	856	0.000000
281474976710655.000000	29.169462	857	0.000000
281474976710655.000000	27.955582	858	0.000000
281474976710655.000000	26.025743	859	0.000000
281474976710655.000000	25.725939	860	0.000000
281474976710655.000000	27.892248	861	0.000000
281474976710655.000000	28.252430	862	0.000000
281474976710655.000000	25.953995	863	0.000000
281474976710655.000000	25.390888	864	0.000000
281474976710655.000000	33.492970	865	0.000000
281474976710655.000000	28.199907	866	0.000000
281474976710655.000000	23.740343	867	0.000000
281474976710655.000000	25.885994	868	0.000000
281474976710655.000000	24.842281	869	0.000000
281474976710655.000000	27.574467	870	0.000000
281474976710655.000000	27.202713	871	0.000000
281474976710655.000000	21.562721	872	0.000000
281474976710655.000000	28.911169	873	0.000000
281474976710655.000000	27.905542	874	0.000000
281474976710655.000000	25.766508	875	0.000000
281474976710655.000000	27.532948	876	0.000000
281474976710655.000000	21.804224	877	0.000000
281474976710655.000000	27.581366	878	0.000000
281474976710655.000000	26.358702	879	0.000000
281474976710655.000000	25.692141	880	0.000000
281474976710655.000000	23.346535	881	0.000000
281474976710655.000000	22.375399	882	0.000000
281474976710655.000000	22.045221	883	0.000000
281474976710655.000000	26.671707	884	0.000000
281474976710655.000000	22.419685	885	0.000000
281474976710655.000000	23.947363	886	0.000000
281474976710655.000000	22.346289	887	0.000000
281474976710655.000000	24.875950	888	0.000000
281474976710655.000000	27.964516	889	0.000000
281474976710655.000000	27.881439	890	0.000000
281474976710655.000000	22.002262	891	0.000000
281474976710655.000000	20.752083	892	0.000000
281474976710655.000000	26.840574	893	0.000000
281474976710655.000000	22.616261	894	0.000000
281474976710655.000000	22.765705	895	0.000000
281474976710655.000000	24.963545	896	0.000000
281474976710655.000000	21.079199	897	0.000000
281474976710655.000000	24.436974	898	0.000000
281474976710655.000000	23.362801	899	0.000000
281474976710655.000000	21.804136	900	0.000000
281474976710655.000000	21.836571	901	0.000000
281474976710655.000000	22.852493	902	0.000000
281474976710655.000000	21.593872	903	0.000000
281474976710655.000000	24.270208	904	0.000000
281474976710655.000000	26.071583	905	0.000000
281474976710655.000000	24.945881	906	0.000000
281474976710655.000000	23.347984	907	0.000000
281474976710655.000000	23.938238	908	0.000000
281474976710655.000000	24.994177	909	0.000000
281474976710655.000000	22.424395	910	0.000000
281474976710655.000000	24.263674	911	0.000000
281474976710655.000000	22.419292	912	0.000000
281474976710655.000000	22.586742	913	0.000000
281474976710655.000000	24.217056	914	0.000000
281474976710655.000000	22.578463	915	0.000000
281474976710655.000000	21.348522	916	0.000000
281474976710655.000000	24.718443	917	0.000000
281474976710655.000000	20.982962	918	0.000000
281474976710655.000000	23.471859	919	0.000000
281474976710655.000000	22.629404	920	0.000000
281474976710655.000000	22.448828	921	0.000000
281474976710655.000000	23.036228	922	0.000000
281474976710655.000000	20.610159	923	0.000000
281474976710655.000000	23.183676	924	0.000000
281474976710655.000000	23.287708	925	0.000000
281474976710655.000000	21.198629	926	0.000000
281474976710655.000000	19.299107	927	0.000000
281474976710655.000000	22.294638	928	0.000000
281474976710655.000000	22.247335	929	0.000000
281474976710655.000000	22.981735	930	0.000000
281474976710655.000000	23.935499	931	0.000000
281474976710655.000000	18.965773	932	0.000000
