num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
1121	1460.438448	49.944900	0.014250	3.715237	24.230085
1123	1462.495918	49.634387	0.002746	3.714280	25.241793
1125	1464.555667	49.576697	-0.010058	3.713376	25.136266
1127	1466.614654	49.257479	-0.048071	3.712920	24.633947
1129	1468.672949	49.193074	-0.052238	3.712157	24.998532
1131	1470.730925	49.059939	-0.084918	3.713120	24.556917
1133	1472.787206	48.893701	-0.095825	3.713229	24.335490
1135	1474.844990	48.884477	-0.133462	3.714264	23.820305
1137	1476.901925	48.943989	-0.158595	3.715082	23.371343
1139	1478.958071	48.246299	-0.163853	3.715404	23.441595
1141	1481.013904	48.059136	-0.187512	3.716679	23.876439
1143	1483.072488	47.909684	-0.207811	3.716936	23.850905
1145	1485.131833	47.747154	-0.227426	3.716132	24.529722
1147	1487.191192	47.416708	-0.277992	3.714988	22.925125
1149	1489.252388	47.376469	-0.279550	3.713524	23.245058
1151	1491.313728	47.132111	-0.290808	3.712241	22.721345
1153	1493.377145	46.752073	-0.336156	3.710791	21.995200
1155	1495.439053	46.662588	-0.343440	3.709952	22.887176
1157	1497.500805	46.415965	-0.326803	3.709014	23.272907
1159	1499.562372	46.525533	-0.363945	3.709037	22.904189
1161	1501.623073	46.290505	-0.362970	3.709656	21.990906
1163	1503.682850	46.191861	-0.374278	3.709976	21.486303
1165	1505.742477	46.131521	-0.404708	3.709578	21.689267
1167	1507.801566	45.911202	-0.424742	3.710647	21.848756
1169	1509.860384	45.899833	-0.437129	3.710661	22.294895
1171	1511.918646	45.659037	-0.452981	3.711503	21.391282
1173	1513.977377	45.603308	-0.463361	3.711703	21.469017
1175	1516.037295	45.345195	-0.497349	3.712197	21.613185
1177	1518.095168	45.284332	-0.502544	3.712320	20.807411
1179	1520.151939	45.091086	-0.530581	3.712062	21.400320
1181	1522.210444	44.988709	-0.544252	3.710545	21.208722
1183	1524.265554	44.861822	-0.552935	3.709859	20.726760
1185	1526.321892	44.813773	-0.587030	3.706710	19.908926
1187	1528.376949	44.630684	-0.615340	3.704125	21.139250
1189	1530.433888	44.451168	-0.628191	3.702569	20.410776
1191	1532.488471	44.134411	-0.658280	3.700621	20.240207
1193	1534.545262	43.965091	-0.656192	3.698940	19.983359
1195	1536.603704	43.977508	-0.669621	3.698554	20.131906
1197	1538.663656	43.821933	-0.693381	3.698610	19.101727
1199	1540.722887	43.689844	-0.683908	3.698951	20.721945
1201	1542.783634	43.459360	-0.693739	3.700180	19.321569
1203	1544.844553	43.612967	-0.725296	3.700761	20.165918
1205	1546.906199	43.445812	-0.725271	3.700372	20.198987
1207	1548.967095	43.130879	-0.756716	3.700868	19.323933
1209	1551.027692	42.771880	-0.795157	3.699237	18.949559
1211	1553.085070	42.508560	-0.794557	3.699516	18.729879
1213	1555.145204	42.584050	-0.804845	3.699908	18.455278
1215	1557.202927	42.796545	-0.835690	3.698754	18.183742
1217	1559.262121	42.411983	-0.829959	3.699423	18.948052
1219	1561.319063	42.409463	-0.841187	3.699342	18.579278
1221	1563.375979	42.083574	-0.870809	3.699891	18.154604
1223	1565.433692	42.106751	-0.882295	3.701956	17.239812
1225	1567.490850	41.912925	-0.893930	3.701843	18.038857
1227	1569.547654	41.684426	-0.904980	3.702165	17.369792
1229	1571.605008	41.801247	-0.926853	3.701452	17.672453
1231	1573.663964	41.247968	-0.938397	3.701702	18.222512
1233	1575.722577	40.909059	-0.977049	3.702286	17.013100
1235	1577.781243	40.814203	-0.966135	3.700389	17.716062
1237	1579.842899	40.654640	-0.993310	3.698861	17.220328
1239	1581.904822	40.598518	-1.037804	3.696057	17.022012
1241	1583.968771	40.395993	-1.029526	3.695029	16.987627
1243	1586.030208	40.389801	-1.012420	3.694925	17.159621
1245	1588.089943	40.303166	-1.013496	3.695370	16.422671
1247	1590.150978	40.080240	-1.012107	3.694658	17.498403
1249	1592.210274	39.785283	-1.060140	3.694488	16.482900
1251	1594.271562	39.940200	-1.062812	3.693903	16.285789
1253	1596.330890	39.492289	-1.109501	3.693892	16.460917
1255	1598.391021	39.510799	-1.097839	3.694359	16.186721
1257	1600.450135	39.329000	-1.113049	3.693810	15.679136
1259	1602.509134	39.194689	-1.138425	3.694903	15.376486
1261	1604.567792	39.134650	-1.128984	3.693525	16.137423
1263	1606.626094	38.879708	-1.168312	3.694713	15.996684
1265	1608.685222	38.830604	-1.166726	3.694751	15.423951
1267	1610.741851	38.706248	-1.181076	3.693363	15.648444
1269	1612.798694	38.674976	-1.196879	3.692627	15.408065
1271	1614.855089	38.519542	-1.200193	3.690779	15.579456
1273	1616.909722	38.624798	-1.238752	3.689580	15.595102
1275	1618.965138	38.349227	-1.257082	3.687198	15.653118
1277	1621.020463	38.171929	-1.218560	3.686595	15.622115
1279	1623.077688	38.021102	-1.262951	3.682910	14.713286
1281	1625.133116	37.741945	-1.276720	3.681212	14.442151
1283	1627.190810	37.617477	-1.342690	3.681370	14.925947
1285	1629.248410	37.623786	-1.313800	3.680462	14.299644
1287	1631.306686	37.448379	-1.354758	3.679239	14.619114
1289	1633.365372	37.353008	-1.334176	3.678317	14.607041
