crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	27.390457	1090	0.000000
281474976710655.000000	27.647963	1091	0.000000
281474976710655.000000	24.062561	1092	0.000000
281474976710655.000000	24.743277	1093	0.000000
281474976710655.000000	29.022657	1094	0.000000
281474976710655.000000	28.430550	1095	0.000000
281474976710655.000000	25.201729	1096	0.000000
281474976710655.000000	33.258522	1097	0.000000
281474976710655.000000	30.020807	1098	0.000000
281474976710655.000000	24.066315	1099	0.000000
281474976710655.000000	28.549223	1100	0.000000
281474976710655.000000	24.236065	1101	0.000000
281474976710655.000000	27.540924	1102	0.000000
281474976710655.000000	24.529556	1103	0.000000
281474976710655.000000	27.376783	1104	0.000000
281474976710655.000000	28.980677	1105	0.000000
281474976710655.000000	27.839310	1106	0.000000
281474976710655.000000	28.032690	1107	0.000000
281474976710655.000000	25.427151	1108	0.000000
281474976710655.000000	24.332315	1109	0.000000
281474976710655.000000	24.073889	1110	0.000000
281474976710655.000000	29.479956	1111	0.000000
281474976710655.000000	22.551022	1112	0.000000
281474976710655.000000	27.753330	1113	0.000000
281474976710655.000000	24.614910	1114	0.000000
281474976710655.000000	27.460108	1115	0.000000
281474976710655.000000	22.339691	1116	0.000000
281474976710655.000000	25.556799	1117	0.000000
281474976710655.000000	27.203371	1118	0.000000
281474976710655.000000	25.119528	1119	0.000000
281474976710655.000000	17.905890	1120	0.000000
281474976710655.000000	26.262484	1121	0.000000
281474976710655.000000	22.474241	1122	0.000000
281474976710655.000000	28.856873	1123	0.000000
281474976710655.000000	22.935984	1124	0.000000
281474976710655.000000	27.265865	1125	0.000000
281474976710655.000000	25.715319	1126	0.000000
281474976710655.000000	25.883247	1127	0.000000
281474976710655.000000	26.008722	1128	0.000000
281474976710655.000000	25.842207	1129	0.000000
281474976710655.000000	24.513964	1130	0.000000
281474976710655.000000	22.341349	1131	0.000000
281474976710655.000000	22.786713	1132	0.000000
281474976710655.000000	24.344448	1133	0.000000
281474976710655.000000	24.353544	1134	0.000000
281474976710655.000000	24.714537	1135	0.000000
281474976710655.000000	20.829947	1136	0.000000
281474976710655.000000	27.781298	1137	0.000000
281474976710655.000000	24.144245	1138	0.000000
281474976710655.000000	20.668093	1139	0.000000
281474976710655.000000	24.990671	1140	0.000000
281474976710655.000000	25.160759	1141	0.000000
281474976710655.000000	23.978020	1142	0.000000
281474976710655.000000	25.393494	1143	0.000000
281474976710655.000000	21.969389	1144	0.000000
281474976710655.000000	25.177622	1145	0.000000
281474976710655.000000	22.696032	1146	0.000000
281474976710655.000000	21.761066	1147	0.000000
281474976710655.000000	22.436356	1148	0.000000
281474976710655.000000	21.070919	1149	0.000000
281474976710655.000000	23.106670	1150	0.000000
281474976710655.000000	22.743294	1151	0.000000
281474976710655.000000	23.642302	1152	0.000000
281474976710655.000000	21.740168	1153	0.000000
281474976710655.000000	24.492836	1154	0.000000
281474976710655.000000	24.766035	1155	0.000000
281474976710655.000000	21.198984	1156	0.000000
281474976710655.000000	21.432343	1157	0.000000
281474976710655.000000	21.811718	1158	0.000000
281474976710655.000000	24.211115	1159	0.000000
281474976710655.000000	23.429214	1160	0.000000
281474976710655.000000	22.021225	1161	0.000000
281474976710655.000000	23.290655	1162	0.000000
281474976710655.000000	21.683638	1163	0.000000
281474976710655.000000	22.784981	1164	0.000000
281474976710655.000000	19.795691	1165	0.000000
281474976710655.000000	22.475573	1166	0.000000
281474976710655.000000	22.862494	1167	0.000000
281474976710655.000000	19.516251	1168	0.000000
281474976710655.000000	21.308033	1169	0.000000
281474976710655.000000	21.657814	1170	0.000000
281474976710655.000000	21.433760	1171	0.000000
281474976710655.000000	22.528728	1172	0.000000
281474976710655.000000	19.835979	1173	0.000000
281474976710655.000000	20.595852	1174	0.000000
281474976710655.000000	20.635216	1175	0.000000
281474976710655.000000	21.763760	1176	0.000000
281474976710655.000000	20.886883	1177	0.000000
281474976710655.000000	17.268944	1178	0.000000
281474976710655.000000	20.882576	1179	0.000000
281474976710655.000000	20.729424	1180	0.000000
281474976710655.000000	21.415356	1181	0.000000
281474976710655.000000	19.812496	1182	0.000000
281474976710655.000000	19.069231	1183	0.000000
281474976710655.000000	21.510326	1184	0.000000
281474976710655.000000	20.876585	1185	0.000000
281474976710655.000000	21.641485	1186	0.000000
281474976710655.000000	20.609369	1187	0.000000
281474976710655.000000	21.396870	1188	0.000000
281474976710655.000000	19.907387	1189	0.000000
281474976710655.000000	21.629568	1190	0.000000
281474976710655.000000	20.504713	1191	0.000000
281474976710655.000000	20.938721	1192	0.000000
281474976710655.000000	20.429537	1193	0.000000
281474976710655.000000	20.486546	1194	0.000000
281474976710655.000000	20.651459	1195	0.000000
281474976710655.000000	19.105000	1196	0.000000
281474976710655.000000	20.861403	1197	0.000000
281474976710655.000000	19.232985	1198	0.000000
281474976710655.000000	19.349377	1199	0.000000
281474976710655.000000	18.742220	1200	0.000000
281474976710655.000000	19.254988	1201	0.000000
281474976710655.000000	20.055208	1202	0.000000
281474976710655.000000	19.150066	1203	0.000000
281474976710655.000000	19.011187	1204	0.000000
281474976710655.000000	19.439079	1205	0.000000
281474976710655.000000	18.769848	1206	0.000000
281474976710655.000000	18.532682	1207	0.000000
281474976710655.000000	19.614502	1208	0.000000
281474976710655.000000	18.451653	1209	0.000000
281474976710655.000000	19.469093	1210	0.000000
281474976710655.000000	18.331623	1211	0.000000
281474976710655.000000	18.966265	1212	0.000000
281474976710655.000000	17.744392	1213	0.000000
281474976710655.000000	18.046196	1214	0.000000
281474976710655.000000	18.699591	1215	0.000000
281474976710655.000000	18.792484	1216	0.000000
281474976710655.000000	18.337204	1217	0.000000
281474976710655.000000	18.775503	1218	0.000000
281474976710655.000000	17.749155	1219	0.000000
281474976710655.000000	18.240118	1220	0.000000
281474976710655.000000	17.623787	1221	0.000000
281474976710655.000000	17.900427	1222	0.000000
281474976710655.000000	17.747419	1223	0.000000
281474976710655.000000	18.203867	1224	0.000000
281474976710655.000000	18.031725	1225	0.000000
281474976710655.000000	17.867275	1226	0.000000
281474976710655.000000	17.552311	1227	0.000000
281474976710655.000000	17.985825	1228	0.000000
281474976710655.000000	18.354834	1229	0.000000
281474976710655.000000	17.313484	1230	0.000000
281474976710655.000000	17.360975	1231	0.000000
281474976710655.000000	17.487455	1232	0.000000
281474976710655.000000	18.334196	1233	0.000000
281474976710655.000000	17.219982	1234	0.000000
281474976710655.000000	16.864691	1235	0.000000
281474976710655.000000	17.322611	1236	0.000000
281474976710655.000000	17.312838	1237	0.000000
281474976710655.000000	17.229565	1238	0.000000
281474976710655.000000	17.555561	1239	0.000000
281474976710655.000000	17.066124	1240	0.000000
281474976710655.000000	17.048473	1241	0.000000
281474976710655.000000	16.063290	1242	0.000000
281474976710655.000000	16.172216	1243	0.000000
281474976710655.000000	16.677980	1244	0.000000
281474976710655.000000	17.471567	1245	0.000000
281474976710655.000000	16.121534	1246	0.000000
281474976710655.000000	16.789841	1247	0.000000
281474976710655.000000	16.078646	1248	0.000000
281474976710655.000000	16.518108	1249	0.000000
281474976710655.000000	15.891183	1250	0.000000
281474976710655.000000	16.319447	1251	0.000000
281474976710655.000000	15.803400	1252	0.000000
281474976710655.000000	16.524231	1253	0.000000
281474976710655.000000	16.049206	1254	0.000000
281474976710655.000000	15.589413	1255	0.000000
281474976710655.000000	15.948042	1256	0.000000
281474976710655.000000	15.705668	1257	0.000000
281474976710655.000000	15.192757	1258	0.000000
281474976710655.000000	15.489031	1259	0.000000
281474976710655.000000	15.591350	1260	0.000000
281474976710655.000000	16.256485	1261	0.000000
281474976710655.000000	16.094656	1262	0.000000
281474976710655.000000	15.340892	1263	0.000000
281474976710655.000000	15.365936	1264	0.000000
281474976710655.000000	15.487649	1265	0.000000
281474976710655.000000	15.665045	1266	0.000000
281474976710655.000000	15.202002	1267	0.000000
281474976710655.000000	14.919440	1268	0.000000
281474976710655.000000	15.704645	1269	0.000000
281474976710655.000000	15.338758	1270	0.000000
281474976710655.000000	15.526583	1271	0.000000
281474976710655.000000	16.071779	1272	0.000000
281474976710655.000000	16.072170	1273	0.000000
281474976710655.000000	14.957023	1274	0.000000
281474976710655.000000	16.020878	1275	0.000000
281474976710655.000000	14.447791	1276	0.000000
281474976710655.000000	14.519354	1277	0.000000
281474976710655.000000	14.848321	1278	0.000000
281474976710655.000000	14.456449	1279	0.000000
281474976710655.000000	14.687640	1280	0.000000
281474976710655.000000	14.956367	1281	0.000000
281474976710655.000000	14.031281	1282	0.000000
281474976710655.000000	14.741627	1283	0.000000
281474976710655.000000	14.231048	1284	0.000000
281474976710655.000000	15.035485	1285	0.000000
281474976710655.000000	14.006926	1286	0.000000
281474976710655.000000	14.851209	1287	0.000000
281474976710655.000000	14.231968	1288	0.000000
281474976710655.000000	14.758709	1289	0.000000
281474976710655.000000	14.863893	1290	0.000000
281474976710655.000000	15.087528	1291	0.000000
