crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	38.949661	5383	0.000000
281474976710655.000000	60.788460	5384	0.000000
281474976710655.000000	48.997498	5385	0.000000
281474976710655.000000	51.204525	5386	0.000000
281474976710655.000000	45.808689	5387	0.000000
281474976710655.000000	41.567806	5388	0.000000
281474976710655.000000	58.269127	5389	0.000000
281474976710655.000000	37.749214	5390	0.000000
281474976710655.000000	37.939289	5391	0.000000
281474976710655.000000	37.948097	5392	0.000000
281474976710655.000000	67.984642	5393	0.000000
281474976710655.000000	38.122124	5394	0.000000
281474976710655.000000	55.236069	5395	0.000000
281474976710655.000000	51.582111	5396	0.000000
281474976710655.000000	37.561062	5397	0.000000
281474976710655.000000	48.799755	5398	0.000000
281474976710655.000000	49.897453	5399	0.000000
281474976710655.000000	47.259445	5400	0.000000
281474976710655.000000	52.618824	5401	0.000000
281474976710655.000000	52.316616	5402	0.000000
281474976710655.000000	46.748238	5403	0.000000
281474976710655.000000	46.659336	5404	0.000000
281474976710655.000000	36.854958	5405	0.000000
281474976710655.000000	36.512344	5406	0.000000
281474976710655.000000	37.478657	5407	0.000000
281474976710655.000000	36.058105	5408	0.000000
281474976710655.000000	63.484463	5409	0.000000
281474976710655.000000	62.736050	5410	0.000000
281474976710655.000000	43.475197	5411	0.000000
281474976710655.000000	55.060532	5412	0.000000
281474976710655.000000	32.959045	5413	0.000000
281474976710655.000000	41.983082	5414	0.000000
281474976710655.000000	39.421314	5415	0.000000
281474976710655.000000	42.431572	5416	0.000000
281474976710655.000000	39.060772	5417	0.000000
281474976710655.000000	35.614803	5418	0.000000
281474976710655.000000	54.129272	5419	0.000000
281474976710655.000000	43.150330	5420	0.000000
281474976710655.000000	34.846107	5421	0.000000
281474976710655.000000	47.308250	5422	0.000000
281474976710655.000000	33.967041	5423	0.000000
281474976710655.000000	33.579388	5424	0.000000
281474976710655.000000	51.194275	5425	0.000000
281474976710655.000000	38.831516	5426	0.000000
281474976710655.000000	34.483471	5427	0.000000
281474976710655.000000	33.332779	5428	0.000000
281474976710655.000000	37.799614	5429	0.000000
281474976710655.000000	40.110336	5430	0.000000
281474976710655.000000	41.527706	5431	0.000000
281474976710655.000000	33.972813	5432	0.000000
281474976710655.000000	37.365299	5433	0.000000
281474976710655.000000	44.394409	5434	0.000000
281474976710655.000000	30.764166	5435	0.000000
281474976710655.000000	45.488087	5436	0.000000
281474976710655.000000	32.143353	5437	0.000000
281474976710655.000000	43.401920	5438	0.000000
281474976710655.000000	33.489361	5439	0.000000
281474976710655.000000	40.248825	5440	0.000000
281474976710655.000000	38.959751	5441	0.000000
281474976710655.000000	38.249992	5442	0.000000
281474976710655.000000	49.233627	5443	0.000000
281474976710655.000000	31.918833	5444	0.000000
281474976710655.000000	35.980583	5445	0.000000
281474976710655.000000	31.469831	5446	0.000000
281474976710655.000000	36.102303	5447	0.000000
281474976710655.000000	31.099617	5448	0.000000
281474976710655.000000	38.172993	5449	0.000000
281474976710655.000000	31.424395	5450	0.000000
281474976710655.000000	31.001314	5451	0.000000
281474976710655.000000	49.515053	5452	0.000000
281474976710655.000000	38.765553	5453	0.000000
281474976710655.000000	27.602160	5454	0.000000
281474976710655.000000	38.693069	5455	0.000000
281474976710655.000000	29.964958	5456	0.000000
281474976710655.000000	35.086239	5457	0.000000
281474976710655.000000	31.269434	5458	0.000000
281474976710655.000000	32.748211	5459	0.000000
281474976710655.000000	41.745003	5460	0.000000
281474976710655.000000	32.827526	5461	0.000000
281474976710655.000000	39.296227	5462	0.000000
281474976710655.000000	28.422213	5463	0.000000
281474976710655.000000	31.054602	5464	0.000000
281474976710655.000000	28.044384	5465	0.000000
281474976710655.000000	34.069118	5466	0.000000
281474976710655.000000	34.017914	5467	0.000000
281474976710655.000000	27.735731	5468	0.000000
281474976710655.000000	36.696743	5469	0.000000
281474976710655.000000	27.348757	5470	0.000000
281474976710655.000000	40.998623	5471	0.000000
281474976710655.000000	27.362154	5472	0.000000
281474976710655.000000	32.589993	5473	0.000000
281474976710655.000000	25.039808	5474	0.000000
281474976710655.000000	33.427750	5475	0.000000
281474976710655.000000	26.746725	5476	0.000000
281474976710655.000000	33.489452	5477	0.000000
281474976710655.000000	26.744848	5478	0.000000
281474976710655.000000	34.418812	5479	0.000000
281474976710655.000000	33.782558	5480	0.000000
281474976710655.000000	26.589455	5481	0.000000
281474976710655.000000	29.796753	5482	0.000000
281474976710655.000000	32.437885	5483	0.000000
281474976710655.000000	32.397686	5484	0.000000
281474976710655.000000	30.279654	5485	0.000000
281474976710655.000000	33.522751	5486	0.000000
281474976710655.000000	27.213226	5487	0.000000
281474976710655.000000	30.456354	5488	0.000000
281474976710655.000000	29.412807	5489	0.000000
281474976710655.000000	31.095562	5490	0.000000
281474976710655.000000	23.189445	5491	0.000000
281474976710655.000000	24.511440	5492	0.000000
281474976710655.000000	32.817085	5493	0.000000
281474976710655.000000	34.560440	5494	0.000000
281474976710655.000000	25.502520	5495	0.000000
281474976710655.000000	23.502605	5496	0.000000
281474976710655.000000	25.208103	5497	0.000000
281474976710655.000000	23.827932	5498	0.000000
281474976710655.000000	26.740650	5499	0.000000
281474976710655.000000	28.053833	5500	0.000000
281474976710655.000000	26.827682	5501	0.000000
281474976710655.000000	31.579794	5502	0.000000
281474976710655.000000	23.544855	5503	0.000000
281474976710655.000000	24.408033	5504	0.000000
281474976710655.000000	24.504450	5505	0.000000
281474976710655.000000	28.563457	5506	0.000000
281474976710655.000000	23.231537	5507	0.000000
281474976710655.000000	25.166479	5508	0.000000
281474976710655.000000	27.573900	5509	0.000000
281474976710655.000000	26.904737	5510	0.000000
281474976710655.000000	25.164055	5511	0.000000
281474976710655.000000	22.359604	5512	0.000000
281474976710655.000000	25.919827	5513	0.000000
281474976710655.000000	22.214890	5514	0.000000
281474976710655.000000	25.128862	5515	0.000000
281474976710655.000000	28.166460	5516	0.000000
281474976710655.000000	25.389675	5517	0.000000
281474976710655.000000	24.667074	5518	0.000000
281474976710655.000000	21.875351	5519	0.000000
281474976710655.000000	25.404448	5520	0.000000
281474976710655.000000	24.664665	5521	0.000000
281474976710655.000000	24.698881	5522	0.000000
281474976710655.000000	21.356701	5523	0.000000
281474976710655.000000	24.562168	5524	0.000000
281474976710655.000000	24.516014	5525	0.000000
281474976710655.000000	23.044748	5526	0.000000
281474976710655.000000	23.624769	5527	0.000000
281474976710655.000000	22.450319	5528	0.000000
281474976710655.000000	23.943920	5529	0.000000
281474976710655.000000	30.178585	5530	0.000000
281474976710655.000000	27.573555	5531	0.000000
281474976710655.000000	21.330793	5532	0.000000
281474976710655.000000	24.376888	5533	0.000000
281474976710655.000000	25.002605	5534	0.000000
281474976710655.000000	23.785633	5535	0.000000
281474976710655.000000	19.696995	5536	0.000000
281474976710655.000000	23.676300	5537	0.000000
281474976710655.000000	22.336073	5538	0.000000
281474976710655.000000	23.145866	5539	0.000000
281474976710655.000000	21.768370	5540	0.000000
281474976710655.000000	21.863197	5541	0.000000
281474976710655.000000	22.453959	5542	0.000000
281474976710655.000000	23.152191	5543	0.000000
281474976710655.000000	20.041540	5544	0.000000
281474976710655.000000	20.233341	5545	0.000000
281474976710655.000000	20.512373	5546	0.000000
281474976710655.000000	20.000845	5547	0.000000
281474976710655.000000	21.361320	5548	0.000000
281474976710655.000000	20.323223	5549	0.000000
281474976710655.000000	21.257467	5550	0.000000
281474976710655.000000	17.999712	5551	0.000000
281474976710655.000000	20.423628	5552	0.000000
281474976710655.000000	18.722008	5553	0.000000
281474976710655.000000	18.863605	5554	0.000000
281474976710655.000000	19.132683	5555	0.000000
281474976710655.000000	18.767992	5556	0.000000
281474976710655.000000	18.666845	5557	0.000000
281474976710655.000000	18.148537	5558	0.000000
281474976710655.000000	19.913727	5559	0.000000
281474976710655.000000	17.806137	5560	0.000000
281474976710655.000000	19.369562	5561	0.000000
281474976710655.000000	18.150120	5562	0.000000
281474976710655.000000	19.076759	5563	0.000000
281474976710655.000000	17.577427	5564	0.000000
281474976710655.000000	19.180696	5565	0.000000
281474976710655.000000	18.202995	5566	0.000000
281474976710655.000000	18.779192	5567	0.000000
281474976710655.000000	18.139620	5568	0.000000
281474976710655.000000	18.396025	5569	0.000000
281474976710655.000000	18.256355	5570	0.000000
281474976710655.000000	18.131628	5571	0.000000
281474976710655.000000	17.527765	5572	0.000000
281474976710655.000000	17.912516	5573	0.000000
281474976710655.000000	17.459820	5574	0.000000
281474976710655.000000	17.069647	5575	0.000000
281474976710655.000000	17.541618	5576	0.000000
281474976710655.000000	17.190149	5577	0.000000
281474976710655.000000	17.142530	5578	0.000000
281474976710655.000000	17.718319	5579	0.000000
281474976710655.000000	16.861267	5580	0.000000
281474976710655.000000	17.328377	5581	0.000000
