num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
5475	81142.326137	47.536082	0.478542	0.427872	31.147600
5477	81144.396226	47.312728	0.424860	0.428486	31.173214
5479	81146.463093	47.223717	0.418171	0.429865	31.115339
5481	81148.528550	47.385644	0.396888	0.429441	30.345985
5483	81150.591138	46.845078	0.456219	0.430214	30.415182
5485	81152.650735	46.859889	0.372534	0.429608	29.554018
5487	81154.714184	46.431641	0.473150	0.426809	28.960759
5489	81156.775768	46.207625	0.503929	0.425577	27.433114
5491	81158.838056	45.771967	0.496581	0.424141	28.361456
5493	81160.900516	45.494712	0.510553	0.421584	27.146940
5495	81162.963397	45.381688	0.562980	0.422697	27.728849
5497	81165.026609	44.893506	0.534774	0.417937	27.613916
5499	81167.090154	44.658009	0.524683	0.416062	27.917855
5501	81169.152734	44.403869	0.528692	0.413637	25.727741
5503	81171.215147	44.333457	0.539981	0.412686	26.871468
5505	81173.274686	44.199863	0.527430	0.411732	25.532266
5507	81175.332751	44.038375	0.639305	0.414554	24.641427
5509	81177.387054	43.799522	0.587530	0.418572	26.411466
5511	81179.437585	43.657738	0.575616	0.425471	26.067080
5513	81181.489322	43.248051	0.588817	0.434401	24.622371
5515	81183.541616	42.907956	0.618267	0.439602	25.460365
5517	81185.599117	42.623757	0.624220	0.442842	24.221530
5519	81187.660294	42.182803	0.613898	0.442907	23.532420
5521	81189.727455	41.692695	0.620425	0.439465	24.796247
5523	81191.798991	41.399439	0.580007	0.433538	24.014826
5525	81193.871307	40.989166	0.585464	0.428116	23.365804
5527	81195.944188	41.141643	0.613249	0.422754	24.035952
5529	81198.013287	40.747228	0.632412	0.420707	23.260822
5531	81200.080251	41.053951	0.641704	0.421664	23.490389
5533	81202.149073	40.667516	0.630052	0.421222	29.388858
5535	81204.209283	40.533738	0.646197	0.422910	22.793125
5537	81206.270994	40.307432	0.644820	0.425123	23.019275
5539	81208.332319	40.348562	0.658048	0.428372	21.605651
5541	81210.391185	39.909831	0.649174	0.427792	21.081336
5543	81212.446462	39.848222	0.661592	0.427497	21.527664
5545	81214.499476	39.630075	0.589133	0.425846	20.809577
5549	81218.605133	39.070525	0.608140	0.418248	20.802203
5551	81220.661865	38.785269	0.639099	0.412903	21.657132
5553	81222.718581	38.183490	0.609409	0.411116	18.791899
5555	81224.782141	37.854457	0.547002	0.410409	18.888434
5557	81226.850531	37.538848	0.691464	0.413453	20.037769
5559	81228.921565	37.251449	0.688904	0.420367	19.831168
5561	81230.994864	36.994227	0.676018	0.425999	20.072413
5563	81233.068341	36.888629	0.652820	0.428378	19.013459
5565	81235.138578	36.821675	0.643956	0.430163	18.506786
5567	81237.208299	36.706610	0.655627	0.429740	18.783834
5569	81239.275920	36.663833	0.616547	0.429114	17.847284
5571	81241.341044	36.520495	0.667163	0.425556	18.344159
5573	81243.406079	36.210411	0.681376	0.425080	18.205514
5575	81245.467817	36.093366	0.599583	0.424409	17.888284
5577	81247.531429	35.989885	0.610593	0.421331	18.054756
5579	81249.593392	35.794227	0.617539	0.421779	17.230129
5581	81251.655335	35.557498	0.633156	0.417606	17.269892
5583	81253.716337	35.350167	0.676915	0.417121	17.228763
5585	81255.777432	35.287796	0.729803	0.416537	16.764033
5587	81257.834724	35.029575	0.781888	0.418688	16.463172
5589	81259.890468	34.823434	0.754281	0.418759	16.440455
5591	81261.948206	34.538794	0.756669	0.421090	16.622643
5593	81264.000661	34.517175	0.737995	0.428369	15.817330
5595	81266.052430	34.191728	0.755794	0.433774	15.824461
5597	81268.103938	33.944430	0.794939	0.435031	15.713300
5599	81270.156820	33.386165	0.814693	0.438004	15.423430
5601	81272.214457	33.269404	0.821060	0.441289	15.719001
5603	81274.277312	32.995127	0.751987	0.441982	15.091043
5605	81276.343456	32.882350	0.793743	0.437879	15.165899
5607	81278.413539	32.393615	0.785238	0.434376	14.555646
5609	81280.485177	32.357875	0.761016	0.429228	14.811258
5611	81282.556649	32.174994	0.774634	0.425387	15.038406
5613	81284.624720	32.395896	0.745799	0.421644	13.992211
5615	81286.697099	31.969010	0.741952	0.420740	14.967364
5617	81288.763460	31.857662	0.764622	0.421263	13.839446
5619	81290.825539	31.873213	0.773944	0.423587	13.934265
5621	81292.883188	31.572848	0.784365	0.425214	13.827523
5623	81294.942231	31.611668	0.791947	0.425047	13.891032
5627	81299.045179	31.143017	0.780446	0.422356	12.501728
5629	81301.097042	31.038041	0.768435	0.418329	13.133791
5631	81303.150672	30.859779	0.735108	0.412535	12.310523
5633	81305.206011	30.499310	0.735260	0.406967	11.929626
5635	81307.264325	30.188631	0.741623	0.405041	11.596008
5637	81309.327657	29.620828	0.721444	0.404994	12.045716
5639	81311.395388	29.500142	0.748211	0.407314	11.437482
5641	81313.466010	29.302139	0.757476	0.416217	13.024097
5643	81315.538778	29.176243	0.771560	0.425530	11.927575
5645	81317.612266	28.955788	0.799750	0.425694	11.912112
5647	81319.684031	28.943008	0.815472	0.429511	11.534422
5649	81321.756066	28.803475	0.784609	0.430982	11.896397
5651	81323.823359	28.770758	0.776378	0.431447	11.474290
5653	81325.891976	28.643286	0.784096	0.427796	11.695232
5655	81327.954990	28.393796	0.772416	0.428434	11.141490
5657	81330.020440	28.382160	0.792014	0.426431	11.606392
5659	81332.081632	28.283779	0.779080	0.424241	10.285964
5661	81334.143048	27.982190	0.815844	0.420474	10.615291
5663	81336.204075	27.899356	0.803563	0.420914	10.889322
5665	81338.261729	27.820277	0.802040	0.422260	10.509139
5667	81340.318387	27.754635	0.834583	0.422980	10.275282
5669	81342.373063	27.567186	0.835517	0.425033	10.134182
5671	81344.428161	27.355169	0.856811	0.427778	10.022543
5673	81346.478484	27.286547	0.857710	0.431964	9.381743
5675	81348.529773	26.964307	0.886727	0.434015	9.301683
5677	81350.581945	26.724341	0.938224	0.431662	9.444506
5679	81352.632566	26.454685	0.906219	0.434212	9.139074
5681	81354.689226	26.115094	0.913006	0.437466	9.161675
5683	81356.750437	25.980624	0.902401	0.437351	9.270101
5685	81358.815346	25.638091	0.882568	0.437744	9.226263
5687	81360.881283	25.747376	0.843248	0.437541	9.318093
5689	81362.954557	25.534360	0.877883	0.433572	8.596315
5691	81365.028086	25.392345	0.859824	0.427363	9.241315
5693	81367.101371	25.231421	0.885161	0.432028	9.015368
5695	81369.170570	25.066157	0.849423	0.425921	9.103861
5697	81371.238163	25.045406	0.873670	0.422627	9.316649
5699	81373.303473	25.145738	0.847761	0.422418	8.431303
5701	81375.364054	24.954664	0.860669	0.423531	8.443103
5703	81377.424596	24.867278	0.876969	0.426304	8.142260
5705	81379.480782	24.630958	0.869056	0.424484	8.084773
5709	81383.584968	24.609989	0.845823	0.417006	7.910000
