crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	13.270198	4445	0.000000
281474976710655.000000	13.670944	4446	0.000000
281474976710655.000000	13.330775	4447	0.000000
281474976710655.000000	13.017895	4448	0.000000
281474976710655.000000	13.344828	4449	0.000000
281474976710655.000000	13.805568	4450	0.000000
281474976710655.000000	13.156042	4451	0.000000
281474976710655.000000	12.778291	4452	0.000000
281474976710655.000000	12.156265	4453	0.000000
281474976710655.000000	12.689510	4454	0.000000
281474976710655.000000	12.342857	4455	0.000000
281474976710655.000000	13.242404	4456	0.000000
281474976710655.000000	11.743131	4457	0.000000
281474976710655.000000	12.474298	4458	0.000000
281474976710655.000000	12.323451	4459	0.000000
281474976710655.000000	13.285880	4460	0.000000
281474976710655.000000	11.724512	4461	0.000000
281474976710655.000000	11.591067	4462	0.000000
281474976710655.000000	11.490231	4463	0.000000
281474976710655.000000	11.478995	4464	0.000000
281474976710655.000000	12.177540	4465	0.000000
281474976710655.000000	11.307762	4466	0.000000
281474976710655.000000	12.493433	4467	0.000000
281474976710655.000000	12.122171	4468	0.000000
281474976710655.000000	12.056415	4469	0.000000
281474976710655.000000	11.219665	4470	0.000000
281474976710655.000000	11.368317	4471	0.000000
281474976710655.000000	10.585657	4472	0.000000
281474976710655.000000	11.832912	4473	0.000000
281474976710655.000000	11.376387	4474	0.000000
281474976710655.000000	10.894725	4475	0.000000
281474976710655.000000	10.404305	4476	0.000000
281474976710655.000000	10.714465	4477	0.000000
281474976710655.000000	10.758009	4478	0.000000
281474976710655.000000	11.800145	4479	0.000000
281474976710655.000000	11.120504	4480	0.000000
281474976710655.000000	10.450067	4481	0.000000
281474976710655.000000	10.428356	4482	0.000000
281474976710655.000000	10.999402	4483	0.000000
281474976710655.000000	10.904625	4484	0.000000
281474976710655.000000	10.383030	4485	0.000000
281474976710655.000000	10.346401	4486	0.000000
281474976710655.000000	10.494135	4487	0.000000
281474976710655.000000	10.155914	4488	0.000000
281474976710655.000000	10.241905	4489	0.000000
281474976710655.000000	10.284153	4490	0.000000
281474976710655.000000	10.146485	4491	0.000000
281474976710655.000000	9.851343	4492	0.000000
281474976710655.000000	9.386953	4493	0.000000
281474976710655.000000	9.407416	4494	0.000000
281474976710655.000000	9.365932	4495	0.000000
281474976710655.000000	9.497993	4496	0.000000
281474976710655.000000	9.554635	4497	0.000000
281474976710655.000000	9.243379	4498	0.000000
281474976710655.000000	9.422556	4499	0.000000
281474976710655.000000	9.207486	4500	0.000000
281474976710655.000000	9.017139	4501	0.000000
281474976710655.000000	8.940643	4502	0.000000
281474976710655.000000	8.815391	4503	0.000000
281474976710655.000000	8.806574	4504	0.000000
281474976710655.000000	9.042635	4505	0.000000
281474976710655.000000	8.818130	4506	0.000000
281474976710655.000000	8.718570	4507	0.000000
281474976710655.000000	8.473182	4508	0.000000
281474976710655.000000	8.756986	4509	0.000000
281474976710655.000000	8.682868	4510	0.000000
281474976710655.000000	8.282916	4511	0.000000
281474976710655.000000	8.290107	4512	0.000000
281474976710655.000000	8.150342	4513	0.000000
281474976710655.000000	8.058383	4514	0.000000
281474976710655.000000	8.191856	4515	0.000000
281474976710655.000000	8.201790	4516	0.000000
281474976710655.000000	8.244203	4517	0.000000
281474976710655.000000	7.870849	4518	0.000000
281474976710655.000000	7.816778	4519	0.000000
281474976710655.000000	7.986986	4520	0.000000
281474976710655.000000	7.747121	4521	0.000000
281474976710655.000000	7.670392	4522	0.000000
281474976710655.000000	7.591482	4523	0.000000
281474976710655.000000	7.468141	4524	0.000000
281474976710655.000000	7.434616	4525	0.000000
281474976710655.000000	7.569928	4526	0.000000
281474976710655.000000	7.365852	4527	0.000000
281474976710655.000000	7.321934	4528	0.000000
281474976710655.000000	7.219586	4529	0.000000
281474976710655.000000	7.212487	4530	0.000000
281474976710655.000000	7.317058	4531	0.000000
281474976710655.000000	7.126288	4532	0.000000
