num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
4351	79831.519191	42.532791	0.551103	0.544187	26.764448
4353	79833.583927	42.288406	0.557940	0.544868	25.905800
4355	79835.646445	41.949202	0.553810	0.544168	25.990280
4357	79837.706218	41.723678	0.564222	0.542813	26.588816
4359	79839.769692	41.696047	0.583910	0.542060	25.767454
4361	79841.831163	41.232565	0.572706	0.541596	25.146533
4363	79843.893204	40.811993	0.583778	0.539773	24.893468
4365	79845.955068	40.430515	0.594376	0.539982	24.439613
4367	79848.018179	40.278362	0.605292	0.540413	24.852999
4369	79850.083492	39.972157	0.604943	0.539488	24.165361
4371	79852.147339	39.626070	0.599370	0.539942	21.672515
4373	79854.211775	39.450576	0.612565	0.539580	23.882143
4375	79856.276217	38.880607	0.608079	0.540053	23.294733
4377	79858.340103	38.781420	0.618223	0.540598	21.835044
4379	79860.405293	38.594424	0.623986	0.540591	22.578062
4381	79862.468486	38.178927	0.626710	0.540510	22.484873
4383	79864.531547	37.865665	0.634616	0.540653	21.690593
4385	79866.595609	37.620273	0.643761	0.540775	21.221973
4387	79868.658686	37.464196	0.630278	0.541176	21.603709
4389	79870.722525	37.370547	0.628468	0.540168	20.589543
4391	79872.786313	36.802471	0.633164	0.538615	20.457694
4393	79874.848295	36.731355	0.634010	0.537820	20.370945
4395	79876.910760	36.315632	0.644517	0.537248	19.897271
4397	79878.973562	36.196747	0.651456	0.537013	19.928577
4399	79881.035834	36.166653	0.648927	0.537074	19.040650
4401	79883.098558	36.007344	0.669153	0.539144	19.179135
4403	79885.160974	35.523641	0.690420	0.539806	19.001162
4405	79887.221920	35.152072	0.684800	0.543595	18.990491
4407	79889.283922	34.944743	0.698224	0.543456	18.449322
4409	79891.348078	34.741020	0.686018	0.545156	18.599956
4411	79893.411780	34.369792	0.695824	0.542157	17.928935
4413	79895.476226	34.227961	0.706968	0.539218	17.990974
4415	79897.542063	34.017281	0.704772	0.538288	17.470727
4417	79899.605939	33.816518	0.706621	0.538192	16.943928
4419	79901.671527	33.543798	0.712833	0.538206	17.422317
4421	79903.734766	33.551005	0.721790	0.538908	16.854308
4423	79905.798663	33.082086	0.731973	0.539624	16.207730
4425	79907.861836	32.900310	0.728912	0.540122	16.493060
4427	79909.925130	32.704198	0.721198	0.538014	16.138103
4431	79914.050671	32.229524	0.728457	0.539375	15.627389
4433	79916.113662	31.875201	0.737259	0.540510	15.516903
4435	79918.176894	31.701586	0.735823	0.537664	14.976184
4437	79920.240711	31.620828	0.740607	0.537324	15.177322
4439	79922.302832	31.362338	0.737640	0.537811	14.291129
4441	79924.365503	30.994694	0.744513	0.536487	14.935277
4443	79926.426136	30.834770	0.742307	0.535525	14.505172
4445	79928.487137	30.625500	0.744675	0.537374	14.202158
4447	79930.548511	30.436552	0.746861	0.536375	14.028030
4449	79932.612496	29.979308	0.759166	0.535850	13.985066
4451	79934.673531	29.809113	0.749226	0.536199	13.550434
4453	79936.737523	29.559870	0.732171	0.535841	13.530724
4455	79938.803669	29.301233	0.753785	0.536170	12.621457
4457	79940.867203	29.001345	0.763995	0.536359	12.991258
4459	79942.931728	28.803246	0.761661	0.535444	12.114654
4461	79944.996844	28.730196	0.768617	0.533653	12.841235
4463	79947.060759	28.460844	0.757326	0.537171	12.142034
4465	79949.121309	28.282365	0.753411	0.533905	11.953698
4467	79951.185010	28.056115	0.754444	0.533718	12.126333
4469	79953.249275	27.917145	0.753127	0.533909	12.110712
4471	79955.314468	27.712496	0.764301	0.534818	12.170440
4475	79959.439181	27.320812	0.758965	0.532805	12.537637
4477	79961.501008	27.012324	0.766931	0.532892	11.035689
4479	79963.562571	27.033380	0.756663	0.531160	10.841395
4481	79965.625805	26.601019	0.786463	0.534776	12.029367
4483	79967.686840	26.551983	0.766203	0.535281	10.652082
4485	79969.749045	26.388265	0.765871	0.537715	10.906434
4487	79971.811464	26.172428	0.766644	0.540718	10.729415
4489	79973.871032	25.867937	0.762833	0.541119	10.568799
4491	79975.937265	25.921000	0.764896	0.540261	10.110267
4493	79977.999207	25.517008	0.772186	0.536522	10.240878
4495	79980.065048	25.361230	0.767445	0.537022	9.561182
4497	79982.129110	25.140109	0.762989	0.534496	9.390876
4499	79984.193747	24.940601	0.758665	0.533899	9.848433
4501	79986.257090	24.858686	0.754989	0.531292	9.534082
4503	79988.320547	24.690106	0.766763	0.530074	9.373603
4505	79990.384831	24.476717	0.765356	0.531980	9.303691
4507	79992.447184	24.249074	0.750174	0.532524	8.592408
4511	79996.575009	23.993766	0.745788	0.535786	8.707727
4513	79998.638309	23.857726	0.760090	0.533874	8.296206
4515	80000.700497	23.697080	0.755946	0.532002	8.487334
4517	80002.764858	23.515353	0.757007	0.532030	8.348348
4519	80004.824147	23.323311	0.746292	0.534299	8.139922
4521	80006.888065	23.075492	0.761777	0.533758	7.840408
4523	80008.948599	23.004684	0.755999	0.531943	7.833414
4525	80011.011554	22.787433	0.757362	0.534292	7.758866
4527	80013.073124	22.513320	0.770218	0.531227	7.505489
4529	80015.136351	22.363385	0.761766	0.532596	6.929951
