crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	67.127380	1604	0.000000
281474976710655.000000	46.507389	1605	0.000000
281474976710655.000000	63.326439	1606	0.000000
281474976710655.000000	65.345993	1607	0.000000
281474976710655.000000	43.605587	1608	0.000000
281474976710655.000000	116.530724	1609	0.000000
281474976710655.000000	62.933388	1610	0.000000
281474976710655.000000	57.523125	1611	0.000000
281474976710655.000000	70.128479	1612	0.000000
281474976710655.000000	61.991051	1613	0.000000
281474976710655.000000	93.517227	1614	0.000000
281474976710655.000000	57.524334	1615	0.000000
281474976710655.000000	56.998184	1616	0.000000
281474976710655.000000	89.350410	1617	0.000000
281474976710655.000000	41.823292	1618	0.000000
281474976710655.000000	56.018925	1619	0.000000
281474976710655.000000	41.979111	1620	0.000000
281474976710655.000000	62.518417	1621	0.000000
281474976710655.000000	51.474464	1622	0.000000
281474976710655.000000	51.238289	1623	0.000000
281474976710655.000000	53.174751	1624	0.000000
281474976710655.000000	50.779026	1625	0.000000
281474976710655.000000	41.842407	1626	0.000000
281474976710655.000000	40.187889	1627	0.000000
281474976710655.000000	39.522789	1628	0.000000
281474976710655.000000	46.936333	1629	0.000000
281474976710655.000000	50.392685	1630	0.000000
281474976710655.000000	77.295151	1631	0.000000
281474976710655.000000	35.445492	1632	0.000000
281474976710655.000000	47.271557	1633	0.000000
281474976710655.000000	59.650280	1634	0.000000
281474976710655.000000	43.790455	1635	0.000000
281474976710655.000000	39.252598	1636	0.000000
281474976710655.000000	32.540649	1637	0.000000
281474976710655.000000	38.161236	1638	0.000000
281474976710655.000000	48.832817	1639	0.000000
281474976710655.000000	43.698975	1640	0.000000
281474976710655.000000	34.447948	1641	0.000000
281474976710655.000000	38.542198	1642	0.000000
281474976710655.000000	46.125080	1643	0.000000
281474976710655.000000	52.518280	1644	0.000000
281474976710655.000000	32.776680	1645	0.000000
281474976710655.000000	40.470928	1646	0.000000
281474976710655.000000	32.140392	1647	0.000000
281474976710655.000000	33.171024	1648	0.000000
281474976710655.000000	32.421444	1649	0.000000
281474976710655.000000	32.825470	1650	0.000000
281474976710655.000000	40.449085	1651	0.000000
281474976710655.000000	33.511826	1652	0.000000
281474976710655.000000	34.973782	1653	0.000000
281474976710655.000000	49.579323	1654	0.000000
281474976710655.000000	31.866623	1655	0.000000
281474976710655.000000	32.332687	1656	0.000000
281474976710655.000000	29.770504	1657	0.000000
281474976710655.000000	33.662098	1658	0.000000
281474976710655.000000	27.416084	1659	0.000000
281474976710655.000000	27.263195	1660	0.000000
281474976710655.000000	34.359016	1661	0.000000
281474976710655.000000	34.219765	1662	0.000000
281474976710655.000000	33.825020	1663	0.000000
281474976710655.000000	27.355886	1664	0.000000
281474976710655.000000	34.077553	1665	0.000000
281474976710655.000000	25.304266	1666	0.000000
281474976710655.000000	26.222471	1667	0.000000
