crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	41.414646	6055	0.000000
281474976710655.000000	61.762066	6056	0.000000
281474976710655.000000	49.194618	6057	0.000000
281474976710655.000000	62.532982	6058	0.000000
281474976710655.000000	40.554127	6059	0.000000
281474976710655.000000	58.077621	6060	0.000000
281474976710655.000000	59.916771	6061	0.000000
281474976710655.000000	58.227474	6062	0.000000
281474976710655.000000	66.227966	6063	0.000000
281474976710655.000000	57.770386	6064	0.000000
281474976710655.000000	64.953079	6065	0.000000
281474976710655.000000	80.041542	6066	0.000000
281474976710655.000000	54.995361	6067	0.000000
281474976710655.000000	58.263622	6068	0.000000
281474976710655.000000	41.682331	6069	0.000000
281474976710655.000000	55.606556	6070	0.000000
281474976710655.000000	41.932041	6071	0.000000
281474976710655.000000	108.096672	6072	0.000000
281474976710655.000000	58.210728	6073	0.000000
281474976710655.000000	55.652435	6074	0.000000
281474976710655.000000	57.999077	6075	0.000000
281474976710655.000000	57.910645	6076	0.000000
281474976710655.000000	41.670692	6077	0.000000
281474976710655.000000	39.202888	6078	0.000000
281474976710655.000000	54.008629	6079	0.000000
281474976710655.000000	55.564224	6080	0.000000
281474976710655.000000	43.717606	6081	0.000000
281474976710655.000000	47.217590	6082	0.000000
281474976710655.000000	51.367668	6083	0.000000
281474976710655.000000	52.209637	6084	0.000000
281474976710655.000000	45.400181	6085	0.000000
281474976710655.000000	54.649899	6086	0.000000
281474976710655.000000	52.741795	6087	0.000000
281474976710655.000000	38.644894	6088	0.000000
281474976710655.000000	50.956100	6089	0.000000
281474976710655.000000	71.842720	6090	0.000000
281474976710655.000000	40.593220	6091	0.000000
281474976710655.000000	52.667492	6092	0.000000
281474976710655.000000	47.218014	6093	0.000000
281474976710655.000000	60.121666	6094	0.000000
281474976710655.000000	48.347923	6095	0.000000
281474976710655.000000	36.995472	6096	0.000000
281474976710655.000000	41.639809	6097	0.000000
281474976710655.000000	41.620235	6098	0.000000
281474976710655.000000	39.559082	6099	0.000000
281474976710655.000000	37.615795	6100	0.000000
281474976710655.000000	47.301510	6101	0.000000
281474976710655.000000	39.547184	6102	0.000000
281474976710655.000000	48.111286	6103	0.000000
281474976710655.000000	67.603683	6104	0.000000
281474976710655.000000	39.618210	6105	0.000000
281474976710655.000000	67.991287	6106	0.000000
281474976710655.000000	47.394779	6107	0.000000
281474976710655.000000	47.780190	6108	0.000000
281474976710655.000000	42.641251	6109	0.000000
281474976710655.000000	46.332802	6110	0.000000
281474976710655.000000	33.458038	6111	0.000000
281474976710655.000000	57.836418	6112	0.000000
