crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	55.699383	5143	0.000000
281474976710655.000000	61.320885	5144	0.000000
281474976710655.000000	52.951454	5145	0.000000
281474976710655.000000	57.071869	5146	0.000000
281474976710655.000000	55.647652	5147	0.000000
281474976710655.000000	55.590855	5148	0.000000
281474976710655.000000	63.543568	5149	0.000000
281474976710655.000000	53.850670	5150	0.000000
281474976710655.000000	39.834225	5151	0.000000
281474976710655.000000	52.636501	5152	0.000000
281474976710655.000000	51.320354	5153	0.000000
281474976710655.000000	59.466347	5154	0.000000
281474976710655.000000	73.356720	5155	0.000000
281474976710655.000000	53.937828	5156	0.000000
281474976710655.000000	36.808773	5157	0.000000
281474976710655.000000	51.872250	5158	0.000000
281474976710655.000000	54.303913	5159	0.000000
281474976710655.000000	32.967110	5160	0.000000
281474976710655.000000	50.946083	5161	0.000000
281474976710655.000000	50.958557	5162	0.000000
281474976710655.000000	49.135143	5163	0.000000
281474976710655.000000	69.056076	5164	0.000000
281474976710655.000000	49.709385	5165	0.000000
281474976710655.000000	76.504379	5166	0.000000
281474976710655.000000	49.878899	5167	0.000000
281474976710655.000000	49.661827	5168	0.000000
281474976710655.000000	55.650131	5169	0.000000
281474976710655.000000	42.308811	5170	0.000000
281474976710655.000000	50.789730	5171	0.000000
281474976710655.000000	48.517185	5172	0.000000
281474976710655.000000	67.834587	5173	0.000000
281474976710655.000000	57.281483	5174	0.000000
281474976710655.000000	53.636028	5175	0.000000
281474976710655.000000	38.494549	5176	0.000000
281474976710655.000000	47.538239	5177	0.000000
281474976710655.000000	48.186855	5178	0.000000
281474976710655.000000	45.808540	5179	0.000000
281474976710655.000000	44.583496	5180	0.000000
281474976710655.000000	45.729332	5181	0.000000
281474976710655.000000	43.235771	5182	0.000000
281474976710655.000000	45.625854	5183	0.000000
281474976710655.000000	44.692940	5184	0.000000
281474976710655.000000	50.828964	5185	0.000000
281474976710655.000000	46.337475	5186	0.000000
281474976710655.000000	33.964958	5187	0.000000
281474976710655.000000	43.085228	5188	0.000000
281474976710655.000000	43.446430	5189	0.000000
281474976710655.000000	32.703308	5190	0.000000
281474976710655.000000	42.138248	5191	0.000000
281474976710655.000000	61.674011	5192	0.000000
281474976710655.000000	43.272621	5193	0.000000
281474976710655.000000	42.158367	5194	0.000000
281474976710655.000000	41.102440	5195	0.000000
281474976710655.000000	35.259895	5196	0.000000
