crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	57.569595	3366	0.000000
281474976710655.000000	60.188450	3367	0.000000
281474976710655.000000	69.407623	3368	0.000000
281474976710655.000000	59.597328	3369	0.000000
281474976710655.000000	59.313980	3370	0.000000
281474976710655.000000	56.296219	3371	0.000000
281474976710655.000000	50.139534	3372	0.000000
281474976710655.000000	49.991085	3373	0.000000
281474976710655.000000	55.009636	3374	0.000000
281474976710655.000000	49.895023	3375	0.000000
281474976710655.000000	50.004982	3376	0.000000
281474976710655.000000	38.103386	3377	0.000000
281474976710655.000000	69.789459	3378	0.000000
281474976710655.000000	51.271950	3379	0.000000
281474976710655.000000	48.556274	3380	0.000000
281474976710655.000000	44.372944	3381	0.000000
281474976710655.000000	69.301659	3382	0.000000
281474976710655.000000	68.174622	3383	0.000000
281474976710655.000000	42.597717	3384	0.000000
281474976710655.000000	41.014587	3385	0.000000
281474976710655.000000	43.716965	3386	0.000000
281474976710655.000000	39.697224	3387	0.000000
281474976710655.000000	62.009743	3388	0.000000
281474976710655.000000	35.445732	3389	0.000000
281474976710655.000000	33.829342	3390	0.000000
281474976710655.000000	61.792095	3391	0.000000
281474976710655.000000	47.442562	3392	0.000000
281474976710655.000000	42.973373	3393	0.000000
281474976710655.000000	38.250244	3394	0.000000
281474976710655.000000	34.814045	3395	0.000000
281474976710655.000000	54.129784	3396	0.000000
281474976710655.000000	45.137306	3397	0.000000
281474976710655.000000	43.526108	3398	0.000000
281474976710655.000000	53.470638	3399	0.000000
281474976710655.000000	36.488403	3400	0.000000
281474976710655.000000	41.057049	3401	0.000000
281474976710655.000000	52.039566	3402	0.000000
281474976710655.000000	42.573563	3403	0.000000
281474976710655.000000	43.618088	3404	0.000000
281474976710655.000000	34.732582	3405	0.000000
281474976710655.000000	32.168697	3406	0.000000
281474976710655.000000	50.322056	3407	0.000000
281474976710655.000000	34.060432	3408	0.000000
281474976710655.000000	45.916691	3409	0.000000
281474976710655.000000	40.279385	3410	0.000000
281474976710655.000000	41.315350	3411	0.000000
281474976710655.000000	48.044651	3412	0.000000
281474976710655.000000	45.733231	3413	0.000000
281474976710655.000000	44.772686	3414	0.000000
281474976710655.000000	33.237206	3415	0.000000
281474976710655.000000	38.466328	3416	0.000000
281474976710655.000000	29.751310	3417	0.000000
281474976710655.000000	38.060795	3418	0.000000
281474976710655.000000	44.726696	3419	0.000000
281474976710655.000000	45.506767	3420	0.000000
281474976710655.000000	31.342619	3421	0.000000
281474976710655.000000	30.648418	3422	0.000000
281474976710655.000000	39.914921	3423	0.000000
281474976710655.000000	33.639362	3424	0.000000
281474976710655.000000	29.980715	3425	0.000000
281474976710655.000000	29.797728	3426	0.000000
281474976710655.000000	28.345200	3427	0.000000
281474976710655.000000	33.595657	3428	0.000000
281474976710655.000000	29.915462	3429	0.000000
281474976710655.000000	34.001141	3430	0.000000
281474976710655.000000	33.450214	3431	0.000000
281474976710655.000000	29.223040	3432	0.000000
281474976710655.000000	30.923672	3433	0.000000
281474976710655.000000	32.813484	3434	0.000000
281474976710655.000000	27.635252	3435	0.000000
281474976710655.000000	27.154510	3436	0.000000
281474976710655.000000	28.159254	3437	0.000000
281474976710655.000000	29.324923	3438	0.000000
281474976710655.000000	35.421768	3439	0.000000
281474976710655.000000	31.373859	3440	0.000000
281474976710655.000000	32.071754	3441	0.000000
281474976710655.000000	30.493021	3442	0.000000
281474976710655.000000	26.149559	3443	0.000000
281474976710655.000000	29.153576	3444	0.000000
281474976710655.000000	31.082151	3445	0.000000
281474976710655.000000	25.582460	3446	0.000000
281474976710655.000000	28.560829	3447	0.000000
281474976710655.000000	28.354204	3448	0.000000
281474976710655.000000	32.977406	3449	0.000000
281474976710655.000000	23.954609	3450	0.000000
281474976710655.000000	24.963463	3451	0.000000
281474976710655.000000	31.493317	3452	0.000000
281474976710655.000000	23.879976	3453	0.000000
281474976710655.000000	28.341492	3454	0.000000
281474976710655.000000	27.049906	3455	0.000000
281474976710655.000000	26.634562	3456	0.000000
281474976710655.000000	30.930428	3457	0.000000
281474976710655.000000	25.582813	3458	0.000000
281474976710655.000000	28.432743	3459	0.000000
281474976710655.000000	23.631191	3460	0.000000
281474976710655.000000	22.277914	3461	0.000000
281474976710655.000000	26.364216	3462	0.000000
281474976710655.000000	27.620863	3463	0.000000
281474976710655.000000	25.742388	3464	0.000000
281474976710655.000000	23.550505	3465	0.000000
281474976710655.000000	21.136389	3466	0.000000
281474976710655.000000	24.354912	3467	0.000000
281474976710655.000000	21.056269	3468	0.000000
281474976710655.000000	21.678778	3469	0.000000
281474976710655.000000	22.949280	3470	0.000000
281474976710655.000000	22.429871	3471	0.000000
281474976710655.000000	24.225475	3472	0.000000
281474976710655.000000	22.513241	3473	0.000000
281474976710655.000000	21.569757	3474	0.000000
281474976710655.000000	19.488132	3475	0.000000
281474976710655.000000	23.060713	3476	0.000000
281474976710655.000000	22.167631	3477	0.000000
281474976710655.000000	19.798178	3478	0.000000
281474976710655.000000	22.506195	3479	0.000000
281474976710655.000000	20.931795	3480	0.000000
281474976710655.000000	19.052855	3481	0.000000
281474976710655.000000	21.015825	3482	0.000000
281474976710655.000000	21.287050	3483	0.000000
281474976710655.000000	20.285469	3484	0.000000
281474976710655.000000	21.618580	3485	0.000000
281474976710655.000000	21.229935	3486	0.000000
281474976710655.000000	19.570108	3487	0.000000
281474976710655.000000	20.614841	3488	0.000000
281474976710655.000000	19.584846	3489	0.000000
281474976710655.000000	19.978796	3490	0.000000
281474976710655.000000	18.449444	3491	0.000000
281474976710655.000000	19.272795	3492	0.000000
281474976710655.000000	18.193436	3493	0.000000
281474976710655.000000	19.298120	3494	0.000000
281474976710655.000000	18.258877	3495	0.000000
281474976710655.000000	19.107140	3496	0.000000
281474976710655.000000	18.165457	3497	0.000000
281474976710655.000000	17.704742	3498	0.000000
281474976710655.000000	18.006451	3499	0.000000
281474976710655.000000	17.801779	3500	0.000000
281474976710655.000000	17.979214	3501	0.000000
281474976710655.000000	17.679041	3502	0.000000
281474976710655.000000	17.047026	3503	0.000000
281474976710655.000000	17.072924	3504	0.000000
281474976710655.000000	17.496347	3505	0.000000
281474976710655.000000	17.056765	3506	0.000000
281474976710655.000000	16.790174	3507	0.000000
281474976710655.000000	16.467226	3508	0.000000
281474976710655.000000	16.507618	3509	0.000000
281474976710655.000000	16.238491	3510	0.000000
281474976710655.000000	15.359096	3511	0.000000
281474976710655.000000	15.975793	3512	0.000000
281474976710655.000000	16.003923	3513	0.000000
281474976710655.000000	16.400167	3514	0.000000
281474976710655.000000	15.444242	3515	0.000000
281474976710655.000000	15.242314	3516	0.000000
281474976710655.000000	15.156826	3517	0.000000
281474976710655.000000	15.439240	3518	0.000000
281474976710655.000000	14.843552	3519	0.000000
281474976710655.000000	15.235771	3520	0.000000
281474976710655.000000	14.661254	3521	0.000000
281474976710655.000000	15.171199	3522	0.000000
281474976710655.000000	14.135035	3523	0.000000
281474976710655.000000	14.185445	3524	0.000000
281474976710655.000000	14.660897	3525	0.000000
281474976710655.000000	13.855668	3526	0.000000
281474976710655.000000	14.844649	3527	0.000000
281474976710655.000000	13.777921	3528	0.000000
281474976710655.000000	13.615906	3529	0.000000
281474976710655.000000	13.160181	3530	0.000000
281474976710655.000000	12.755345	3531	0.000000
281474976710655.000000	12.926085	3532	0.000000
281474976710655.000000	13.325370	3533	0.000000
281474976710655.000000	13.156750	3534	0.000000
281474976710655.000000	13.244266	3535	0.000000
281474976710655.000000	12.605619	3536	0.000000
281474976710655.000000	12.992410	3537	0.000000
281474976710655.000000	12.967372	3538	0.000000
281474976710655.000000	12.652054	3539	0.000000
281474976710655.000000	11.777184	3540	0.000000
281474976710655.000000	11.880202	3541	0.000000
281474976710655.000000	12.256403	3542	0.000000
281474976710655.000000	11.633492	3543	0.000000
281474976710655.000000	12.351941	3544	0.000000
281474976710655.000000	11.730062	3545	0.000000
281474976710655.000000	11.685743	3546	0.000000
281474976710655.000000	11.608939	3547	0.000000
281474976710655.000000	11.421459	3548	0.000000
281474976710655.000000	11.841938	3549	0.000000
281474976710655.000000	11.286011	3550	0.000000
281474976710655.000000	11.551685	3551	0.000000
281474976710655.000000	11.286135	3552	0.000000
281474976710655.000000	10.832749	3553	0.000000
281474976710655.000000	10.882586	3554	0.000000
281474976710655.000000	11.093822	3555	0.000000
281474976710655.000000	10.752103	3556	0.000000
281474976710655.000000	10.639600	3557	0.000000
281474976710655.000000	10.496362	3558	0.000000
281474976710655.000000	10.719975	3559	0.000000
281474976710655.000000	10.452182	3560	0.000000
281474976710655.000000	10.201009	3561	0.000000
281474976710655.000000	10.067151	3562	0.000000
281474976710655.000000	9.750597	3563	0.000000
281474976710655.000000	9.858183	3564	0.000000
281474976710655.000000	9.919751	3565	0.000000
281474976710655.000000	9.898808	3566	0.000000
281474976710655.000000	9.885679	3567	0.000000
281474976710655.000000	9.904575	3568	0.000000
281474976710655.000000	9.896747	3569	0.000000
281474976710655.000000	9.329854	3570	0.000000
281474976710655.000000	9.338112	3571	0.000000
281474976710655.000000	9.374226	3572	0.000000
281474976710655.000000	9.287254	3573	0.000000
281474976710655.000000	9.265266	3574	0.000000
281474976710655.000000	9.105434	3575	0.000000
281474976710655.000000	9.166283	3576	0.000000
281474976710655.000000	8.974379	3577	0.000000
281474976710655.000000	8.631636	3578	0.000000
281474976710655.000000	8.783332	3579	0.000000
281474976710655.000000	8.603284	3580	0.000000
281474976710655.000000	8.680236	3581	0.000000
281474976710655.000000	8.514015	3582	0.000000
281474976710655.000000	8.441308	3583	0.000000
281474976710655.000000	8.583686	3584	0.000000
281474976710655.000000	8.124089	3585	0.000000
281474976710655.000000	8.087681	3586	0.000000
281474976710655.000000	7.996336	3587	0.000000
281474976710655.000000	7.948364	3588	0.000000
281474976710655.000000	7.946924	3589	0.000000
281474976710655.000000	7.805255	3590	0.000000
281474976710655.000000	7.903426	3591	0.000000
281474976710655.000000	7.608509	3592	0.000000
281474976710655.000000	7.581486	3593	0.000000
281474976710655.000000	7.494164	3594	0.000000
281474976710655.000000	7.429422	3595	0.000000
281474976710655.000000	7.465548	3596	0.000000
281474976710655.000000	7.395978	3597	0.000000
281474976710655.000000	7.204911	3598	0.000000
281474976710655.000000	7.219814	3599	0.000000
281474976710655.000000	7.108589	3600	0.000000
281474976710655.000000	6.988415	3601	0.000000
281474976710655.000000	7.031982	3602	0.000000
281474976710655.000000	6.924683	3603	0.000000
281474976710655.000000	6.843904	3604	0.000000
281474976710655.000000	6.744513	3605	0.000000
