num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
3505	78902.671461	32.624142	-0.035876	3.680122	17.234835
3507	78904.739001	32.391062	-0.016241	3.679043	17.083361
3509	78906.804760	32.076490	-0.005759	3.682238	16.779244
3511	78908.869207	31.814236	-0.009024	3.682693	16.483343
3513	78910.937379	31.445732	0.002781	3.684700	15.375653
3515	78913.001937	31.253917	0.007087	3.684437	16.101421
3517	78915.066148	31.017415	0.013016	3.686014	15.366336
3519	78917.131795	30.756118	-0.001476	3.685550	15.619749
3521	78919.193061	30.490536	0.014396	3.680650	15.088544
3523	78921.256028	30.253165	0.018814	3.681507	14.567972
3527	78925.384451	29.887338	0.069881	3.676483	14.201878
3529	78927.446249	29.396902	0.063401	3.679043	14.039651
3531	78929.511463	29.029395	0.074692	3.676853	13.788769
3533	78931.574168	28.842104	0.084538	3.675945	13.067833
3535	78933.639313	28.603483	0.092551	3.678081	12.949133
3537	78935.703580	28.394864	0.095967	3.676196	12.503579
3539	78937.767140	28.259377	0.096346	3.676120	12.533297
3541	78939.832067	27.694548	0.108078	3.677694	12.861650
3543	78941.896708	27.546493	0.111323	3.676975	12.394305
3545	78943.960968	27.273640	0.135471	3.678179	12.078800
3547	78946.027588	27.031877	0.132238	3.676577	11.975207
3549	78948.093577	26.773109	0.146135	3.676739	11.590354
3551	78950.157103	26.658318	0.165037	3.675375	11.629153
3555	78954.289723	26.145196	0.180489	3.676307	11.470465
3557	78956.355380	25.817645	0.180697	3.678307	11.328798
3559	78958.417893	25.748507	0.189525	3.675468	10.483822
3561	78960.482415	25.515793	0.198837	3.679476	10.474813
3563	78962.545087	25.408558	0.190883	3.675763	10.316379
3565	78964.608254	25.202597	0.202623	3.675106	9.870616
3567	78966.670728	24.847164	0.196469	3.673950	9.873737
3569	78968.734449	24.670176	0.198560	3.678081	9.571220
3571	78970.796770	24.434891	0.195601	3.674947	10.035544
3573	78972.861342	24.325390	0.199799	3.676688	9.477480
3575	78974.923882	23.942739	0.206163	3.674147	9.039661
3577	78976.989713	23.733841	0.208985	3.674722	9.668240
3579	78979.051778	23.608334	0.214276	3.672133	9.314555
3581	78981.116813	23.261807	0.219422	3.673354	8.597771
3583	78983.182504	23.191924	0.228791	3.671861	8.143894
3585	78985.247731	22.833580	0.232267	3.672432	8.185318
3587	78987.311706	22.611574	0.241476	3.676010	8.349586
3591	78991.440304	22.261081	0.239141	3.674417	7.881938
3593	78993.506606	22.140005	0.250150	3.675993	7.882962
3595	78995.571201	21.791004	0.247749	3.675470	8.121865
3597	78997.639308	21.567329	0.246686	3.679081	7.274190
3599	78999.705153	21.446496	0.261608	3.676250	7.689043
3601	79001.767059	21.218143	0.253971	3.679054	6.692176
3603	79003.831394	21.080379	0.250391	3.676596	6.849229
3605	79005.893546	20.807299	0.227347	3.674735	6.928341
3607	79007.956858	20.680316	0.244983	3.671670	7.055375
3609	79010.020218	20.584387	0.259036	3.671511	6.803298
3611	79012.083586	20.231746	0.249156	3.668882	6.096631
3613	79014.147343	20.131417	0.265273	3.668616	6.884393
3615	79016.213838	19.787825	0.287149	3.673535	6.817252
3617	79018.276563	19.592026	0.260126	3.670883	6.638932
3619	79020.343976	19.533978	0.280137	3.666204	6.552337
3621	79022.402776	19.597585	0.304292	3.664324	5.808408
3623	79024.468760	19.175691	0.286203	3.667429	5.737792
3625	79026.533390	18.955019	0.282968	3.668475	6.195301
3629	79030.663431	18.649895	0.277168	3.669573	5.228753
3631	79032.730471	18.580967	0.292068	3.669607	5.456064
3633	79034.796101	18.256704	0.286649	3.669202	5.414851
3635	79036.863436	18.305797	0.306080	3.669872	5.003858
3637	79038.925255	18.016093	0.311219	3.671074	5.104950
3639	79040.990184	18.037508	0.297801	3.675724	4.815803
